mask,basis_cycle_ids,basis_active_count,basis_length_sum,height_action,edge_mod2_height_action,edge_mod2_height_gap,residual_integral,residual_mod_1000003,transport_scalar_mod_1000003,transport_scalar_signed,support_sector,q42_shadow_nonzero,q12_shadow_nonzero,coefficient_matches_residual_mod_prime
565,0 2 4 5 9,5,31,4614144,2623488,1990656,-4614144,385871,692937,-307066,33,0,0,True
566,1 2 4 5 9,5,31,4859904,2918400,1941504,-4859904,140111,570057,-429946,33,0,0,True
567,0 1 2 4 5 9,6,39,5935104,2248704,3686400,-5935104,64914,32457,32457,33,0,0,True
568,3 4 5 9,4,28,3956736,2015232,1941504,-3956736,43276,21638,21638,33,0,0,True
569,0 3 4 5 9,5,36,5031936,2832384,2199552,-5031936,968082,484041,484041,33,0,0,True
570,1 3 4 5 9,5,36,5277696,2783232,2494464,-5277696,722322,361161,361161,33,0,0,True
571,0 1 3 4 5 9,6,44,6352896,2887680,3465216,-6352896,647125,823564,-176439,33,0,0,True
572,2 3 4 5 9,5,33,4730880,2568192,2162688,-4730880,269135,634569,-365434,33,0,0,True
573,0 2 3 4 5 9,6,41,5806080,2353152,3452928,-5806080,193938,96969,96969,33,0,0,True
574,1 2 3 4 5 9,6,41,6051840,3336192,2715648,-6051840,948181,974092,-25911,33,0,0,True
575,0 1 2 3 4 5 9,7,49,7127040,2408448,4718592,-7127040,872984,436492,436492,33,0,0,True
576,6 9,2,10,1895424,1895424,0,-1895424,104582,52291,52291,33,0,0,True
577,0 6 9,3,18,2970624,2049024,921600,-2970624,29385,514694,-485309,33,0,0,True
578,1 6 9,3,18,3216384,2995200,221184,-3216384,783628,391814,391814,33,0,0,True
579,0 1 6 9,4,26,4291584,2878464,1413120,-4291584,708431,854217,-145786,33,0,0,True
580,2 6 9,3,15,2669568,2227200,442368,-2669568,330441,665222,-334781,33,0,0,True
581,0 2 6 9,4,23,3744768,2233344,1511424,-3744768,255244,127622,127622,33,0,0,True
582,1 2 6 9,4,23,3990528,3326976,663552,-3990528,9484,4742,4742,33,0,0,True
583,0 1 2 6 9,5,31,5065728,3062784,2002944,-5065728,934290,467145,467145,33,0,0,True
584,3 6 9,3,20,3087360,2829312,258048,-3087360,912652,456326,456326,33,0,0,True
585,0 3 6 9,4,28,4162560,3240960,921600,-4162560,837455,918729,-81274,33,0,0,True
586,1 3 6 9,4,28,4408320,2393088,2015232,-4408320,591695,795849,-204154,33,0,0,True
587,0 1 3 6 9,5,36,5483520,2534400,2949120,-5483520,516498,258249,258249,33,0,0,True
588,2 3 6 9,4,25,3861504,2939904,921600,-3861504,138508,69254,69254,33,0,0,True
589,0 2 3 6 9,5,33,4936704,3204096,1732608,-4936704,63311,531657,-468346,33,0,0,True
590,1 2 3 6 9,5,33,5182464,2503680,2678784,-5182464,817554,408777,408777,33,0,0,True
591,0 1 2 3 6 9,6,41,6257664,2497536,3760128,-6257664,742357,871180,-128823,33,0,0,True
592,4 6 9,3,18,2976768,2515968,460800,-2976768,23241,511622,-488381,33,0,0,True
593,0 4 6 9,4,26,4051968,2817024,1234944,-4051968,948047,974025,-25978,33,0,0,True
594,1 4 6 9,4,26,4297728,2190336,2107392,-4297728,702287,851145,-148858,33,0,0,True
595,0 1 4 6 9,5,34,5372928,2221056,3151872,-5372928,627090,313545,313545,33,0,0,True
596,2 4 6 9,4,23,3750912,2847744,903168,-3750912,249100,124550,124550,33,0,0,True
597,0 2 4 6 9,5,31,4826112,3001344,1824768,-4826112,173903,586953,-413050,33,0,0,True
598,1 2 4 6 9,5,31,5071872,2522112,2549760,-5071872,928146,464073,464073,33,0,0,True
599,0 1 2 4 6 9,6,39,6147072,2405376,3741696,-6147072,852949,926476,-73527,33,0,0,True
600,3 4 6 9,4,28,4168704,2171904,1996800,-4168704,831311,915657,-84346,33,0,0,True
601,0 3 4 6 9,5,36,5243904,2436096,2807808,-5243904,756114,378057,378057,33,0,0,True
602,1 3 4 6 9,5,36,5489664,3161088,2328576,-5489664,510354,255177,255177,33,0,0,True
603,0 1 3 4 6 9,6,44,6564864,3154944,3409920,-6564864,435157,717580,-282423,33,0,0,True
604,2 3 4 6 9,5,33,4942848,2282496,2660352,-4942848,57167,528585,-471418,33,0,0,True
605,0 2 3 4 6 9,6,41,6018048,2399232,3618816,-6018048,981973,990988,-9015,33,0,0,True
606,1 2 3 4 6 9,6,41,6263808,3271680,2992128,-6263808,736213,868108,-131895,33,0,0,True
607,0 1 2 3 4 6 9,7,49,7339008,3118080,4220928,-7339008,661016,330508,330508,33,0,0,True
608,5 6 9,3,15,2586624,2291712,294912,-2586624,413385,706694,-293309,33,0,0,True
609,0 5 6 9,4,23,3661824,2592768,1069056,-3661824,338188,169094,169094,33,0,0,True
610,1 5 6 9,4,23,3907584,2949120,958464,-3907584,92428,46214,46214,33,0,0,True
611,0 1 5 6 9,5,31,4982784,2979840,2002944,-4982784,17231,508617,-491386,33,0,0,True
612,2 5 6 9,4,20,3360768,2623488,737280,-3360768,639244,319622,319622,33,0,0,True
613,0 2 5 6 9,5,28,4435968,2777088,1658880,-4435968,564047,782025,-217978,33,0,0,True
614,1 2 5 6 9,5,28,4681728,3280896,1400832,-4681728,318287,659145,-340858,33,0,0,True
615,0 1 2 5 6 9,6,36,5756928,3164160,2592768,-5756928,243090,121545,121545,33,0,0,True
616,3 5 6 9,4,25,3778560,2930688,847872,-3778560,221452,110726,110726,33,0,0,True
617,0 3 5 6 9,5,33,4853760,3194880,1658880,-4853760,146255,573129,-426874,33,0,0,True
618,1 3 5 6 9,5,33,5099520,2936832,2162688,-5099520,900498,450249,450249,33,0,0,True
619,0 1 3 5 6 9,6,41,6174720,2930688,3244032,-6174720,825301,912652,-87351,33,0,0,True
620,2 3 5 6 9,5,30,4552704,3041280,1511424,-4552704,447311,723657,-276346,33,0,0,True
621,0 2 3 5 6 9,6,38,5627904,3158016,2469888,-5627904,372114,186057,186057,33,0,0,True
622,1 2 3 5 6 9,6,38,5873664,3047424,2826240,-5873664,126354,63177,63177,33,0,0,True
623,0 1 2 3 5 6 9,7,46,6948864,2893824,4055040,-6948864,51157,525580,-474423,33,0,0,True
624,4 5 6 9,4,23,3667968,2709504,958464,-3667968,332044,166022,166022,33,0,0,True
625,0 4 5 6 9,5,31,4743168,2863104,1880064,-4743168,256847,628425,-371578,33,0,0,True
626,1 4 5 6 9,5,31,4988928,2826240,2162688,-4988928,11087,505545,-494458,33,0,0,True
627,0 1 4 5 6 9,6,39,6064128,2709504,3354624,-6064128,935893,967948,-32055,33,0,0,True
628,2 4 5 6 9,5,28,4442112,3041280,1400832,-4442112,557903,778953,-221050,33,0,0,True
629,0 2 4 5 6 9,6,36,5517312,3047424,2469888,-5517312,482706,241353,241353,33,0,0,True
630,1 2 4 5 6 9,6,36,5763072,3158016,2605056,-5763072,236946,118473,118473,33,0,0,True
631,0 1 2 4 5 6 9,7,44,6838272,2893824,3944448,-6838272,161749,580876,-419127,33,0,0,True
632,3 4 5 6 9,5,33,4859904,2660352,2199552,-4859904,140111,570057,-429946,33,0,0,True
633,0 3 4 5 6 9,6,41,5935104,3072000,2863104,-5935104,64914,32457,32457,33,0,0,True
634,1 3 4 5 6 9,6,41,6180864,3207168,2973696,-6180864,819157,909580,-90423,33,0,0,True
635,0 1 3 4 5 6 9,7,49,7256064,3348480,3907584,-7256064,743960,371980,371980,33,0,0,True
636,2 3 4 5 6 9,6,38,5634048,2770944,2863104,-5634048,365970,182985,182985,33,0,0,True
637,0 2 3 4 5 6 9,7,46,6709248,3035136,3674112,-6709248,290773,645388,-354615,33,0,0,True
638,1 2 3 4 5 6 9,7,46,6955008,3317760,3637248,-6955008,45013,522508,-477495,33,0,0,True
639,0 1 2 3 4 5 6 9,8,54,8030208,3311616,4718592,-8030208,969819,984911,-15092,33,0,0,True
640,7 9,2,10,2061312,2061312,0,-2061312,938697,969350,-30653,33,0,0,True
641,0 7 9,3,18,3136512,2620416,516096,-3136512,863500,431750,431750,33,0,0,True
642,1 7 9,3,18,3382272,2030592,1351680,-3382272,617740,308870,308870,33,0,0,True
643,0 1 7 9,4,26,4457472,2909184,1548288,-4457472,542543,771273,-228730,33,0,0,True
644,2 7 9,3,15,2835456,2835456,0,-2835456,164553,582278,-417725,33,0,0,True
645,0 2 7 9,4,23,3910656,2362368,1548288,-3910656,89356,44678,44678,33,0,0,True
646,1 2 7 9,4,23,4156416,2804736,1351680,-4156416,843599,921801,-78202,33,0,0,True
647,0 1 2 7 9,5,31,5231616,2651136,2580480,-5231616,768402,384201,384201,33,0,0,True
648,3 7 9,3,20,3253248,2417664,835584,-3253248,746764,373382,373382,33,0,0,True
649,0 3 7 9,4,28,4328448,2718720,1609728,-4328448,671567,835785,-164218,33,0,0,True
650,1 3 7 9,4,28,4574208,2522112,2052096,-4574208,425807,712905,-287098,33,0,0,True
651,0 1 3 7 9,5,36,5649408,3142656,2506752,-5649408,350610,175305,175305,33,0,0,True
652,2 3 7 9,4,25,4027392,2970624,1056768,-4027392,972623,986313,-13690,33,0,0,True
653,0 2 3 7 9,5,33,5102592,2239488,2863104,-5102592,897426,448713,448713,33,0,0,True
654,1 2 3 7 9,5,33,5348352,3075072,2273280,-5348352,651666,325833,325833,33,0,0,True
655,0 1 2 3 7 9,6,41,6423552,2663424,3760128,-6423552,576469,788236,-211767,33,0,0,True
656,4 7 9,3,18,3142656,1993728,1148928,-3142656,857356,428678,428678,33,0,0,True
657,0 4 7 9,4,26,4217856,2405376,1812480,-4217856,782159,891081,-108922,33,0,0,True
658,1 4 7 9,4,26,4463616,2208768,2254848,-4463616,536399,768201,-231802,33,0,0,True
659,0 1 4 7 9,5,34,5538816,2939904,2598912,-5538816,461202,230601,230601,33,0,0,True
660,2 4 7 9,4,23,3916800,2767872,1148928,-3916800,83212,41606,41606,33,0,0,True
661,0 2 4 7 9,5,31,4992000,2147328,2844672,-4992000,8015,504009,-495994,33,0,0,True
662,1 2 4 7 9,5,31,5237760,2982912,2254848,-5237760,762258,381129,381129,33,0,0,True
663,0 1 2 4 7 9,6,39,6312960,2681856,3631104,-6312960,687061,843532,-156471,33,0,0,True
664,3 4 7 9,4,28,4334592,2448384,1886208,-4334592,665423,832713,-167290,33,0,0,True
665,0 3 4 7 9,5,36,5409792,2896896,2512896,-5409792,590226,295113,295113,33,0,0,True
666,1 3 4 7 9,5,36,5655552,2307072,3348480,-5655552,344466,172233,172233,33,0,0,True
667,0 1 3 4 7 9,6,44,6730752,3075072,3655680,-6730752,269269,634636,-365367,33,0,0,True
668,2 3 4 7 9,5,33,5108736,3001344,2107392,-5108736,891282,445641,445641,33,0,0,True
669,0 2 3 4 7 9,6,41,6183936,2417664,3766272,-6183936,816085,908044,-91959,33,0,0,True
670,1 2 3 4 7 9,6,41,6429696,2860032,3569664,-6429696,570325,785164,-214839,33,0,0,True
671,0 1 2 3 4 7 9,7,49,7504896,2595840,4909056,-7504896,495128,247564,247564,33,0,0,True
672,5 7 9,3,15,2752512,2162688,589824,-2752512,247497,623750,-376253,33,0,0,True
673,0 5 7 9,4,23,3827712,2574336,1253376,-3827712,172300,86150,86150,33,0,0,True
674,1 5 7 9,4,23,4073472,2574336,1499136,-4073472,926543,963273,-36730,33,0,0,True
675,0 1 5 7 9,5,31,5148672,3305472,1843200,-5148672,851346,425673,425673,33,0,0,True
676,2 5 7 9,4,20,3526656,2936832,589824,-3526656,473356,236678,236678,33,0,0,True
677,0 2 5 7 9,5,28,4601856,2316288,2285568,-4601856,398159,699081,-300922,33,0,0,True
678,1 2 5 7 9,5,28,4847616,3348480,1499136,-4847616,152399,576201,-423802,33,0,0,True
679,0 1 2 5 7 9,6,36,5922816,3047424,2875392,-5922816,77202,38601,38601,33,0,0,True
680,3 5 7 9,4,25,3944448,2813952,1130496,-3944448,55564,27782,27782,33,0,0,True
681,0 3 5 7 9,5,33,5019648,3262464,1757184,-5019648,980370,490185,490185,33,0,0,True
682,1 3 5 7 9,5,33,5265408,2476032,2789376,-5265408,734610,367305,367305,33,0,0,True
683,0 1 3 5 7 9,6,41,6340608,3244032,3096576,-6340608,659413,829708,-170295,33,0,0,True
684,2 3 5 7 9,5,30,4718592,3366912,1351680,-4718592,281423,640713,-359290,33,0,0,True
685,0 2 3 5 7 9,6,38,5793792,2783232,3010560,-5793792,206226,103113,103113,33,0,0,True
686,1 2 3 5 7 9,6,38,6039552,3028992,3010560,-6039552,960469,980236,-19767,33,0,0,True
687,0 1 2 3 5 7 9,7,46,7114752,2764800,4349952,-7114752,885272,442636,442636,33,0,0,True
688,4 5 7 9,4,23,3833856,2482176,1351680,-3833856,166156,83078,83078,33,0,0,True
689,0 4 5 7 9,5,31,4909056,3041280,1867776,-4909056,90959,545481,-454522,33,0,0,True
690,1 4 5 7 9,5,31,5154816,2254848,2899968,-5154816,845202,422601,422601,33,0,0,True
691,0 1 4 5 7 9,6,39,6230016,3133440,3096576,-6230016,770005,885004,-114999,33,0,0,True
692,2 4 5 7 9,5,28,4608000,3256320,1351680,-4608000,392015,696009,-303994,33,0,0,True
693,0 2 4 5 7 9,6,36,5683200,2783232,2899968,-5683200,316818,158409,158409,33,0,0,True
694,1 2 4 5 7 9,6,36,5928960,3028992,2899968,-5928960,71058,35529,35529,33,0,0,True
695,0 1 2 4 5 7 9,7,44,7004160,2875392,4128768,-7004160,995864,497932,497932,33,0,0,True
696,3 4 5 7 9,5,33,5025792,2641920,2383872,-5025792,974226,487113,487113,33,0,0,True
697,0 3 4 5 7 9,6,41,6100992,2942976,3158016,-6100992,899029,949516,-50487,33,0,0,True
698,1 3 4 5 7 9,6,41,6346752,2942976,3403776,-6346752,653269,826636,-173367,33,0,0,True
699,0 1 3 4 5 7 9,7,49,7421952,3563520,3858432,-7421952,578072,289036,289036,33,0,0,True
700,2 3 4 5 7 9,6,38,5799936,3194880,2605056,-5799936,200082,100041,100041,33,0,0,True
701,0 2 3 4 5 7 9,7,46,6875136,2463744,4411392,-6875136,124885,562444,-437559,33,0,0,True
702,1 2 3 4 5 7 9,7,46,7120896,3495936,3624960,-7120896,879128,439564,439564,33,0,0,True
703,0 1 2 3 4 5 7 9,8,54,8196096,3084288,5111808,-8196096,803931,901967,-98036,33,0,0,True
704,6 7 9,3,15,2964480,2743296,221184,-2964480,35529,517766,-482237,33,0,0,True
705,0 6 7 9,4,23,4039680,2823168,1216512,-4039680,960335,980169,-19834,33,0,0,True
706,1 6 7 9,4,23,4285440,2933760,1351680,-4285440,714575,857289,-142714,33,0,0,True
707,0 1 6 7 9,5,31,5360640,2890752,2469888,-5360640,639378,319689,319689,33,0,0,True
708,2 6 7 9,4,20,3738624,3075072,663552,-3738624,261388,130694,130694,33,0,0,True
709,0 2 6 7 9,5,28,4813824,3007488,1806336,-4813824,186191,593097,-406906,33,0,0,True
710,1 2 6 7 9,5,28,5059584,3265536,1794048,-5059584,940434,470217,470217,33,0,0,True
711,0 1 2 6 7 9,6,36,6134784,3075072,3059712,-6134784,865237,932620,-67383,33,0,0,True
712,3 6 7 9,4,25,4156416,2841600,1314816,-4156416,843599,921801,-78202,33,0,0,True
713,0 3 6 7 9,5,33,5231616,3179520,2052096,-5231616,768402,384201,384201,33,0,0,True
714,1 3 6 7 9,5,33,5477376,3167232,2310144,-5477376,522642,261321,261321,33,0,0,True
715,0 1 3 6 7 9,6,41,6552576,3382272,3170304,-6552576,447445,723724,-276279,33,0,0,True
716,2 3 6 7 9,5,30,4930560,2952192,1978368,-4930560,69455,534729,-465274,33,0,0,True
717,0 2 3 6 7 9,6,38,6005760,3142656,2863104,-6005760,994261,997132,-2871,33,0,0,True
718,1 2 3 6 7 9,6,38,6251520,3277824,2973696,-6251520,748501,874252,-125751,33,0,0,True
719,0 1 2 3 6 7 9,7,46,7326720,3345408,3981312,-7326720,673304,336652,336652,33,0,0,True
720,4 6 7 9,4,23,4045824,2528256,1517568,-4045824,954191,977097,-22906,33,0,0,True
721,0 4 6 7 9,5,31,5121024,2755584,2365440,-5121024,878994,439497,439497,33,0,0,True
722,1 4 6 7 9,5,31,5366784,2964480,2402304,-5366784,633234,316617,316617,33,0,0,True
723,0 1 4 6 7 9,6,39,6441984,3068928,3373056,-6441984,558037,779020,-220983,33,0,0,True
724,2 4 6 7 9,5,28,4819968,2860032,1959936,-4819968,180047,590025,-409978,33,0,0,True
725,0 2 4 6 7 9,6,36,5895168,2939904,2955264,-5895168,104850,52425,52425,33,0,0,True
726,1 2 4 6 7 9,6,36,6140928,3296256,2844672,-6140928,859093,929548,-70455,33,0,0,True
727,0 1 2 4 6 7 9,7,44,7216128,3253248,3962880,-7216128,783896,391948,391948,33,0,0,True
728,3 4 6 7 9,5,33,5237760,3019776,2217984,-5237760,762258,381129,381129,33,0,0,True
729,0 3 4 6 7 9,6,41,6312960,3210240,3102720,-6312960,687061,843532,-156471,33,0,0,True
730,1 3 4 6 7 9,6,41,6558720,3099648,3459072,-6558720,441301,720652,-279351,33,0,0,True
731,0 1 3 4 6 7 9,7,49,7633920,3167232,4466688,-7633920,366104,183052,183052,33,0,0,True
732,2 3 4 6 7 9,6,38,6011904,3130368,2881536,-6011904,988117,994060,-5943,33,0,0,True
733,0 2 3 4 6 7 9,7,46,7087104,3173376,3913728,-7087104,912920,456460,456460,33,0,0,True
734,1 2 3 4 6 7 9,7,46,7332864,3210240,4122624,-7332864,667160,333580,333580,33,0,0,True
735,0 1 2 3 4 6 7 9,8,54,8408064,3130368,5277696,-8408064,591963,795983,-204020,33,0,0,True
736,5 6 7 9,4,20,3655680,2697216,958464,-3655680,344332,172166,172166,33,0,0,True
737,0 5 6 7 9,5,28,4730880,2924544,1806336,-4730880,269135,634569,-365434,33,0,0,True
738,1 5 6 7 9,5,28,4976640,3330048,1646592,-4976640,23375,511689,-488314,33,0,0,True
739,0 1 5 6 7 9,6,36,6051840,3434496,2617344,-6051840,948181,974092,-25911,33,0,0,True
740,2 5 6 7 9,5,25,4429824,3028992,1400832,-4429824,570191,785097,-214906,33,0,0,True
741,0 2 5 6 7 9,6,33,5505024,3108864,2396160,-5505024,494994,247497,247497,33,0,0,True
742,1 2 5 6 7 9,6,33,5750784,3661824,2088960,-5750784,249234,124617,124617,33,0,0,True
743,0 1 2 5 6 7 9,7,41,6825984,3618816,3207168,-6825984,174037,587020,-412983,33,0,0,True
744,3 5 6 7 9,5,30,4847616,3385344,1462272,-4847616,152399,576201,-423802,33,0,0,True
745,0 3 5 6 7 9,6,38,5922816,3575808,2347008,-5922816,77202,38601,38601,33,0,0,True
746,1 3 5 6 7 9,6,38,6168576,3268608,2899968,-6168576,831445,915724,-84279,33,0,0,True
747,0 1 3 5 6 7 9,7,46,7243776,3336192,3907584,-7243776,756248,378124,378124,33,0,0,True
748,2 3 5 6 7 9,6,35,5621760,3495936,2125824,-5621760,378258,189129,189129,33,0,0,True
749,0 2 3 5 6 7 9,7,43,6696960,3538944,3158016,-6696960,303061,651532,-348471,33,0,0,True
750,1 2 3 5 6 7 9,7,43,6942720,3379200,3563520,-6942720,57301,528652,-471351,33,0,0,True
751,0 1 2 3 5 6 7 9,8,51,8017920,3299328,4718592,-8017920,982107,991055,-8948,33,0,0,True
752,4 5 6 7 9,5,28,4737024,3164160,1572864,-4737024,262991,631497,-368506,33,0,0,True
753,0 4 5 6 7 9,6,36,5812224,3244032,2568192,-5812224,187794,93897,93897,33,0,0,True
754,1 4 5 6 7 9,6,36,6057984,3158016,2899968,-6057984,942037,971020,-28983,33,0,0,True
755,0 1 4 5 6 7 9,7,44,7133184,3115008,4018176,-7133184,866840,433420,433420,33,0,0,True
756,2 4 5 6 7 9,6,33,5511168,3495936,2015232,-5511168,488850,244425,244425,33,0,0,True
757,0 2 4 5 6 7 9,7,41,6586368,3428352,3158016,-6586368,413653,706828,-293175,33,0,0,True
758,1 2 4 5 6 7 9,7,41,6832128,3489792,3342336,-6832128,167893,583948,-416055,33,0,0,True
759,0 1 2 4 5 6 7 9,8,49,7907328,3299328,4608000,-7907328,92696,46348,46348,33,0,0,True
760,3 4 5 6 7 9,6,38,5928960,3065856,2863104,-5928960,71058,35529,35529,33,0,0,True
761,0 3 4 5 6 7 9,7,46,7004160,3403776,3600384,-7004160,995864,497932,497932,33,0,0,True
762,1 3 4 5 6 7 9,7,46,7249920,3588096,3661824,-7249920,750104,375052,375052,33,0,0,True
763,0 1 3 4 5 6 7 9,8,54,8325120,3803136,4521984,-8325120,674907,837455,-162548,33,0,0,True
764,2 3 4 5 6 7 9,7,43,6703104,3176448,3526656,-6703104,296917,648460,-351543,33,0,0,True
765,0 2 3 4 5 6 7 9,8,51,7778304,3366912,4411392,-7778304,221720,110860,110860,33,0,0,True
766,1 2 3 4 5 6 7 9,8,51,8024064,3698688,4325376,-8024064,975963,987983,-12020,33,0,0,True
767,0 1 2 3 4 5 6 7 9,9,59,9099264,3766272,5332992,-9099264,900766,450383,450383,33,0,0,True
768,8 9,2,10,1367040,1170432,196608,-1367040,632966,316483,316483,33,0,0,True
769,0 8 9,3,18,2442240,2135040,307200,-2442240,557769,778886,-221117,33,0,0,True
770,1 8 9,3,18,2688000,2491392,196608,-2688000,312009,656006,-343997,33,0,0,True
771,0 1 8 9,4,26,3763200,2743296,1019904,-3763200,236812,118406,118406,33,0,0,True
772,2 8 9,3,15,2141184,1778688,362496,-2141184,858825,929414,-70589,33,0,0,True
773,0 2 8 9,4,23,3216384,1711104,1505280,-3216384,783628,391814,391814,33,0,0,True
774,1 2 8 9,4,23,3462144,3099648,362496,-3462144,537868,268934,268934,33,0,0,True
775,0 1 2 8 9,5,31,4537344,2319360,2217984,-4537344,462671,731337,-268666,33,0,0,True
776,3 8 9,3,20,2558976,2085888,473088,-2558976,441033,720518,-279485,33,0,0,True
777,0 3 8 9,4,28,3634176,3013632,620544,-3634176,365836,182918,182918,33,0,0,True
778,1 3 8 9,4,28,3879936,1870848,2009088,-3879936,120076,60038,60038,33,0,0,True
779,0 1 3 8 9,5,36,4955136,2085888,2869248,-4955136,44879,522441,-477562,33,0,0,True
780,2 3 8 9,4,25,3333120,2804736,528384,-3333120,666892,333446,333446,33,0,0,True
781,0 2 3 8 9,5,33,4408320,2700288,1708032,-4408320,591695,795849,-204154,33,0,0,True
782,1 2 3 8 9,5,33,4654080,2589696,2064384,-4654080,345935,672969,-327034,33,0,0,True
783,0 1 2 3 8 9,6,41,5729280,1772544,3956736,-5729280,270738,135369,135369,33,0,0,True
784,4 8 9,3,18,2448384,1883136,565248,-2448384,551625,775814,-224189,33,0,0,True
785,0 4 8 9,4,26,3523584,2700288,823296,-3523584,476428,238214,238214,33,0,0,True
786,1 4 8 9,4,26,3769344,1778688,1990656,-3769344,230668,115334,115334,33,0,0,True
787,0 1 4 8 9,5,34,4844544,1883136,2961408,-4844544,155471,577737,-422266,33,0,0,True
788,2 4 8 9,4,23,3222528,2491392,731136,-3222528,777484,388742,388742,33,0,0,True
789,0 2 4 8 9,5,31,4297728,2276352,2021376,-4297728,702287,851145,-148858,33,0,0,True
790,1 2 4 8 9,5,31,4543488,2386944,2156544,-4543488,456527,728265,-271738,33,0,0,True
791,0 1 2 4 8 9,6,39,5618688,1459200,4159488,-5618688,381330,190665,190665,33,0,0,True
792,3 4 8 9,4,28,3640320,1225728,2414592,-3640320,359692,179846,179846,33,0,0,True
793,0 3 4 8 9,5,36,4715520,2300928,2414592,-4715520,284495,642249,-357754,33,0,0,True
794,1 3 4 8 9,5,36,4961280,2436096,2525184,-4961280,38735,519369,-480634,33,0,0,True
795,0 1 3 4 8 9,6,44,6036480,2798592,3237888,-6036480,963541,981772,-18231,33,0,0,True
796,2 3 4 8 9,5,33,4414464,1944576,2469888,-4414464,585551,792777,-207226,33,0,0,True
797,0 2 3 4 8 9,6,41,5489664,1987584,3502080,-5489664,510354,255177,255177,33,0,0,True
798,1 2 3 4 8 9,6,41,5735424,3154944,2580480,-5735424,264594,132297,132297,33,0,0,True
799,0 1 2 3 4 8 9,7,49,6810624,2485248,4325376,-6810624,189397,594700,-405303,33,0,0,True
800,5 8 9,3,15,2058240,1658880,399360,-2058240,941769,970886,-29117,33,0,0,True
801,0 5 8 9,4,23,3133440,2476032,657408,-3133440,866572,433286,433286,33,0,0,True
802,1 5 8 9,4,23,3379200,2537472,841728,-3379200,620812,310406,310406,33,0,0,True
803,0 1 5 8 9,5,31,4454400,2641920,1812480,-4454400,545615,772809,-227194,33,0,0,True
804,2 5 8 9,4,20,2832384,2267136,565248,-2832384,167625,583814,-416189,33,0,0,True
805,0 2 5 8 9,5,28,3907584,2052096,1855488,-3907584,92428,46214,46214,33,0,0,True
806,1 2 5 8 9,5,28,4153344,3145728,1007616,-4153344,846671,923337,-76666,33,0,0,True
807,0 1 2 5 8 9,6,36,5228544,2217984,3010560,-5228544,771474,385737,385737,33,0,0,True
808,3 5 8 9,4,25,3250176,1984512,1265664,-3250176,749836,374918,374918,33,0,0,True
809,0 3 5 8 9,5,33,4325376,3059712,1265664,-4325376,674639,837321,-162682,33,0,0,True
810,1 3 5 8 9,5,33,4571136,2211840,2359296,-4571136,428879,714441,-285562,33,0,0,True
811,0 1 3 5 8 9,6,41,5646336,2574336,3072000,-5646336,353682,176841,176841,33,0,0,True
812,2 3 5 8 9,5,30,4024320,2703360,1320960,-4024320,975695,987849,-12154,33,0,0,True
813,0 2 3 5 8 9,6,38,5099520,2746368,2353152,-5099520,900498,450249,450249,33,0,0,True
814,1 2 3 5 8 9,6,38,5345280,2930688,2414592,-5345280,654738,327369,327369,33,0,0,True
815,0 1 2 3 5 8 9,7,46,6420480,2260992,4159488,-6420480,579541,789772,-210231,33,0,0,True
816,4 5 8 9,4,23,3139584,1984512,1155072,-3139584,860428,430214,430214,33,0,0,True
817,0 4 5 8 9,5,31,4214784,2949120,1265664,-4214784,785231,892617,-107386,33,0,0,True
818,1 4 5 8 9,5,31,4460544,2322432,2138112,-4460544,539471,769737,-230266,33,0,0,True
819,0 1 4 5 8 9,6,39,5535744,2574336,2961408,-5535744,464274,232137,232137,33,0,0,True
820,2 4 5 8 9,5,28,3913728,2592768,1320960,-3913728,86284,43142,43142,33,0,0,True
821,0 2 4 5 8 9,6,36,4988928,2525184,2463744,-4988928,11087,505545,-494458,33,0,0,True
822,1 2 4 5 8 9,6,36,5234688,2930688,2304000,-5234688,765330,382665,382665,33,0,0,True
823,0 1 2 4 5 8 9,7,44,6309888,2150400,4159488,-6309888,690133,845068,-154935,33,0,0,True
824,3 4 5 8 9,5,33,4331520,1916928,2414592,-4331520,668495,834249,-165754,33,0,0,True
825,0 3 4 5 8 9,6,41,5406720,2844672,2562048,-5406720,593298,296649,296649,33,0,0,True
826,1 3 4 5 8 9,6,41,5652480,2684928,2967552,-5652480,347538,173769,173769,33,0,0,True
827,0 1 3 4 5 8 9,7,49,6727680,2899968,3827712,-6727680,272341,636172,-363831,33,0,0,True
828,2 3 4 5 8 9,6,38,5105664,2635776,2469888,-5105664,894354,447177,447177,33,0,0,True
829,0 2 3 4 5 8 9,7,46,6180864,2531328,3649536,-6180864,819157,909580,-90423,33,0,0,True
830,1 2 3 4 5 8 9,7,46,6426624,3403776,3022848,-6426624,573397,786700,-213303,33,0,0,True
831,0 1 2 3 4 5 8 9,8,54,7501824,2586624,4915200,-7501824,498200,249100,249100,33,0,0,True
832,6 8 9,3,15,2270208,1963008,307200,-2270208,729801,864902,-135101,33,0,0,True
833,0 6 8 9,4,23,3345408,2227200,1118208,-3345408,654604,327302,327302,33,0,0,True
834,1 6 8 9,4,23,3591168,3062784,528384,-3591168,408844,204422,204422,33,0,0,True
835,0 1 6 8 9,5,31,4666368,3056640,1609728,-4666368,333647,666825,-333178,33,0,0,True
836,2 6 8 9,4,20,3044352,2128896,915456,-3044352,955660,477830,477830,33,0,0,True
