shell,h2_basis_index,Act_support_size,Act_profile_ids,Act_image_zero,Act_image_nonnegative_by_three_level_certificates,status_multiset
12,286,4,"3076,3127,3557,3593",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,287,6,"2566,2568,3076,3127,3557,3591",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,288,6,"3076,3127,3493,3509,3557,3579",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,289,6,"3076,3127,3493,3509,3557,3574",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,290,6,"3076,3127,3493,3509,3557,3576",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,291,6,"3076,3127,3493,3509,3557,3578",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,292,8,"1994,1998,2566,2612,3076,3127,3557,3612",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,293,6,"2566,2612,3076,3127,3557,3611",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,294,6,"2566,2612,3076,3127,3557,3613",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,295,10,"1994,1998,2566,2612,3076,3127,3493,3509,3557,3602",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,296,10,"1994,1998,2566,2612,3076,3127,3493,3509,3557,3608",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,297,8,"1998,2031,2566,2612,3076,3127,3557,3623",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,298,10,"1459,1460,1998,2031,2566,2612,3076,3127,3557,3624",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,299,10,"1998,2031,2566,2612,3076,3127,3493,3509,3557,3620",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,300,12,"1451,1460,1998,2031,2566,2612,3076,3127,3493,3509,3557,3621",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,301,10,"1460,1481,1998,2031,2566,2612,3076,3127,3557,3629",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,302,14,"975,977,1460,1481,1998,2031,2566,2612,3076,3127,3493,3509,3557,3627",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,303,14,"624,625,975,992,1460,1481,1998,2031,2566,2612,3076,3127,3557,3632",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,304,14,"975,992,1460,1481,1998,2031,2566,2612,3076,3127,3493,3509,3557,3631",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,305,4,"1583,1627,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,306,4,"6,7,1617,1627",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,307,2,"3837,3842",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,308,4,"6,7,1627,1635",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,309,2,"3842,3843",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,310,4,"6,7,1604,1627",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,311,2,"3838,3842",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,312,2,"1627,1638",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,313,2,"3842,3844",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,314,2,"3792,3797",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,315,4,"6,7,1613,1627",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,316,2,"3842,3846",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,317,2,"1627,1639",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,318,2,"3842,3849",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,319,4,"6,7,1627,1633",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,320,2,"3839,3842",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,321,4,"6,7,1623,1627",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,322,2,"3842,3850",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,323,2,"1601,1627",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,324,4,"1565,1627,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,325,4,"6,7,1598,1627",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,326,2,"3828,3831",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,327,4,"1563,1627,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,328,4,"6,7,1607,1627",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,329,2,"3817,3831",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,330,2,"1606,1627",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,331,2,"3822,3831",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,332,4,"6,7,1608,1627",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,333,2,"3827,3831",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,334,4,"6,7,1599,1627",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,335,2,"3826,3831",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,336,2,"3886,3895",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,337,4,"3507,3509,3886,3887",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,338,4,"3507,3509,3886,3893",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,339,2,"3886,3889",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,340,2,"3886,3890",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,341,2,"3884,3886",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,342,4,"3831,3842,3875,3886",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,343,4,"3831,3842,3872,3886",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,344,4,"3831,3842,3876,3886",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,345,4,"3831,3842,3880,3886",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,346,4,"2150,2210,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,347,4,"3831,3842,3864,3886",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,348,6,"3076,3079,3509,3557,3886,3923",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,349,6,"3076,3079,3509,3557,3886,3918",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,350,6,"3076,3079,3509,3557,3886,3922",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,351,4,"3509,3557,3886,3921",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,352,4,"3509,3557,3886,3919",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,353,6,"3076,3079,3509,3557,3886,3920",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,354,6,"3509,3557,3831,3842,3886,3910",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,355,6,"3509,3557,3831,3842,3886,3914",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,356,8,"3076,3079,3509,3557,3831,3842,3886,3905",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,357,6,"3509,3557,3831,3842,3886,3903",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,358,6,"3076,3127,3509,3557,3886,3940",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,359,6,"3076,3127,3509,3557,3886,3943",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,360,6,"3076,3127,3509,3557,3886,3941",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,361,10,"2566,2567,3076,3127,3509,3557,3831,3842,3886,3936",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,362,8,"3076,3127,3509,3557,3831,3842,3886,3933",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,363,8,"3076,3127,3509,3557,3831,3842,3886,3935",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,364,10,"2566,2567,3076,3127,3509,3557,3831,3842,3886,3932",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,365,8,"3076,3127,3509,3557,3831,3842,3886,3930",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,366,10,"1994,1998,2566,2612,3076,3127,3509,3557,3886,3954",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,367,8,"2566,2612,3076,3127,3509,3557,3886,3956",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,368,8,"2566,2612,3076,3127,3509,3557,3886,3955",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,369,12,"1994,1998,2566,2612,3076,3127,3509,3557,3831,3842,3886,3950",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,370,12,"1994,1998,2566,2612,3076,3127,3509,3557,3831,3842,3886,3948",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,371,12,"1994,1998,2566,2612,3076,3127,3509,3557,3831,3842,3886,3949",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,372,10,"1998,2031,2566,2612,3076,3127,3509,3557,3886,3962",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
12,373,12,"1459,1460,1998,2031,2566,2612,3076,3127,3509,3557,3886,3963",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,374,14,"1451,1460,1998,2031,2566,2612,3076,3127,3509,3557,3831,3842,3886,3959",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
12,375,12,"1998,2031,2566,2612,3076,3127,3509,3557,3831,3842,3886,3960",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,376,12,"1460,1481,1998,2031,2566,2612,3076,3127,3509,3557,3886,3966",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
12,377,16,"975,977,1460,1481,1998,2031,2566,2612,3076,3127,3509,3557,3831,3842,3886,3965",False,True,"{""EXACT_RATIONAL_PASS"": 16}"
12,378,4,"1060,1096,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,379,4,"6,7,1094,1096",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,380,2,"4107,4109",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,381,2,"1076,1096",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,382,4,"6,7,1091,1096",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,383,2,"4091,4096",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,384,4,"6,7,1079,1096",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,385,2,"4090,4096",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,386,2,"4108,4110",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,387,4,"1069,1114,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,388,4,"6,7,1087,1096",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,389,2,"4109,4111",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,390,2,"1105,1114",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,391,4,"4095,4096,4109,4110",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,392,4,"6,7,1090,1096",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,393,2,"4092,4096",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,394,4,"4096,4109,4130,4144",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,395,4,"4096,4109,4138,4144",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,396,4,"4096,4109,4129,4144",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,397,4,"4096,4109,4128,4144",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,398,2,"4144,4146",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,399,2,"4143,4144",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
12,400,4,"4096,4109,4131,4144",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,401,4,"4096,4109,4135,4144",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,402,4,"3842,3886,4144,4174",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,403,6,"3842,3886,4096,4109,4144,4165",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,404,6,"3842,3886,4096,4109,4144,4159",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,405,6,"3842,3886,4096,4109,4144,4164",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,406,6,"3507,3509,3842,3886,4144,4172",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,407,4,"3842,3886,4144,4173",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
12,408,8,"3507,3509,3842,3886,4096,4109,4144,4163",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,409,6,"3842,3886,4096,4109,4144,4162",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,410,6,"3842,3886,4096,4109,4144,4160",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,411,6,"3842,3886,4096,4109,4144,4168",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
12,412,8,"3076,3079,3509,3557,3842,3886,4144,4190",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,413,8,"3509,3557,3842,3886,4096,4109,4144,4184",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,414,8,"3509,3557,3842,3886,4096,4109,4144,4186",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
12,415,10,"3076,3079,3509,3557,3842,3886,4096,4109,4144,4183",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
