cut_edge_id,transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_nodal_sign,target_nodal_sign,source_eigenfunction_x1e12,target_eigenfunction_x1e12,undirected_stationary_flux_x1e12,source_carrier_atom_mask,target_carrier_atom_mask
2370,9127,122,131,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2371,9128,122,132,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2372,9129,122,133,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2373,9163,122,173,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2374,9164,122,174,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2375,9165,122,175,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2376,9166,122,176,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2377,9167,122,177,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2378,9168,122,178,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2379,9169,122,179,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2380,9170,122,180,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2381,9171,122,181,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2382,9172,122,182,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2383,9173,122,183,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2384,9174,122,197,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2385,9175,122,198,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2386,9176,122,199,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2387,9177,122,200,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2388,9178,122,201,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2389,9179,122,202,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2390,9180,122,203,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2391,9181,122,204,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2392,9182,122,205,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2393,9183,122,206,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2394,9184,122,207,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2395,9185,122,208,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2396,9186,122,209,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2397,9187,122,210,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2398,9188,122,211,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2399,9189,122,212,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2400,9190,122,213,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2401,9191,122,214,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2402,9192,122,215,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2403,9193,122,216,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2404,9194,122,217,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2405,9195,122,218,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2406,9196,122,219,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2407,9197,122,220,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2408,9198,122,221,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2409,9199,122,222,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2410,9200,122,223,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2411,9201,122,224,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2412,9202,122,225,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2413,9203,122,226,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2414,9204,122,227,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2415,9205,122,228,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2416,9206,122,229,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2417,9207,122,230,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2418,9208,122,231,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2419,9209,122,232,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2420,9216,123,130,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2421,9217,123,131,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2422,9218,123,132,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2423,9219,123,133,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2424,9253,123,173,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2425,9254,123,174,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2426,9255,123,175,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2427,9256,123,176,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2428,9257,123,177,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2429,9258,123,178,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2430,9259,123,179,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2431,9260,123,180,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2432,9261,123,181,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2433,9262,123,182,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2434,9263,123,183,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2435,9264,123,197,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2436,9265,123,198,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2437,9266,123,199,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2438,9267,123,200,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2439,9268,123,201,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2440,9269,123,202,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2441,9270,123,203,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2442,9271,123,204,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2443,9272,123,205,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2444,9273,123,206,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2445,9274,123,207,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2446,9275,123,208,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2447,9276,123,209,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2448,9277,123,210,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2449,9278,123,211,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2450,9279,123,212,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2451,9280,123,213,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2452,9281,123,214,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2453,9282,123,215,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2454,9283,123,216,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2455,9284,123,217,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2456,9285,123,218,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2457,9286,123,219,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2458,9287,123,220,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2459,9288,123,221,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2460,9289,123,222,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2461,9290,123,223,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2462,9291,123,224,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2463,9292,123,225,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2464,9293,123,226,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2465,9294,123,227,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2466,9295,123,228,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2467,9296,123,229,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2468,9297,123,230,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2469,9298,123,231,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2470,9299,123,232,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2471,9305,124,130,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2472,9306,124,131,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2473,9307,124,132,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2474,9308,124,133,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2475,9342,124,173,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2476,9343,124,174,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2477,9344,124,175,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2478,9345,124,176,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2479,9346,124,177,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2480,9347,124,178,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2481,9348,124,179,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2482,9349,124,180,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2483,9350,124,181,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2484,9351,124,182,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2485,9352,124,183,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2486,9353,124,197,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2487,9354,124,198,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2488,9355,124,199,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2489,9356,124,200,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2490,9357,124,201,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2491,9358,124,202,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2492,9359,124,203,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2493,9360,124,204,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2494,9361,124,205,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2495,9362,124,206,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2496,9363,124,207,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2497,9364,124,208,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2498,9365,124,209,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2499,9366,124,210,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2500,9367,124,211,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2501,9368,124,212,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2502,9369,124,213,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2503,9370,124,214,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2504,9371,124,215,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2505,9372,124,216,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2506,9373,124,217,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2507,9374,124,218,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2508,9375,124,219,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2509,9376,124,220,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2510,9377,124,221,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2511,9378,124,222,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2512,9379,124,223,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2513,9380,124,224,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2514,9381,124,225,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2515,9382,124,226,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2516,9383,124,227,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2517,9384,124,228,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2518,9385,124,229,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2519,9386,124,230,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2520,9387,124,231,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2521,9388,124,232,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2522,9393,125,130,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2523,9394,125,131,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2524,9395,125,132,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2525,9396,125,133,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2526,9430,125,173,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2527,9431,125,174,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2528,9432,125,175,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2529,9433,125,176,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2530,9434,125,177,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2531,9435,125,178,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2532,9436,125,179,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2533,9437,125,180,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2534,9438,125,181,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2535,9439,125,182,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2536,9440,125,183,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2537,9441,125,197,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2538,9442,125,198,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2539,9443,125,199,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2540,9444,125,200,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2541,9445,125,201,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2542,9446,125,202,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2543,9447,125,203,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2544,9448,125,204,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2545,9449,125,205,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2546,9450,125,206,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2547,9451,125,207,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2548,9452,125,208,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2549,9453,125,209,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2550,9454,125,210,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2551,9455,125,211,1,1,-1,687273682619,-293244641042,24447310,524434,524288
2552,9456,125,212,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2553,9457,125,213,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2554,9458,125,214,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2555,9459,125,215,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2556,9460,125,216,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2557,9461,125,217,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2558,9462,125,218,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2559,9463,125,219,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2560,9464,125,220,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2561,9465,125,221,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2562,9466,125,222,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2563,9467,125,223,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2564,9468,125,224,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2565,9469,125,225,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2566,9470,125,226,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2567,9471,125,227,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2568,9472,125,228,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2569,9473,125,229,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2570,9474,125,230,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2571,9475,125,231,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2572,9476,125,232,1,1,-1,687273682619,-1232297671650,103731764,524434,528384
2573,9480,126,130,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2574,9481,126,131,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2575,9482,126,132,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2576,9483,126,133,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2577,9517,126,173,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2578,9518,126,174,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2579,9519,126,175,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2580,9520,126,176,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2581,9521,126,177,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2582,9522,126,178,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2583,9523,126,179,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2584,9524,126,180,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2585,9525,126,181,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2586,9526,126,182,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2587,9527,126,183,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2588,9528,126,197,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2589,9529,126,198,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2590,9530,126,199,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2591,9531,126,200,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2592,9532,126,201,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2593,9533,126,202,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2594,9534,126,203,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2595,9535,126,204,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2596,9536,126,205,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2597,9537,126,206,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2598,9538,126,207,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2599,9539,126,208,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2600,9540,126,209,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2601,9541,126,210,1,1,-1,484039536207,-293244641042,16212762,524416,524288
2602,9542,126,211,1,1,-1,484039536207,-293244641042,16212762,524416,524288
