transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,derived_only_transition_flag,spectral_cut_edge_flag,boundary_path_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
926,265,266,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
927,265,270,3,1,0,0,0,0,513962652,142857142857,38461538462,1798869282,6681514477
928,265,273,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
929,265,274,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
930,265,306,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
931,266,270,3,1,0,0,0,0,513962652,166666666667,38461538462,1541887956,6681514477
932,266,273,3,1,0,0,0,0,513962652,166666666667,166666666667,1541887956,1541887956
933,266,274,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
934,266,307,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
935,267,269,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
936,267,270,3,1,0,0,0,0,513962652,200000000000,38461538462,1284906630,6681514477
937,267,308,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
938,268,270,3,1,0,0,0,0,513962652,333333333333,38461538462,770943978,6681514477
939,268,309,3,1,0,0,0,0,513962652,333333333333,333333333333,770943978,770943978
940,269,270,3,1,0,0,0,0,513962652,166666666667,38461538462,1541887956,6681514477
941,269,272,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
942,269,310,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
943,270,271,3,1,0,0,0,0,513962652,38461538461,166666666667,6681514477,1541887956
944,270,272,3,1,0,0,0,0,513962652,38461538461,166666666667,6681514477,1541887956
945,270,273,3,1,0,0,0,0,513962652,38461538461,166666666667,6681514477,1541887956
946,270,274,3,1,0,0,0,0,513962652,38461538461,142857142857,6681514477,1798869282
947,270,275,3,1,0,0,0,0,513962652,38461538461,200000000000,6681514477,1284906630
948,270,277,3,1,0,0,0,0,513962652,38461538461,200000000000,6681514477,1284906630
949,270,278,3,1,0,0,0,0,513962652,38461538461,142857142857,6681514477,1798869282
950,270,284,3,1,0,0,0,0,513962652,38461538461,200000000000,6681514477,1284906630
951,270,295,3,1,0,0,0,0,513962652,38461538461,142857142857,6681514477,1798869282
952,270,311,3,1,0,0,0,0,513962652,38461538461,40000000000,6681514477,6424533151
953,270,469,1,0,1,0,0,0,171320884,12820512820,333333333334,6681514477,256981326
954,270,807,1,0,1,0,0,0,171320884,12820512820,166666666667,6681514477,513962652
955,271,272,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
956,271,312,3,1,0,0,0,0,513962652,166666666666,250000000000,1541887956,1027925304
957,272,274,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
958,272,313,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
959,273,274,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
960,273,314,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
961,274,315,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
962,275,278,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
963,275,316,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
964,276,285,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
965,276,296,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
966,277,278,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
967,277,318,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
968,278,319,3,1,0,0,0,0,513962652,142857142857,142857142858,1798869282,1798869282
969,279,280,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
970,279,281,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
971,279,290,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
972,280,282,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
973,280,283,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
974,280,285,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
975,280,291,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
976,281,284,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
977,281,292,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
978,282,283,3,1,0,0,0,0,513962652,166666666667,142857142857,1541887956,1798869282
979,282,285,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
980,282,293,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
981,283,285,3,1,0,0,0,0,513962652,142857142857,166666666666,1798869282,1541887956
982,283,288,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
983,283,294,3,1,0,0,0,0,513962652,142857142857,125000000000,1798869282,2055850608
984,284,289,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
985,284,295,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
986,285,296,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
987,286,287,3,1,0,0,0,0,513962652,333333333334,250000000000,770943978,1027925304
988,286,288,3,1,0,0,0,0,513962652,333333333333,142857142857,770943978,1798869282
989,286,297,3,1,0,0,0,0,513962652,333333333333,250000000000,770943978,1027925304
990,287,288,3,1,0,0,0,0,513962652,250000000000,142857142857,1027925304,1798869282
991,287,298,3,1,0,0,0,0,513962652,250000000000,333333333334,1027925304,770943978
992,287,299,3,1,0,0,0,0,513962652,250000000000,166666666667,1027925304,1541887956
993,288,297,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
994,288,299,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
995,288,301,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
996,289,300,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
997,289,311,3,1,0,0,0,0,513962652,250000000000,40000000000,1027925304,6424533151
998,290,291,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
999,290,292,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
1000,290,302,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1001,290,304,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1002,291,293,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1003,291,294,3,1,0,0,0,0,513962652,142857142857,125000000000,1798869282,2055850608
1004,291,296,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1005,292,295,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
1006,292,303,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
1007,292,311,3,1,0,0,0,0,513962652,142857142857,40000000000,1798869282,6424533151
1008,293,294,3,1,0,0,0,0,513962652,166666666666,125000000000,1541887956,2055850608
1009,293,296,3,1,0,0,0,0,513962652,166666666666,166666666666,1541887956,1541887956
1010,294,296,3,1,0,0,0,0,513962652,125000000000,166666666666,2055850608,1541887956
1011,294,299,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
1012,294,301,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
1013,295,300,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
1014,295,311,3,1,0,0,0,0,513962652,142857142857,40000000000,1798869282,6424533151
1015,295,319,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
1016,297,298,3,1,0,0,0,0,513962652,250000000000,333333333333,1027925304,770943978
1017,297,299,3,1,0,0,0,0,513962652,250000000000,166666666667,1027925304,1541887956
1018,298,299,3,1,0,0,0,0,513962652,333333333333,166666666666,770943978,1541887956
1019,299,301,3,1,0,0,0,0,513962652,166666666666,200000000000,1541887956,1284906630
1020,300,311,3,1,0,0,0,0,513962652,250000000000,40000000000,1027925304,6424533151
1021,300,319,3,1,0,0,0,0,513962652,250000000000,142857142857,1027925304,1798869282
1022,302,303,3,1,0,0,0,0,513962652,166666666667,200000000000,1541887956,1284906630
1023,302,304,3,1,0,0,0,0,513962652,166666666667,166666666667,1541887956,1541887956
1024,302,305,3,1,0,0,0,0,513962652,166666666667,111111111111,1541887956,2312831935
1025,302,311,3,1,0,0,0,0,513962652,166666666666,40000000000,1541887956,6424533151
1026,302,318,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
1027,303,311,3,1,0,0,0,0,513962652,200000000000,40000000000,1284906630,6424533151
1028,303,316,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
1029,303,319,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
1030,304,311,3,1,0,0,0,0,513962652,166666666667,40000000000,1541887956,6424533151
1031,304,318,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
1032,304,359,3,1,0,0,0,0,513962652,166666666666,500000000000,1541887956,513962652
1033,305,306,3,1,0,0,0,0,513962652,111111111111,142857142857,2312831935,1798869282
1034,305,308,3,1,0,0,0,0,513962652,111111111111,200000000000,2312831935,1284906630
1035,305,310,3,1,0,0,0,0,513962652,111111111111,166666666667,2312831935,1541887956
1036,305,311,3,1,0,0,0,0,513962652,111111111111,40000000000,2312831935,6424533151
1037,305,316,3,1,0,0,0,0,513962652,111111111111,142857142857,2312831935,1798869282
1038,305,317,3,1,0,0,0,0,513962652,111111111111,200000000000,2312831935,1284906630
1039,306,307,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1040,306,311,3,1,0,0,0,0,513962652,142857142857,40000000000,1798869282,6424533151
1041,306,314,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1042,306,315,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
1043,307,311,3,1,0,0,0,0,513962652,166666666667,40000000000,1541887956,6424533151
1044,307,314,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
1045,307,315,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
1046,308,310,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
1047,308,311,3,1,0,0,0,0,513962652,200000000000,40000000000,1284906630,6424533151
1048,309,311,3,1,0,0,0,0,513962652,333333333333,40000000000,770943978,6424533151
1049,310,311,3,1,0,0,0,0,513962652,166666666666,40000000000,1541887956,6424533151
1050,310,313,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
1051,311,312,3,1,0,0,0,0,513962652,40000000000,250000000000,6424533151,1027925304
1052,311,313,3,1,0,0,0,0,513962652,40000000000,166666666667,6424533151,1541887956
1053,311,314,3,1,0,0,0,0,513962652,40000000000,166666666666,6424533151,1541887956
1054,311,315,3,1,0,0,0,0,513962652,40000000000,142857142857,6424533151,1798869282
1055,311,316,3,1,0,0,0,0,513962652,40000000000,142857142857,6424533151,1798869282
1056,311,317,3,1,0,0,0,0,513962652,40000000000,200000000000,6424533151,1284906630
1057,311,318,3,1,0,0,0,0,513962652,40000000000,166666666667,6424533151,1541887956
1058,311,319,3,1,0,0,0,0,513962652,40000000000,142857142857,6424533151,1798869282
1059,311,470,1,0,1,0,0,0,171320884,13333333333,500000000000,6424533151,171320884
1060,311,808,1,0,1,0,0,0,171320884,13333333333,333333333334,6424533151,256981326
1061,312,313,3,1,0,0,0,0,513962652,250000000000,166666666666,1027925304,1541887956
1062,313,315,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
1063,314,315,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
1064,316,317,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
1065,316,319,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
1066,317,318,3,1,0,0,0,0,513962652,200000000000,166666666666,1284906630,1541887956
1067,318,319,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
1068,320,329,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
1069,320,344,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
1070,321,322,3,1,0,0,0,0,513962652,90909090909,250000000000,2826794587,1027925304
1071,321,325,3,1,0,0,0,0,513962652,90909090909,333333333333,2826794587,770943978
1072,321,327,3,1,0,0,0,0,513962652,90909090909,200000000000,2826794587,1284906630
1073,321,345,3,1,0,0,0,0,513962652,90909090909,83333333333,2826794587,3083775913
1074,321,349,3,1,0,0,0,0,513962652,90909090909,76923076923,2826794587,3340757239
1075,321,452,3,1,0,0,0,0,513962652,90909090909,200000000000,2826794587,1284906630
1076,322,346,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
1077,322,350,3,1,0,0,0,0,513962652,250000000000,66666666667,1027925304,3854719891
1078,323,325,3,1,0,0,0,0,513962652,500000000000,333333333333,513962652,770943978
1079,326,328,3,1,0,0,0,0,513962652,136363636364,107142857143,1884529724,2398492377
1080,326,332,3,1,0,0,0,0,513962652,136363636363,120000000000,1884529724,2141511051
1081,326,453,3,1,0,0,0,0,513962652,136363636363,125000000000,1884529724,2055850608
1082,326,809,1,0,1,0,0,0,171320884,45454545454,166666666667,1884529724,513962652
1083,327,329,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1084,327,333,3,1,0,0,0,0,513962652,200000000000,1000000000000,1284906630,256981326
1085,327,359,3,1,0,0,0,0,513962652,200000000000,500000000000,1284906630,513962652
1086,328,330,3,1,0,0,0,0,513962652,107142857143,250000000000,2398492377,1027925304
1087,328,331,3,1,0,0,0,0,513962652,107142857143,250000000000,2398492377,1027925304
1088,328,334,3,1,0,0,0,0,513962652,107142857143,96774193548,2398492377,2655473703
1089,328,454,3,1,0,0,0,0,513962652,107142857142,200000000000,2398492377,1284906630
1090,328,810,1,0,1,0,0,0,171320884,35714285714,200000000000,2398492377,428302210
1091,330,331,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
1092,330,338,3,1,0,0,0,0,513962652,250000000000,75000000000,1027925304,3426417681
1093,331,341,3,1,0,0,0,0,513962652,250000000000,75000000000,1027925304,3426417681
1094,332,334,3,1,0,0,0,0,513962652,120000000000,96774193548,2141511051,2655473703
1095,332,349,3,1,0,0,0,0,513962652,120000000000,76923076923,2141511051,3340757239
1096,332,455,3,1,0,0,0,0,513962652,120000000000,107142857143,2141511051,2398492377
1097,332,811,1,0,1,0,0,1,171320884,40000000000,111111111112,2141511051,770943978
1098,334,338,3,1,0,0,0,0,513962652,96774193548,75000000000,2655473703,3426417681
1099,334,341,3,1,0,0,0,0,513962652,96774193548,75000000000,2655473703,3426417681
1100,334,350,3,1,0,0,0,0,513962652,96774193548,66666666667,2655473703,3854719891
1101,334,456,3,1,0,0,0,0,513962652,96774193548,88235294118,2655473703,2912455029
1102,334,812,1,0,1,0,0,0,171320884,32258064516,90909090910,2655473703,942264862
1103,335,336,3,1,0,0,0,0,513962652,200000000000,500000000000,1284906630,513962652
1104,335,337,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1105,335,338,3,1,0,0,0,0,513962652,200000000000,75000000000,1284906630,3426417681
1106,335,339,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1107,335,342,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1108,336,337,3,1,0,0,0,0,513962652,500000000000,200000000000,513962652,1284906630
1109,337,340,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1110,337,341,3,1,0,0,0,0,513962652,200000000000,75000000000,1284906630,3426417681
1111,337,343,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1112,338,339,3,1,0,0,0,0,513962652,75000000000,250000000000,3426417681,1027925304
1113,338,340,3,1,0,0,0,0,513962652,75000000000,200000000000,3426417681,1284906630
1114,338,341,3,1,0,0,0,0,513962652,75000000000,75000000000,3426417681,3426417681
1115,338,342,3,1,0,0,0,0,513962652,75000000000,200000000000,3426417681,1284906630
1116,338,351,3,1,0,0,0,0,513962652,75000000000,333333333334,3426417681,770943978
1117,338,457,3,1,0,0,0,0,513962652,75000000000,250000000000,3426417681,1027925304
1118,338,813,1,0,1,0,0,0,171320884,25000000000,250000000000,3426417681,342641768
1119,339,340,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
1120,339,342,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
1121,340,341,3,1,0,0,0,0,513962652,200000000000,75000000000,1284906630,3426417681
1122,340,343,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1123,341,342,3,1,0,0,0,0,513962652,75000000000,200000000000,3426417681,1284906630
1124,341,343,3,1,0,0,0,0,513962652,75000000000,250000000000,3426417681,1027925304
1125,341,352,3,1,0,0,0,0,513962652,75000000000,333333333334,3426417681,770943978
1126,341,458,3,1,0,0,0,0,513962652,75000000000,250000000000,3426417681,1027925304
1127,341,814,1,0,1,0,0,0,171320884,25000000000,250000000000,3426417681,342641768
1128,342,343,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1129,344,347,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
1130,344,353,3,1,0,0,0,0,513962652,200000000000,69767441860,1284906630,3683399007
1131,344,358,3,1,0,0,0,0,513962652,200000000000,100000000000,1284906630,2569813261
1132,345,346,3,1,0,0,0,0,513962652,83333333333,200000000000,3083775913,1284906630
1133,345,347,3,1,0,0,0,0,513962652,83333333333,166666666667,3083775913,1541887956
1134,345,348,3,1,0,0,0,0,513962652,83333333333,250000000000,3083775913,1027925304
1135,345,349,3,1,0,0,0,0,513962652,83333333333,76923076923,3083775913,3340757239
1136,345,355,3,1,0,0,0,0,513962652,83333333333,166666666667,3083775913,1541887956
1137,345,356,3,1,0,0,0,0,513962652,83333333333,81081081081,3083775913,3169436355
1138,345,459,3,1,0,0,0,0,513962652,83333333333,200000000000,3083775913,1284906630
1139,346,350,3,1,0,0,0,0,513962652,200000000000,66666666667,1284906630,3854719891
1140,346,357,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
1141,347,348,3,1,0,0,0,0,513962652,166666666667,250000000000,1541887956,1027925304
1142,347,353,3,1,0,0,0,0,513962652,166666666666,69767441860,1541887956,3683399007
1143,347,358,3,1,0,0,0,0,513962652,166666666666,100000000000,1541887956,2569813261
1144,348,356,3,1,0,0,0,0,513962652,250000000000,81081081081,1027925304,3169436355
1145,349,350,3,1,0,0,0,0,513962652,76923076923,66666666667,3340757239,3854719891
1146,349,353,3,1,0,0,0,0,513962652,76923076923,69767441860,3340757239,3683399007
1147,349,356,3,1,0,0,0,0,513962652,76923076923,81081081081,3340757239,3169436355
