transition_id,path_id,fiber_row_id,from_step_index,to_step_index,from_component_id,to_component_id,from_raw_row_id,to_raw_row_id,from_target_addr,to_source0_addr,to_source1_addr,left_margin,right_margin,zeta_left_flag,zeta_right_flag,zeta_both_flag,exact_left_flag,exact_right_flag,long_tens_gap_flag
2334,254,254,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2335,254,254,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2336,254,254,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2337,254,254,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2338,254,254,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2339,254,254,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2340,254,254,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2341,254,254,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2342,254,254,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2343,254,254,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2344,254,254,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2345,255,255,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2346,255,255,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2347,255,255,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2348,255,255,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2349,255,255,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2350,255,255,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2351,255,255,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2352,255,255,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2353,255,255,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2354,255,255,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2355,255,255,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2356,255,255,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2357,255,255,12,13,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2358,255,255,13,14,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2359,255,255,14,15,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2360,256,256,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2361,256,256,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2362,256,256,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2363,256,256,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2364,256,256,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2365,256,256,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2366,256,256,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2367,256,256,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2368,256,256,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2369,256,256,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2370,256,256,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2371,256,256,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2372,256,256,12,13,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2373,256,256,13,14,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2374,256,256,14,15,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2375,257,257,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2376,257,257,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2377,257,257,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2378,257,257,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2379,257,257,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2380,257,257,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2381,257,257,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2382,257,257,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2383,257,257,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2384,257,257,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2385,257,257,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2386,257,257,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2387,257,257,12,13,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2388,257,257,13,14,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2389,257,257,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2390,258,258,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2391,258,258,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2392,258,258,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2393,258,258,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2394,258,258,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2395,258,258,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2396,258,258,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2397,258,258,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2398,258,258,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2399,258,258,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2400,258,258,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2401,258,258,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2402,258,258,12,13,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2403,258,258,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2404,258,258,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2405,259,259,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2406,259,259,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2407,259,259,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2408,259,259,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2409,259,259,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2410,259,259,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2411,259,259,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2412,259,259,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2413,259,259,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2414,259,259,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2415,259,259,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2416,259,259,11,12,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2417,259,259,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2418,259,259,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2419,259,259,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2420,260,260,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2421,260,260,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2422,260,260,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2423,260,260,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2424,260,260,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2425,260,260,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2426,260,260,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2427,260,260,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2428,260,260,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2429,260,260,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2430,260,260,10,11,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2431,260,260,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2432,260,260,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2433,260,260,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2434,260,260,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2435,261,261,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2436,261,261,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2437,261,261,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2438,261,261,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2439,261,261,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2440,261,261,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2441,261,261,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2442,261,261,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2443,261,261,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2444,261,261,9,10,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2445,261,261,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2446,261,261,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2447,261,261,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2448,261,261,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2449,261,261,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2450,262,262,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2451,262,262,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2452,262,262,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2453,262,262,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2454,262,262,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2455,262,262,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2456,262,262,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2457,262,262,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2458,262,262,8,9,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2459,262,262,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2460,262,262,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2461,262,262,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2462,262,262,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2463,262,262,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2464,262,262,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2465,263,263,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2466,263,263,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2467,263,263,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2468,263,263,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2469,263,263,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2470,263,263,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2471,263,263,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2472,263,263,7,8,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2473,263,263,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2474,263,263,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2475,263,263,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2476,263,263,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2477,263,263,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2478,263,263,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2479,263,263,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2480,264,264,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2481,264,264,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2482,264,264,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2483,264,264,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2484,264,264,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2485,264,264,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2486,264,264,6,7,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2487,264,264,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2488,264,264,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2489,264,264,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2490,264,264,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2491,264,264,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2492,264,264,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2493,264,264,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2494,264,264,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2495,265,265,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2496,265,265,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2497,265,265,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2498,265,265,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2499,265,265,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2500,265,265,5,6,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2501,265,265,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2502,265,265,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2503,265,265,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2504,265,265,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2505,265,265,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2506,265,265,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2507,265,265,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2508,265,265,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2509,265,265,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2510,266,266,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2511,266,266,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2512,266,266,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2513,266,266,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2514,266,266,4,5,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2515,266,266,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2516,266,266,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2517,266,266,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2518,266,266,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2519,266,266,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2520,266,266,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2521,266,266,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2522,266,266,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2523,266,266,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2524,266,266,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2525,267,267,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2526,267,267,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2527,267,267,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2528,267,267,3,4,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2529,267,267,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2530,267,267,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2531,267,267,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2532,267,267,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2533,267,267,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2534,267,267,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2535,267,267,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2536,267,267,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2537,267,267,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2538,267,267,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2539,267,267,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2540,268,268,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2541,268,268,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2542,268,268,2,3,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2543,268,268,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2544,268,268,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2545,268,268,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2546,268,268,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2547,268,268,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2548,268,268,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2549,268,268,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2550,268,268,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2551,268,268,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2552,268,268,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2553,268,268,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2554,268,268,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2555,269,269,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2556,269,269,1,2,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2557,269,269,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2558,269,269,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2559,269,269,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2560,269,269,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2561,269,269,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2562,269,269,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2563,269,269,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2564,269,269,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2565,269,269,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2566,269,269,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2567,269,269,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2568,269,269,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2569,269,269,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2570,270,270,0,1,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2571,270,270,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2572,270,270,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2573,270,270,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2574,270,270,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2575,270,270,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2576,270,270,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2577,270,270,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2578,270,270,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2579,270,270,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2580,270,270,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2581,270,270,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2582,270,270,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2583,270,270,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2584,270,270,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2585,271,271,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2586,271,271,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2587,271,271,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2588,271,271,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2589,271,271,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2590,271,271,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2591,271,271,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2592,271,271,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2593,271,271,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2594,271,271,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2595,271,271,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2596,271,271,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2597,271,271,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2598,271,271,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2599,271,271,14,15,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2600,272,272,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2601,272,272,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2602,272,272,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2603,272,272,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2604,272,272,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2605,272,272,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2606,272,272,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2607,272,272,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2608,272,272,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2609,272,272,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2610,272,272,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2611,272,272,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2612,272,272,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2613,272,272,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2614,272,272,14,15,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2615,273,273,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2616,273,273,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2617,273,273,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2618,273,273,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2619,273,273,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2620,273,273,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2621,273,273,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2622,273,273,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2623,273,273,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2624,273,273,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2625,273,273,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2626,273,273,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2627,273,273,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2628,273,273,13,14,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2629,273,273,14,15,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2630,274,274,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2631,274,274,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2632,274,274,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2633,274,274,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2634,274,274,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2635,274,274,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2636,274,274,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2637,274,274,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2638,274,274,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2639,274,274,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2640,274,274,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2641,274,274,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2642,274,274,12,13,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2643,274,274,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2644,274,274,14,15,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2645,275,275,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2646,275,275,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2647,275,275,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2648,275,275,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2649,275,275,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2650,275,275,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2651,275,275,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2652,275,275,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2653,275,275,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2654,275,275,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2655,275,275,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2656,275,275,11,12,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2657,275,275,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2658,275,275,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2659,275,275,14,15,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2660,276,276,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2661,276,276,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2662,276,276,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2663,276,276,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
