basis_id,component_id,prob_num,prob_den,prob_num_digits,prob_den_digits,prob_num_mod_1000000007,prob_den_mod_1000000007,prob_num_mod_1000000009,prob_den_mod_1000000009,prob_sha256,active_owner_flag,dominant_component_flag,positive_flag
23,1,193756450659320483926555185875715500005897143533181386619084108037147829552301185280891041730393244728385692057222178999148408955982280092186188568078750079873730380933756538601190369387098316366464360373534928258205049292497660672976352970098560,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,246,254,600833838,253126048,704002665,867253560,21c781874a655b3094a309a97adca2f95bad06dd272d025245762fef877d8f9c,0,0,1
23,2,47407578458897708608439482756036373457635889929586555241618993534700822845876846803604312471492342473569001944007222223547110848192079660941034371013681539685017437055812333983467714748203132229965855237363049015447134026551706054607905137341067353540,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,251,254,447781021,253126048,995043219,867253560,b2aa9daa05a711f28639603b5c7ddcc04a13b5dc249ca58f4e16e93f5cd652dc,0,0,1
24,0,28662272615509356180949053890839417639058029300666972048194349827073561058673324265901630569120584827447915517805720696804557190950376182515436448602701762133180727658340936363356236829488613886053064190098208808406055540434948054151506624526490462911831,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,990317962,253126048,299332769,867253560,6d9600423d6f4c7af232d6295cb6aea9228bad047ad7bf33daee96a50b8ebb68,0,1,1
24,1,193651651382778048878885875782096018344348350959525045139428650160360065576777109978856357349427366428494045431674293279551359056905338488422934848241555344987098043400450075027998367465902659192995861169154279853719856229980111951357312677425280,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,246,254,673090855,253126048,199966008,867253560,ad6c1a350e7b46d82cf02a687572e16f6317a6086f1080d00da602cc4ea0a1cf,0,0,1
24,2,47381936577514069560248757035813559020908749612671108181899037725579455798199506491573948121088584963534922213768250239638139153750221281969859338894065522460904437510863593201386713451339832246510703479797950572422154607460130616977909820979833617020,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,251,254,589717245,253126048,367954783,867253560,16129203b0a37eb02d6d5396c503018038108b6eacbe154a2f1d4a392f12679e,0,0,1
25,0,33662018370459670023821000105123604079859025340905882145437912378816289218907470901550541587939852120656941527977059153745908408872749861195552474049544198797725449137580400845999846716120205878501600053468740862745862675079917601041333607524521920116,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,251,254,923112954,253126048,951186810,867253560,6cabf35ec1e78b8676d4fe84d79d5241cd3d8d2b8b1118cd16dc5fb0f932847a,0,0,1
25,1,9559219730196624220002809589019867870871242376142450810946461512610558672744221597566567298017479411647609007115773026799579053408110545643145299976665027317685915207328205716877023367515490147763436955909107571178622861843055586123434125389465849105536,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,296895087,253126048,176611886,867253560,156c5cc0c01ed642c18698aaf2939ce1fd0c2ac01a3f107cf1c75f60442c2a80,0,0,1
25,2,19116772997171437743260720937636115505223854993144637422809394579238415712868460280702196656492611498070550919869784292765163647838502165198403943913816104380713336426484057239284675356706710830560295530611291616091388824244128911024121026707792602928479,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,33118014,253126048,739454873,867253560,4b8946b329f1ec104420283705a023cc20ebbe60cc8243e3ab0e3ecc304b83ea,0,1,1
26,0,5203565261296486794648258908680763785705884099186797553139140431493951751788398098027661820918421564793724170600912743989190175509072461099853945517694736441058500439120003339297191399349176476097551539840787094981401288626406227663043869100274096449408,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,976570348,253126048,264010436,867253560,828a5ee199b551ea287af25b28870901c69b06440b0e524ebe647d9ef03cb06f,0,0,1
26,1,8333792669777175790988026373428850515970702646379167483334559083472928943134445657763921271694996771691803803190185713652636337058268234402420722453456686330532600922481779973277475336657919112514158002571226836104923369663361533046441335521502689390889,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,830141832,253126048,562186966,867253560,38a988745c3ba265e7df40210069d5a0f4e4a4276e44fe73d761d0740751a1b0,0,0,1
26,2,15172296814664859047651066244651492678498369649062029079427594489260909979908745593378731403484612425353288894722435921076662097088144765200470128393379253125605875721348060044433031834931225595590524544161853997046432890472496654039111281083006188113834,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,446413882,253126048,41056158,867253560,b8b8de87971434656699ebd8a2c7fb2e3c3a691f1ccd18725499668a0649d8af,0,1,1
27,0,40157242778843642612153341031026376576913871386394393883378041844749710482950684528425353368255409650587678578064894909983742602859127145935133930644184674731665083790893931850349435772460494504764940661345705930893914435499625122967511353909076560584941,86128964237215564899862054580283320940524869183883982347703882012683372024494768047510943488294092285516450605540603136155465828966456382108234389093592027691590931248849530071023095712814963552606702259721603784398272646286793244245789457114348921862393,254,254,251561782,759378144,739680658,601760662,3a68d08e4c29dd3d8bb6c3c33c64d487da016d16873483934a519d10598a7d41,0,1,1
27,1,5805704510019450190590672712917229714910411845529259083182569477215922511825278474001957980740490606527569142662568205049254613731307559493899282366958807373680458507211183273658236912303685294543187855009659519340447166056758998854494650019770527862092,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,270747213,253126048,764304115,867253560,cb4287a8b95709cdb2bcbd147c95a47645807e2a36990f2407c46ade7c965f3f,0,0,1
27,2,28554607928313571715936695410505255218879762260901811214778131736285894006068248097079716177817210815346064599488003611023959384913406557691402611348530930838884471936322048399698949203443413164212198033346919295483016712616891124714794153145960777691176,86128964237215564899862054580283320940524869183883982347703882012683372024494768047510943488294092285516450605540603136155465828966456382108234389093592027691590931248849530071023095712814963552606702259721603784398272646286793244245789457114348921862393,254,254,695574730,759378144,569167686,601760662,3876a4f5e05891ed17b6bbbd15643e0fba959fac6953f64ad701f4bd1b2618aa,0,0,1
28,0,49171281054072214363913163347912109969876983511811047309480388645211933072850624435889145977861217209336095262278422001084217996207030004911996441487549473434838564234271390096842585753490630303248484916568900131540180874013165554396574904172894586096096,86128964237215564899862054580283320940524869183883982347703882012683372024494768047510943488294092285516450605540603136155465828966456382108234389093592027691590931248849530071023095712814963552606702259721603784398272646286793244245789457114348921862393,254,254,653980899,759378144,163630764,601760662,3f496d99367f3f3ac9ebc990e17ecccad5e89892d521d3d464a5c0fbeb528123,0,1,1
28,1,6168370423798628743647161419144942427941770659198967728709370105496127805466560088623081958309564876710617158067754179430834157554639343148194157048909523291530300467883465355436230322837866307652027937016939211113752198743016303836733340146104044355683,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,81446490,506252096,939109108,734507111,037a261fc8d379d290525fa05ae0c41545ddc7332468983abf25a01887531cc0,0,0,1
28,2,55410255094890814840956298207307594657470459366548966890318876418454494486888606957374349145937055522228859212321099731849993192854934724947893424065356538638913832625505883882052328950135067575760350875254589672374926948318206468188229085444596538465545,172257928474431129799724109160566641881049738367767964695407764025366744048989536095021886976588184571032901211081206272310931657932912764216468778187184055383181862497699060142046191425629927105213404519443207568796545292573586488491578914228697843724786,254,255,966455027,518756281,58932490,203521315,d65e812964a813cc325b43f03c58ad7d266db113af969b825d033ea540e35a7f,0,0,1
29,0,60664211418665194935840341735226346060779732961183444425561848687195348458236645315660543507870887868068288269147349057627148802733862313955271556099901311674820026098760289652011000738579247565208925316162874594916270426709957584716144429974212676415459,86128964237215564899862054580283320940524869183883982347703882012683372024494768047510943488294092285516450605540603136155465828966456382108234389093592027691590931248849530071023095712814963552606702259721603784398272646286793244245789457114348921862393,254,254,280934986,759378144,129150765,601760662,9bcdf677a55cb54e3f7763225912694bdcbb92d7a6f9d56308ac13cbc2ac0cf1,0,1,1
29,1,3265518168788903648351825062686327570486564736434338187118085366888166549553920851622102967939319573446832586736470076906206850688985563401244515865430119604690071214277873718607111866686023660380434009512109451443528615714636804409486015136218780424637,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,446072887,506252096,56957046,734507111,1d9d882079d8b328f952913f1632fb5974f6afc23f02fdb342070c8b72ff726f,0,0,1
