shell,family,trial,gap,Dq,Dp,ratio_Dq_over_Dp,target_w_over_2,margin_ratio_minus_target,p_min,p_max,p_cv
12,dirichlet_dense,1,0.2355048320408561,0.2362232105310165,0.0001197297483600669,1972.9700744097054,6.0,1966.9700744097054,0.04008838508766933,0.04325287768195845,0.015465037208880344
12,dirichlet_dense,2,0.2254529045002237,0.225866078873213,6.886239549821777e-05,3279.9625577803004,6.0,3273.9625577803004,0.04081626855617531,0.04250108608290363,0.011732051276777818
12,dirichlet_dense,3,0.22197417739629735,0.22246197468383683,8.129954792324644e-05,2736.3248673148773,6.0,2730.3248673148773,0.04069413155244226,0.04258153788081801,0.012747317932637815
12,dirichlet_dense,4,0.2268775471518644,0.22752185339728617,0.00010738437423696377,2118.7612724288592,6.0,2112.7612724288592,0.04044908484964331,0.042791848966244,0.014645052801414421
12,dirichlet_dense,5,0.23047908866442426,0.2310439936436269,9.415082986710709e-05,2453.9772402404,6.0,2447.9772402404,0.03998490061497403,0.0424735220766149,0.013688745752461953
12,dirichlet_dense,6,0.22889771477320242,0.2295314112012273,0.00010561607133748117,2173.262158822328,6.0,2167.262158822328,0.04032605159489344,0.042769803851296646,0.014509020008489368
12,dirichlet_dense,7,0.2186462174752616,0.2191556496999601,8.490537078308211e-05,2581.175344724225,6.0,2575.175344724225,0.04032903175595715,0.04272397600578026,0.01302015136632794
12,dirichlet_dense,8,0.2340921368797712,0.2346174388609892,8.755033020299975e-05,2679.8007308138112,6.0,2673.8007308138112,0.04045995982913716,0.042928398544026004,0.013236985708842266
12,dirichlet_dense,9,0.22628702816683727,0.22676237774406033,7.922492953717697e-05,2862.260390369299,6.0,2856.260390369299,0.040520259131540524,0.043070410496444146,0.012598606042693028
12,dirichlet_dense,10,0.23903060284986627,0.2396489818503315,0.00010306316674420571,2325.263131542625,6.0,2319.263131542625,0.04015817468041494,0.04264765535933538,0.014338289445811864
12,dirichlet_dense,11,0.2305765491069468,0.2312194030070201,0.00010714231667888267,2158.0586473597555,6.0,2152.0586473597555,0.040584735153263767,0.04302073153877031,0.01464335635646228
12,dirichlet_dense,12,0.23087197039927004,0.23187989844267454,0.00016798800723408181,1380.3360267234016,6.0,1374.3360267234016,0.04019673716223833,0.0434086084906814,0.018338573354185702
12,dirichlet_dense,13,0.23236884164311905,0.23312015131499578,0.00012521827864612014,1861.7102377985689,6.0,1855.7102377985689,0.04063908657287623,0.043014720322147926,0.015844166292926655
12,dirichlet_dense,14,0.22735036517909082,0.22794020013852162,9.830582657179834e-05,2318.6845387241,6.0,2312.6845387241,0.040306831698034395,0.04306790484378429,0.014017204067821533
12,dirichlet_dense,15,0.2199069715595092,0.22045786452983082,9.181549505360572e-05,2401.096507742166,6.0,2395.096507742166,0.04058665861745844,0.0425475631040654,0.013541746879266087
12,dirichlet_dense,16,0.23027148852257115,0.23113480127136193,0.0001438854581317971,1606.3805493091986,6.0,1600.3805493091986,0.040424955906420895,0.04293549707289865,0.01696341233340615
12,dirichlet_dense,17,0.22288303262498363,0.22343204591769858,9.150221545249084e-05,2441.8211604254266,6.0,2435.8211604254266,0.0405165083942916,0.042717578326413964,0.013519735374694074
12,dirichlet_dense,18,0.22891624838603852,0.22939024007511571,7.899861484620015e-05,2903.7248377292203,6.0,2897.7248377292203,0.040715030458055794,0.042864777216279314,0.012577546673603205
12,dirichlet_dense,19,0.22852300205906761,0.22903693171927114,8.565494336725411e-05,2673.9487846866286,6.0,2667.9487846866286,0.040528172446199606,0.042618379919341344,0.013084266063470327
12,dirichlet_dense,20,0.23596233808639766,0.23640797421311588,7.427268778636823e-05,3182.973193229523,6.0,3176.973193229523,0.040477184321567376,0.04243108875630597,0.012178676848308652
12,dirichlet_dense,21,0.24023680343112896,0.24081287268604906,9.601154248668211e-05,2508.1658564068225,6.0,2502.1658564068225,0.040547497369757886,0.04276289088685045,0.013859954482042528
12,dirichlet_dense,22,0.2202626981307918,0.22077415465584696,8.52427541758584e-05,2589.9462868173305,6.0,2583.9462868173305,0.04029880519655989,0.042689273272252935,0.01304884021021092
12,dirichlet_dense,23,0.24117574455413712,0.241784386923357,0.00010144039486997694,2383.511886298042,6.0,2377.511886298042,0.040556193717964005,0.042789903371136785,0.01424180046750573
12,dirichlet_dense,24,0.23692507509511077,0.23736592086389957,7.347429479813352e-05,3230.5981502244977,6.0,3224.5981502244977,0.04069306623986253,0.0426556628620706,0.012123434724743096
12,dirichlet_dense,25,0.2366588060904924,0.237218022193742,9.320268387493489e-05,2545.184455332378,6.0,2539.184455332378,0.0406513137931093,0.04254694729712911,0.013644301659513348
12,dirichlet_dense,26,0.23601547967001343,0.23672100135623325,0.00011758694770330324,2013.157123131816,6.0,2007.157123131816,0.04055218489700318,0.04282394596578589,0.015331273080882394
12,dirichlet_dense,27,0.22718537392006746,0.22758178714480282,6.606887078922509e-05,3444.614451953343,6.0,3438.614451953343,0.040293365098462035,0.042531402171969594,0.011481576336584594
12,dirichlet_dense,28,0.23174565285607138,0.2325750080565136,0.0001382258667403692,1682.5722532336235,6.0,1676.5722532336235,0.040528641021526805,0.043659314251090126,0.01666134376481237
12,dirichlet_dense,29,0.23139907020894135,0.23200745727960947,0.00010139784511135268,2288.0906100600505,6.0,2282.0906100600505,0.04076423349782527,0.043899044075751015,0.014302060545253768
12,dirichlet_dense,30,0.22760918380877324,0.2283402935489326,0.00012185162335989438,1873.920816586243,6.0,1867.920816586243,0.040189125411004126,0.04258791908431916,0.01559348094587614
12,dirichlet_dense,31,0.22959341161023533,0.23030211030910072,0.00011811644981089917,1949.788625359189,6.0,1943.788625359189,0.040454836681264796,0.043146586854515855,0.015378404482694346
12,dirichlet_dense,32,0.23777315694453513,0.23824817427811074,7.916955559593203e-05,3009.3408063838197,6.0,3003.3408063838197,0.040616734174467636,0.04232032916872839,0.012573627008070493
12,dirichlet_dense,33,0.23582201637745154,0.236171543737909,5.8254560076242533e-05,4054.129726991533,6.0,4048.129726991533,0.04082383140746943,0.042598939783781466,0.010798763903891312
12,dirichlet_dense,34,0.2252549311142951,0.22565730669603698,6.706259695697897e-05,3364.8757569110753,6.0,3358.8757569110753,0.04060995197457145,0.04245432328807209,0.011568882594992395
12,dirichlet_dense,35,0.23020213094771869,0.23065053668270735,7.473428916477645e-05,3086.274577044039,6.0,3080.274577044039,0.04094766775752988,0.04264138773256804,0.0122312201512391
12,dirichlet_dense,36,0.23779911421682606,0.23834811218296914,9.149966102384811e-05,2604.907051194944,6.0,2598.907051194944,0.04090320796164197,0.042960884107359314,0.013543048496817504
12,dirichlet_dense,37,0.24100992992709933,0.24185435881327472,0.00014073814769589963,1718.4705268102737,6.0,1712.4705268102737,0.03984119590246927,0.04268457040891671,0.016750403659260685
12,dirichlet_dense,38,0.23510796733208902,0.23551113541640892,6.719468071998084e-05,3504.907425601889,6.0,3498.907425601889,0.0405914281537838,0.04244530659407566,0.01158124984255003
12,dirichlet_dense,39,0.22561534691119503,0.2260417531752036,7.10677106680966e-05,3180.6533663490764,6.0,3174.6533663490764,0.04045204310782515,0.04276086504284818,0.011912363545842965
12,dirichlet_dense,40,0.22262431803350374,0.22328647875684943,0.00011036012055761282,2023.2533058921777,6.0,2017.2533058921777,0.04064761399759235,0.04282922401877725,0.014870001962289787
12,dirichlet_dense,41,0.22219672160407364,0.2227932867202866,9.942751936882564e-05,2240.760788709176,6.0,2234.760788709176,0.040360853254681646,0.042677748974615314,0.014085556258170744
12,dirichlet_dense,42,0.2322834656163806,0.23281322213025546,8.829275231247459e-05,2636.8327641017713,6.0,2630.8327641017713,0.04080357109678333,0.04296803970452889,0.013309346210902866
12,dirichlet_dense,43,0.2238678580052595,0.2241169183767957,4.1510061922702616e-05,5399.098628041845,6.0,5393.098628041845,0.04098364533755258,0.04244832264316528,0.009110355083096567
12,dirichlet_dense,44,0.23271172981194943,0.23348054556783476,0.00012813595931422238,1822.1313268922452,6.0,1816.1313268922452,0.03978607862607285,0.04306965077897487,0.015985099696174756
12,dirichlet_dense,45,0.23226902774331004,0.2329110498701022,0.0001070036877986937,2176.6637642272512,6.0,2170.6637642272512,0.040308234052674745,0.043098593153818275,0.014636559090154549
12,dirichlet_dense,46,0.23445546306323295,0.23494337214146271,8.131817970495874e-05,2889.1863171789123,6.0,2883.1863171789123,0.04052358827894243,0.04251862480753254,0.012737533013769016
12,dirichlet_dense,47,0.22627295656339963,0.2266298092069023,5.947544058377874e-05,3810.477181546311,6.0,3804.477181546311,0.04053969673768162,0.04238377072913264,0.010895119214315862
12,dirichlet_dense,48,0.22320629449343807,0.2235980106115853,6.528601969120365e-05,3424.8988017523743,6.0,3418.8988017523743,0.04079921488472026,0.042652242628951204,0.011433396883995823
12,dirichlet_dense,49,0.2237995604576329,0.224093699940728,4.9023247182516136e-05,4571.17210343932,6.0,4565.17210343932,0.040777901502055326,0.04250046800119484,0.009904095356374959
12,dirichlet_dense,50,0.23534057465741562,0.23600790716412723,0.00011122208445193591,2121.9518437106517,6.0,2115.9518437106517,0.03978143345382441,0.042424632144295454,0.01486688662562468
12,dirichlet_dense,51,0.2287194433312634,0.22932170922670445,0.00010037764924017553,2284.5893579157446,6.0,2278.5893579157446,0.04063734246680361,0.04275504536767913,0.014171426373464585
12,dirichlet_dense,52,0.21435819584650043,0.21489297949034986,8.913060730823851e-05,2410.989737197571,6.0,2404.989737197571,0.04057848928271959,0.042948342868575316,0.013355674388839474
12,dirichlet_dense,53,0.22098187645768583,0.22148872908478792,8.447543785034721e-05,2621.930524671173,6.0,2615.930524671173,0.040551990222820425,0.042532198652850205,0.012987191246107881
12,dirichlet_dense,54,0.24166378192756516,0.24208547393890867,7.028200189058325e-05,3444.4874566292706,6.0,3438.4874566292706,0.04066167585433204,0.042975641917743945,0.011866414839836857
12,dirichlet_dense,55,0.21841964941810546,0.21876580771429652,5.769304936517551e-05,3791.8919197629934,6.0,3785.8919197629934,0.040731358800796334,0.04241777838083228,0.01073495137917483
12,dirichlet_dense,56,0.22573613153030872,0.22616591113148626,7.16299335295884e-05,3157.4217647160485,6.0,3151.4217647160485,0.040674929252603506,0.04274697908550735,0.011971201499009118
12,dirichlet_dense,57,0.23055123222008397,0.2312119759957706,0.00011012396261443733,2099.5609902386364,6.0,2093.5609902386364,0.04070114319158242,0.04304596095924107,0.014853934378485116
12,dirichlet_dense,58,0.2273790019965105,0.22803846130395483,0.00010990988457405284,2074.7766425895184,6.0,2068.7766425895184,0.04045989024310353,0.04280564123798434,0.014823741989314184
12,dirichlet_dense,59,0.22897474017418706,0.22957808080683198,0.00010055677210748647,2283.069314928217,6.0,2277.069314928217,0.04072056872184989,0.0430902258536574,0.014210166815073942
12,dirichlet_dense,60,0.23813825335780506,0.2389192606123567,0.00013016787575860538,1835.4702281185669,6.0,1829.4702281185669,0.04021726715351948,0.04314725239042267,0.016136113123840223
12,dirichlet_dense,61,0.22951821060713004,0.2302178488975817,0.00011660638174194275,1974.3160319224062,6.0,1968.3160319224062,0.04058106963967282,0.04289400012919816,0.01526997256437052
12,dirichlet_dense,62,0.23616443673200477,0.23657278685527539,6.805835387843477e-05,3476.0286338667493,6.0,3470.0286338667493,0.04042752991093133,0.04259977744113017,0.011654937343857197
12,dirichlet_dense,63,0.23042545475114218,0.23123045396113007,0.00013416653499798115,1723.4584910805772,6.0,1717.4584910805772,0.04009963670768792,0.042867528599521344,0.01637272434649843
12,dirichlet_dense,64,0.22801194423134266,0.2284789592971318,7.783584429818969e-05,2935.3951429090594,6.0,2929.3951429090594,0.04030568539463053,0.042474908055465055,0.012461727411559324
12,dirichlet_dense,65,0.2290950890026071,0.22966691074067988,9.53036230121277e-05,2409.844489452977,6.0,2403.844489452977,0.04033270923907392,0.042693148197915747,0.013803194528253305
12,dirichlet_dense,66,0.22717944548633354,0.2274909435516356,5.191634421701112e-05,4381.8752453123425,6.0,4375.8752453123425,0.040826921626070954,0.042537065835253234,0.01018632652546841
12,dirichlet_dense,67,0.22255033986213008,0.22321473498654654,0.00011073252073607893,2015.8010808636689,6.0,2009.8010808636689,0.040658091145392476,0.043284550475809834,0.014898486444277804
12,dirichlet_dense,68,0.2346184629757687,0.23503532765680896,6.94774468400466e-05,3382.901046981699,6.0,3376.901046981699,0.04035291533980174,0.04244663683982395,0.011773634801516887
12,dirichlet_dense,69,0.22298266803067104,0.22344365400870028,7.683099633820677e-05,2908.2488143861997,6.0,2902.2488143861997,0.040488171733154374,0.042747949498582315,0.012393867271680644
12,dirichlet_dense,70,0.23886924545897675,0.23954757571952723,0.00011305504342507715,2118.8579338194504,6.0,2112.8579338194504,0.04039512534040932,0.042883391721074075,0.015026457747005461
12,dirichlet_dense,71,0.2211208051903132,0.22179835570211062,0.00011292508529956759,1964.1194435560894,6.0,1958.1194435560894,0.0403950023258603,0.04281095194956525,0.015020613949370902
12,dirichlet_dense,72,0.2329705839394179,0.2336907891275784,0.00012003419802674841,1946.8684172447486,6.0,1940.8684172447486,0.04005655520702398,0.04273257028177931,0.015472120205153738
12,dirichlet_dense,73,0.22468287578328314,0.2251599582761377,7.951374880909375e-05,2831.711014113157,6.0,2825.711014113157,0.040482164107067335,0.042736776308157205,0.012610671005348628
12,dirichlet_dense,74,0.22976609641702453,0.2302846748488317,8.642973863452654e-05,2664.4148008199422,6.0,2658.4148008199422,0.04052802681013074,0.04258461377566213,0.013140727337930895
12,dirichlet_dense,75,0.23930328252950459,0.24028172268894296,0.0001630733599063942,1473.4578525080194,6.0,1467.4578525080194,0.04016893153219148,0.04297633733769992,0.018051475214537042
12,dirichlet_dense,76,0.22197612423999113,0.22285761761006861,0.00014691556167957791,1516.9095435657111,6.0,1510.9095435657111,0.04056032205667171,0.04328891562831858,0.017166238144068702
12,dirichlet_dense,77,0.23417804204144682,0.23467284454895201,8.246708458419828e-05,2845.654672190488,6.0,2839.654672190488,0.040776431190802216,0.042677413915916305,0.012845439306638682
12,dirichlet_dense,78,0.22562602385702082,0.2262761971733953,0.00010836221939574601,2088.1465739181626,6.0,2082.1465739181626,0.04044371314530416,0.04308743519300894,0.014724272743331412
12,dirichlet_dense,79,0.22801658223234494,0.22857910488870256,9.375377605960159e-05,2438.078917945547,6.0,2432.078917945547,0.040530750549913515,0.04264707127974329,0.013693142604505387
12,gibbs_coordinate,0,2.5638906829648604,3.4291650080862577,0.14421238752023285,23.778574552793874,6.0,17.778574552793874,0.00507023967678727,0.08117624890546947,0.5128454323129804
12,gibbs_coordinate,1,3.8868637992767505,7.444028030038929,0.5928607051270297,12.556116412613195,6.0,6.5561164126131946,8.528158115973707e-05,0.08330329514146796,0.9529430343692796
12,gibbs_coordinate,2,3.010447490130967,4.131279726865761,0.1868053727891323,22.115422405592096,6.0,16.115422405592096,0.003873199061603803,0.07662844817294252,0.5805613133324483
12,gibbs_coordinate,3,3.3357588634429005,4.500150011922899,0.1940651914133331,23.188857203856703,6.0,17.188857203856703,0.007053292093412028,0.08219446171159801,0.5973645431163034
12,gibbs_coordinate,4,3.970449016561321,5.504357122665077,0.25565135101729264,21.530717912352255,6.0,15.530717912352255,0.0004415328756967846,0.08273831259131299,0.6475249501889062
12,gibbs_coordinate,5,4.152901472823924,6.430330332896305,0.3795714766787301,16.941026204503103,6.0,10.941026204503103,9.58276373645209e-05,0.08306477690672155,0.7858430456320008
12,gibbs_coordinate,6,2.7772329550718498,3.8182204703359695,0.17349791921068666,22.007298345171076,6.0,16.007298345171076,0.007911055163148538,0.08228435382543475,0.560822881840197
12,gibbs_coordinate,7,0.8925047291792245,1.189153132588375,0.049441400568191754,24.05176873879701,6.0,18.05176873879701,0.022153176785039964,0.06924503006373124,0.3148596977909902
12,gibbs_coordinate,8,3.9467163309546542,6.005533200252753,0.3431361448830164,17.501896229265462,6.0,11.501896229265462,0.0009877747205869734,0.08259581337049639,0.764521270150778
12,gibbs_coordinate,9,0.2578272646593351,0.3388708679720616,0.013507267218787755,25.088040569798874,6.0,19.088040569798874,0.030915664001437044,0.06505455597791376,0.16893626033581133
12,gibbs_coordinate,10,0.23203826320060214,0.3118098055642897,0.013295257060614598,23.452709800398228,6.0,17.452709800398228,0.030612543867290423,0.056229739368351926,0.16381609373993652
12,gibbs_coordinate,11,2.6281943436523045,3.684836187876796,0.17610697403741526,20.923851585195738,6.0,14.923851585195738,0.0013310919085373788,0.07732890523451144,0.5386429519975654
12,gibbs_coordinate,12,0.15254094929695608,0.20600580621180087,0.008910809485807466,23.118641077436678,6.0,17.118641077436678,0.0310147914604018,0.053192229326688316,0.13337936887242346
12,gibbs_coordinate,13,0.20922323094404577,0.28712526870963284,0.01298367296093118,22.114333099240387,6.0,16.114333099240387,0.0251654782733533,0.05265200200527435,0.15690685354686235
12,gibbs_coordinate,14,1.142302071341176,1.527235561459051,0.06415558168631251,23.80518610097622,6.0,17.80518610097622,0.016945794406085336,0.06750538146222101,0.3553900635929878
12,gibbs_coordinate,15,0.15285002194685476,0.2065720111896494,0.008953664873799108,23.071224364688483,6.0,17.071224364688483,0.031102995972312236,0.053605995434444505,0.13350634648510107
12,gibbs_coordinate,16,0.642022998390777,0.8731103111798804,0.03851455213151722,22.669621295307675,6.0,16.669621295307675,0.020312165721668114,0.05958586791296127,0.27256786614947404
12,gibbs_coordinate,17,0.3101388357602913,0.41987111565818336,0.018288713316315347,22.957936318221833,6.0,16.957936318221833,0.025647913937574176,0.05607071278378989,0.18981238752765556
12,gibbs_coordinate,18,1.2999538054085744,1.7483124967144594,0.07472644855098085,23.396167362640057,6.0,17.396167362640057,0.012202022943518695,0.07088885072544904,0.3810594111486242
12,gibbs_coordinate,19,3.6870665050317326,5.195285712938413,0.25136986798444677,20.667893708166588,6.0,14.667893708166588,0.0009610085648594106,0.08114707544467255,0.6464990225070818
12,gibbs_coordinate,20,4.118746522394397,5.860215354094667,0.2902448052833783,20.190595137001985,6.0,14.190595137001985,0.0008062589727181741,0.08307250430864642,0.6899464889136807
12,gibbs_coordinate,21,2.6149157926017637,3.5350614781585783,0.15335761425946914,23.051098540027688,6.0,17.051098540027688,0.0057057742193895936,0.08023802708580897,0.5158488290565164
12,gibbs_coordinate,22,3.3194554499505973,4.572500185273209,0.20884078922043525,21.8946701089453,6.0,15.894670108945299,0.005497080847308944,0.07999749113205963,0.6103040688159966
12,gibbs_coordinate,23,1.0141051666196392,1.3936286675969298,0.06325391682954845,22.032290448548313,6.0,16.032290448548313,0.015004386426211963,0.06702891854590608,0.3408356336144439
12,gibbs_coordinate,24,4.168941485221168,7.049966247331387,0.4801707936850364,14.682205456993595,6.0,8.682205456993595,6.973900271961486e-05,0.08321912188046936,0.8602520766621187
12,gibbs_coordinate,25,2.2641437649864646,2.9763316956183647,0.11869798843865004,25.07482843449116,6.0,19.07482843449116,0.008100975238925104,0.08100222983473637,0.4757538080186547
12,gibbs_coordinate,26,3.0547086893029594,4.24997697092767,0.19921138027078514,21.334006948552528,6.0,15.334006948552528,7.674002432440103e-05,0.07815815577449696,0.5490917478733429
12,gibbs_coordinate,27,1.0319910959005099,1.3741053489927308,0.057019042182036815,24.099060531494278,6.0,18.099060531494278,0.019915421682677084,0.07172433274266048,0.33677066811910933
12,gibbs_coordinate,28,3.8289788757118117,7.389830766574087,0.5934753151437125,12.451791301184294,6.0,6.451791301184294,7.366506888894582e-07,0.08328003165485413,0.9568243358343909
12,gibbs_coordinate,29,0.22356967414534282,0.30318445915821146,0.013269130835478107,22.848855958792516,6.0,16.848855958792516,0.030704912457033783,0.052821319259959344,0.16174934282323325
12,gibbs_coordinate,30,0.29010309071651685,0.3859299589936945,0.015971144712862935,24.16420149789714,6.0,18.16420149789714,0.031078086498271054,0.060286220706190045,0.18155875884532693
12,gibbs_coordinate,31,3.8574779781843787,5.8811886939088245,0.3372851192874076,17.436846032028296,6.0,11.436846032028296,0.001339605507293877,0.08304389753173165,0.7442818461639342
12,gibbs_coordinate,32,0.8545908472537849,1.160300891411583,0.050951674026299715,22.772576438070924,6.0,16.772576438070924,0.01658030694682619,0.06844119064944008,0.31073444811161777
12,gibbs_coordinate,33,2.626735342946664,3.5066460591732573,0.14665178603776557,23.911376423811372,6.0,17.911376423811372,0.0020863636316209547,0.08136672174575546,0.5181537748742937
12,gibbs_coordinate,34,3.7192490373991314,7.81538755442464,0.6826897528375848,11.447934470878103,6.0,5.447934470878103,5.8803849339561875e-06,0.08333225101448281,0.9971261446978291
12,gibbs_coordinate,35,0.7027950732080217,0.9392455969309637,0.03940842062049033,23.833626979778142,6.0,17.833626979778142,0.01900003376625974,0.06699797671470656,0.280278629612996
12,gibbs_coordinate,36,1.387682560413753,1.8893796052188674,0.08361617413418573,22.59586287919398,6.0,16.59586287919398,0.009750820437991676,0.07149572006076708,0.394480468685686
12,gibbs_coordinate,37,0.28422834014454135,0.38434315166962274,0.016685801920846902,23.03414324902372,6.0,17.03414324902372,0.027607931796045856,0.05518932716924457,0.18176361706633823
12,gibbs_coordinate,38,2.80648111587951,3.846320892479616,0.17330662943335098,22.193732028922796,6.0,16.193732028922796,0.002257130151872559,0.08192081672855239,0.5428772071119163
12,gibbs_coordinate,39,1.3894792336095452,1.8487843538759858,0.07655085337774012,24.15106131806475,6.0,18.15106131806475,0.015611060768364807,0.07002475414793333,0.39192910226069155
12,gibbs_coordinate,40,3.123526311627642,4.243227752748872,0.18661690685353838,22.737638428864667,6.0,16.737638428864667,0.003184311365691981,0.08039615167694353,0.5787563146096091
12,gibbs_coordinate,41,0.7784455761402016,1.0638679661284134,0.04757039833136862,22.3640752115982,6.0,16.3640752115982,0.013351451056923423,0.06467538885709025,0.29707046426579287
12,gibbs_coordinate,42,2.7499961355470544,3.8653612710018823,0.1858941892424713,20.793341022403308,6.0,14.793341022403308,0.000799043911165042,0.07896641908016515,0.5486834816799747
12,gibbs_coordinate,43,2.586809257130592,3.4995292781799083,0.15212000350821933,23.005056517703945,6.0,17.005056517703945,0.006331750749796646,0.0810958565654457,0.5228608870987113
12,gibbs_coordinate,44,1.925704090352577,2.6294518613240574,0.1172912951619134,22.418133056628466,6.0,16.418133056628466,0.006360978847985588,0.07592775683373089,0.4574261954869089
12,gibbs_coordinate,45,3.692167659600486,5.161721082803263,0.2449255705337961,21.07465166480452,6.0,15.07465166480452,0.0011319725959785063,0.08327347316927972,0.6361977112569908
