shell,support_mask,support_size,labels,label_count,profile,max_F,arg_t,root_count,endpoint_left_F,endpoint_right_F,exceeds_tolerance
16,2293036,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2297927,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2297927,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2301880,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2301880,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2303647,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2303647,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2303913,11,complement:deterministic_random,1,"0,0,16,120,384,768,768,384,120,16,0,0,0",0.0,0.0,3,-81.40277752766602,-120.40045301968695,False
16,2303913,11,complement:deterministic_random,1,"0,0,0,1,2,36,148,230,219,108,12,3,0,0,0,0,0",0.0,0.0,3,-121.72716599430436,-199.29212102833088,False
12,2304352,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2304352,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2311376,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2311376,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2313007,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2313007,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2322952,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2322952,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2326007,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,2326007,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,2327425,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2327425,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2329726,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2329726,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2340185,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2340185,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2341542,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2341542,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2348822,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2348822,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2349289,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2349289,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2351566,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2351566,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2354737,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2354737,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2359330,4,deterministic_random,1,"120,640,1056,640,120,0,0,0,0,0,0,0,0",0.0,0.0,3,-1.9725720036784686,-312.3159445290739,False
16,2359330,4,deterministic_random,1,"5,64,240,320,130,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-3.5639914106098907,-467.43039157311557,False
12,2359695,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2359695,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2362992,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2362992,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2372808,8,deterministic_random,1,"2,32,216,608,860,608,216,32,2,0,0,0,0",0.0,0.0,3,-4.728055258015311,-160.56917217465565,False
16,2372808,8,deterministic_random,1,"0,0,4,32,130,256,228,96,13,0,0,0,0,0,0,0,0",0.0,0.0,3,-82.00198655141043,-315.27815411058924,False
12,2373463,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2373463,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2373800,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2373800,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2381080,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2381080,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2382567,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2382567,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2384832,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2384832,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2387007,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2387007,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2396745,8,complement:w24_shell_support_w16;w24_column_pair_codeword;w24_shell_support_w8,3,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2396745,8,complement:w24_shell_support_w16;w24_column_pair_codeword;w24_shell_support_w8,3,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2399670,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2399670,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2401425,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2401425,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2403182,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2403182,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2410206,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2410206,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2410785,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2410785,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2420742,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2420742,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2424825,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,2424825,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,2429586,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2429586,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2432365,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2432365,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2434122,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2434122,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2436021,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2436021,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2442757,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2442757,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2443770,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2443770,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2453725,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2453725,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2457378,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2457378,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2457940,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2457940,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2461355,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2461355,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2471820,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2471820,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2472051,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2472051,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2479555,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2479555,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2480700,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2480700,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2482971,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2482971,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2485476,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2485476,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2495268,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2495268,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2497755,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2497755,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2500092,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2500092,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2500653,9,complement:deterministic_random,1,"1,9,108,396,774,774,396,108,9,1,0,0,0",0.0,0.0,3,-5.03397131174983,-121.96901756915383,False
16,2500653,9,complement:deterministic_random,1,"0,0,0,12,54,180,264,180,63,6,0,0,0,0,0,0,0",0.0,0.0,3,-120.38706609364175,-276.99360828407373,False
12,2501123,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2501123,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2508723,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2508723,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2508876,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2508876,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2519403,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2519403,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2522772,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2522772,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2523362,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,2523362,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,2527005,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2527005,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2537018,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2537018,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2537925,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2537925,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,2544757,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,2544757,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
