shell,start,iter,F,grad_norm,z_std,z_max,z_min
12,61,1,-3.7173940853520264,0.02991914014271654,1.9801564275971404,1.8126247542087386,-4.311533253549829
12,62,1,-3.7892580627447856,0.11169160476717994,1.8884655106516086,1.4961585053228328,-4.663946515034931
12,62,11,-1.1833389677970603e-08,0.00013225986295690943,3.652620084916842e-05,3.56955207750915e-05,-6.068627048207737e-05
12,62,21,4.441210176588017e-16,1.9304783827746411e-10,5.3313668014688814e-11,5.21013047520734e-11,-8.857905150363466e-11
12,63,1,-3.7450149850596475,0.06760212295644065,2.6587976428451596,2.140435330161106,-6.539500460515962
12,64,1,-4.1699009241731275,0.3706292674048262,2.479482922185827,1.8628252706143262,-6.132551902561119
12,64,11,-2.7588174705871563e-09,6.386030774414084e-05,1.763653569156143e-05,1.5284516219156354e-05,-4.6910504926190834e-05
12,64,21,6.106276466478672e-16,9.321293817772402e-11,2.5742373205702292e-11,2.23098252835518e-11,-6.84711130406982e-11
12,65,1,-2.680493916936535,1.0187017115430201,1.7956008989492482,1.0803144995704885,-5.554809286017867
12,65,11,-5.428833352387588e-10,2.8328307394854414e-05,7.823603920033385e-06,3.2922074608572888e-06,-2.684247232973898e-05
12,65,21,-9.992010889364632e-16,4.134961766634092e-11,1.1419454954634455e-11,4.805572606568031e-12,-3.917979829529973e-11
12,66,1,-3.7722495318097806,0.10377382523124615,2.8909432546606655,2.2332570076918534,-8.170560282940151
12,67,1,-3.6970901566181844,0.002495938561758953,2.5052108178743646,2.3809044411257174,-4.235551618172549
