shell,label,F,grad_norm,z_std,exceeds_zero
16,random_scale2_2,-32.26387498257262,12.673047314080371,2.087431445751662,False
16,random_scale2_3,-27.13950265500848,10.677649273867274,1.7092676176591355,False
16,random_scale2_4,-28.47152804871529,11.134295287819583,2.069227657320469,False
16,random_scale2_5,-45.37300917600911,13.131949047556331,2.0261747337640386,False
16,random_scale2_6,-36.66668219356065,10.128060513265657,2.434783959821993,False
16,random_scale2_7,-39.17727501425611,10.269255235391467,2.0667928556011828,False
16,random_scale2_8,-52.6439842595024,14.00097514718183,2.3784731853773944,False
16,random_scale2_9,-57.72515467933768,15.356902120976457,1.8023258942825924,False
16,random_scale2_10,-28.45385527568812,12.105580117782948,1.4957670722927954,False
16,random_scale2_11,-48.130370743920395,11.353311164803939,2.335533808224943,False
16,random_scale2_12,-42.715821781153316,14.44047350853844,2.146725281036111,False
16,random_scale2_13,-37.94943328909322,14.777675061225976,1.5748885759478541,False
16,random_scale2_14,-24.45837499922642,10.659042726783104,1.887215369564197,False
16,random_scale2_15,-24.42738798610613,9.154299362661272,1.7507160792215712,False
16,random_scale2_16,-33.23358182784095,13.596553176498238,1.8888678828759058,False
16,random_scale2_17,-30.419462528773934,8.948764176733324,1.9894170982364314,False
16,random_scale2_18,-60.75585270090917,15.030055888182558,2.2980920916694614,False
16,random_scale2_19,-35.14682821340077,7.099032373151084,2.2630738421723273,False
16,random_scale4_0,-65.14533175954347,9.620131364607554,3.9600334788128175,False
16,random_scale4_1,-43.22985939652409,10.24213142973289,4.798552123531406,False
16,random_scale4_2,-134.74463179388727,15.37572399791909,3.9757534177779132,False
16,random_scale4_3,-58.33924768598112,11.317076960628548,3.4084485130599567,False
16,random_scale4_4,-92.06707887280498,13.741605007080043,4.49545848997216,False
16,random_scale4_5,-134.38490481091733,15.436802944422881,4.126356650181843,False
16,random_scale4_6,-91.38385720295904,14.644401621838764,4.192783526428124,False
16,random_scale4_7,-107.7930029189603,15.357665571761457,4.582967477998351,False
16,random_scale4_8,-88.33735934223978,13.53782958110553,4.952552273978709,False
16,random_scale4_9,-58.35883322208113,10.337049975052244,2.857613502596706,False
