pair_id,p5_a,p5_b,f4_a,f4_b,face_a,face_b,mask_a,mask_b,same_face_flag,same_mask_flag,joint_p0_support,joint_p1_support,joint_p2_support,joint_p3_support,joint_p4_support,joint_support_min,joint_support_max,joint_support_spread,below_single_floor_flag,support_equal_flag,joint_mult_value,eta6_preserved_flag
206,1,65,0,32,12,22,30,45,0,0,262175488,352260352,307080320,594916352,470242560,262175488,594916352,332740864,0,0,2208301056,1
207,1,66,0,33,12,22,30,45,0,0,124236544,107208960,201885696,179095552,183784384,107208960,201885696,94676736,0,0,1528823808,1
208,1,67,0,33,12,22,30,45,0,0,280199936,302665984,473993216,641860608,629825024,280199936,641860608,361660672,0,0,2208301056,1
209,1,68,0,34,12,22,30,45,0,0,109065984,97202432,185606656,200487936,146251584,97202432,200487936,103285504,0,0,1528823808,1
210,1,69,0,34,12,22,30,45,0,0,197366528,244060416,394048000,640914432,500052992,197366528,640914432,443547904,0,0,2208301056,1
211,1,70,0,35,12,22,30,45,0,0,99529472,139870464,185608192,184969344,192410880,99529472,192410880,92881408,0,0,1528823808,1
212,1,71,0,35,12,22,30,45,0,0,169296640,450908416,356356608,700557824,671348224,169296640,700557824,531261184,0,0,2208301056,1
213,1,72,0,36,12,22,30,45,0,0,134384384,298477824,167069184,169083392,125024256,125024256,298477824,173453568,0,0,1358954496,1
214,1,73,0,36,12,22,30,45,0,0,236126976,756269312,271391232,582864896,353304576,236126976,756269312,520142336,0,0,2208301056,1
215,1,74,0,37,12,22,30,45,0,0,126378752,79889664,270291456,115803136,146251584,79889664,270291456,190401792,0,0,1358954496,1
216,1,75,0,37,12,22,30,45,0,0,273236736,168190208,710717952,324244480,500052992,168190208,710717952,542527744,0,0,2208301056,1
217,1,76,0,38,12,22,30,45,0,0,239576832,170144000,207279072,116504576,120841344,116504576,239576832,123072256,0,0,1358954496,1
218,1,77,0,38,12,22,30,45,0,0,535278336,391905536,475737728,346399744,335735552,335735552,535278336,199542784,0,0,2208301056,1
219,1,78,0,39,12,22,30,45,0,0,228838144,143380224,267993856,108923904,136295424,108923904,267993856,159069952,0,0,1358954496,1
220,1,79,0,39,12,22,30,45,0,0,631034624,396212480,672651776,341292032,507251200,341292032,672651776,331359744,0,0,2208301056,1
221,1,80,0,40,12,22,30,45,0,0,122145536,82999552,202332672,161581056,145072512,82999552,202332672,119333120,0,0,1358954496,1
222,1,81,0,40,12,22,30,45,0,0,249225984,186003712,500154880,457546752,431155200,186003712,500154880,314151168,0,0,2208301056,1
223,1,82,0,41,12,22,30,45,0,0,127014144,258921728,165011968,246124288,141839360,127014144,258921728,131907584,0,0,1358954496,1
224,1,83,0,41,12,22,30,45,0,0,257172224,820224256,286953984,802061312,480629760,257172224,820224256,563052032,0,0,2208301056,1
225,1,84,0,42,12,22,30,45,0,0,199320320,210400512,186308096,137475552,120841344,120841344,210400512,89559168,0,0,1486356480,1
226,1,85,0,42,12,22,30,45,0,0,421081856,506102016,416203264,405934208,335735552,335735552,506102016,170366464,0,0,2250768384,1
227,1,86,0,43,12,22,30,45,0,0,161223424,101669632,270057984,103824576,145531488,101669632,270057984,168388352,0,0,1486356480,1
228,1,87,0,43,12,22,30,45,0,0,381436672,232999168,664719872,237276800,470242560,232999168,664719872,431720704,0,0,2250768384,1
229,1,88,0,44,12,22,30,45,0,0,327654144,105208064,238886912,97265664,125024256,97265664,327654144,230388480,0,0,1486356480,1
230,1,89,0,44,12,22,30,45,0,0,785445632,206950656,652668416,201587712,353304576,201587712,785445632,583857920,0,0,2250768384,1
231,1,90,0,45,12,22,30,45,0,0,234998784,147424384,280374784,103778304,143026432,103778304,280374784,176596480,0,0,1486356480,1
232,1,91,0,45,12,22,30,45,0,0,642485760,402680192,667828224,260551680,504262656,260551680,667828224,407276544,0,0,2250768384,1
233,1,92,0,46,12,22,30,45,0,0,194397952,76328704,204539008,118492160,149501952,76328704,204539008,128210304,0,0,1486356480,1
234,1,93,0,46,12,22,30,45,0,0,488076032,147482880,506914048,238281728,428777472,147482880,506914048,359431168,0,0,2250768384,1
235,1,94,0,47,12,22,30,45,0,0,188232448,190411328,176921088,198527360,140977152,140977152,198527360,57550208,0,0,1486356480,1
236,1,95,0,47,12,22,30,45,0,0,473982208,557651648,363434496,543607296,449811456,363434496,557651648,194217152,0,0,2250768384,1
237,1,96,0,48,12,26,30,51,0,0,193664448,159121856,207153408,104757504,118932480,104757504,207153408,102395904,0,0,1453326336,1
238,1,97,0,48,12,26,30,51,0,0,592595008,539531584,612568832,485617088,555801600,485617088,612568832,126951744,0,0,2661285888,1
239,1,98,0,49,12,26,30,51,0,0,152951360,98946240,234127360,92759552,124099584,92759552,234127360,141367808,0,0,1453326336,1
240,1,99,0,49,12,26,30,51,0,0,545334976,353717568,803973888,372844288,646444544,353717568,803973888,450256320,0,0,2661285888,1
241,1,100,0,50,12,26,30,51,0,0,155427808,217710016,168495744,166757376,123098112,123098112,217710016,94611904,0,0,1453326336,1
242,1,101,0,50,12,26,30,51,0,0,421502048,801834304,438922240,760870144,700276992,421502048,801834304,380332256,0,0,2661285888,1
243,1,102,0,51,12,26,30,51,0,0,120028384,77395616,235841664,107756544,147796992,77395616,235841664,158446048,0,0,1453326336,1
244,1,103,0,51,12,26,30,51,0,0,377874928,249760992,981405056,485006464,861029120,249760992,981405056,731644064,0,0,2661285888,1
245,1,104,0,52,12,26,30,51,0,0,113265600,126114688,158913792,166808064,122846208,113265600,166808064,53542464,0,0,1453326336,1
246,1,105,0,52,12,26,30,51,0,0,290513440,531020288,358120320,752272384,680973312,290513440,752272384,461758944,0,0,2661285888,1
247,1,106,0,53,12,26,30,51,0,0,107838752,77406144,179465600,132427008,137276416,77406144,179465600,102059456,0,0,1453326336,1
248,1,107,0,53,12,26,30,51,0,0,287781408,250541008,589829824,627239936,720385024,250541008,720385024,469844016,0,0,2661285888,1
249,1,108,0,54,12,26,30,51,0,0,131991328,128400256,181993728,147111680,137769984,128400256,181993728,53593472,0,0,1453326336,1
250,1,109,0,54,12,26,30,51,0,0,452924352,606761088,555491328,779232064,739414528,452924352,779232064,326307712,0,0,2661285888,1
251,1,110,0,55,12,26,30,51,0,0,106766080,78747712,189835008,110065920,138101760,78747712,189835008,111087296,0,0,1453326336,1
252,1,111,0,55,12,26,30,51,0,0,346443136,328540288,640538880,527263232,731939840,328540288,731939840,403399552,0,0,2661285888,1
253,1,112,0,56,12,26,30,51,0,0,115937968,130990816,180581632,131600128,136623104,115937968,180581632,64643664,0,0,1453326336,1
254,1,113,0,56,12,26,30,51,0,0,340570912,623522240,478121216,710855168,777076736,340570912,777076736,436505824,0,0,2661285888,1
255,1,114,0,57,12,26,30,51,0,0,106582464,78662432,202230528,109662080,137276416,78662432,202230528,123568096,0,0,1453326336,1
256,1,115,0,57,12,26,30,51,0,0,279717328,258605088,697043456,520026304,720385024,258605088,720385024,461779936,0,0,2661285888,1
257,1,116,0,58,12,26,30,51,0,0,98291040,92399872,169893888,147581568,147145728,92399872,169893888,77494016,0,0,1453326336,1
258,1,117,0,58,12,26,30,51,0,0,264763520,460336512,442649856,844940800,917859328,264763520,917859328,653095808,0,0,2661285888,1
259,1,118,0,59,12,26,30,51,0,0,106571936,90852064,177560064,166038144,147796992,90852064,177560064,86708000,0,0,1453326336,1
260,1,119,0,59,12,26,30,51,0,0,278937312,348698608,554809984,911601536,861029120,278937312,911601536,632664224,0,0,2661285888,1
261,1,120,0,60,12,26,30,51,0,0,165507456,178278016,168519936,162709504,123319296,123319296,178278016,54958720,0,0,1302331392,1
262,1,121,0,60,12,26,30,51,0,0,529499648,719310080,536811520,793164800,707187712,529499648,793164800,263665152,0,0,2661285888,1
263,1,122,0,61,12,26,30,51,0,0,121576192,69114720,217385088,100090368,147145728,69114720,217385088,148270368,0,0,1302331392,1
264,1,123,0,61,12,26,30,51,0,0,489512832,235587200,914744320,372846336,917859328,235587200,917859328,682272128,0,0,2661285888,1
265,1,124,0,62,12,26,30,51,0,0,169499648,136326912,205945856,97771776,118281216,97771776,205945856,108174080,0,0,1302331392,1
266,1,125,0,62,12,26,30,51,0,0,550580480,500266240,647936512,466520320,591324160,466520320,647936512,181416192,0,0,2661285888,1
267,1,126,0,63,12,26,30,51,0,0,155291008,84089280,236611584,89110272,122846208,84089280,236611584,152522304,0,0,1302331392,1
268,1,127,0,63,12,26,30,51,0,0,560196608,261337120,822075904,288316800,680973312,261337120,822075904,560738784,0,0,2661285888,1
269,1,128,0,64,12,26,30,51,0,0,107924032,77589760,179869440,120031488,138101760,77589760,179869440,102279680,0,0,1302331392,1
270,1,129,0,64,12,26,30,51,0,0,357716608,317266816,597066752,570735360,731939840,317266816,731939840,414673024,0,0,2661285888,1
271,1,130,0,65,12,26,30,51,0,0,128122560,123775040,162563072,164323840,124099584,123775040,164323840,40548800,0,0,1302331392,1
272,1,131,0,65,12,26,30,51,0,0,382893888,516158656,442647808,734170368,646444544,382893888,734170368,351276480,0,0,2661285888,1
273,1,132,0,66,12,26,30,51,0,0,165503232,140323328,167575296,136142336,118281216,118281216,167575296,49294080,0,0,1604321280,1
274,1,133,0,66,12,26,30,51,0,0,529442560,521404160,536323840,578132992,591324160,521404160,591324160,69920000,0,0,3265265664,1
275,1,134,0,67,12,26,30,51,0,0,160167136,86761648,201403648,110778112,136623104,86761648,201403648,114642000,0,0,1604321280,1
276,1,135,0,67,12,26,30,51,0,0,652698560,311394592,780658688,408317696,777076736,311394592,780658688,469264096,0,0,3265265664,1
277,1,136,0,68,12,26,30,51,0,0,207454336,136331136,232513024,98716416,123319296,98716416,232513024,133796608,0,0,1604321280,1
278,1,137,0,68,12,26,30,51,0,0,748486400,500323328,862968320,467008000,707187712,467008000,862968320,395960320,0,0,3265265664,1
279,1,138,0,69,12,26,30,51,0,0,246886336,126251488,236560896,98692224,123098112,98692224,246886336,148194112,0,0,1604321280,1
280,1,139,0,69,12,26,30,51,0,0,831010624,392325728,830673664,369118720,700276992,369118720,831010624,461891904,0,0,3265265664,1
281,1,140,0,70,12,26,30,51,0,0,157576576,102815008,216915200,112190208,137769984,102815008,216915200,114100192,0,0,1604321280,1
282,1,141,0,70,12,26,30,51,0,0,635937408,423748032,849035584,485687808,739414528,423748032,849035584,425287552,0,0,3265265664,1
283,1,142,0,71,12,26,30,51,0,0,188298176,164488128,174561024,137349888,118932480,118932480,188298176,69365696,0,0,1604321280,1
284,1,143,0,71,12,26,30,51,0,0,568707904,563418688,555420608,542765312,555801600,542765312,568707904,25942592,0,0,3265265664,1
285,2,3,1,1,12,12,30,30,1,1,82330240,76025344,91299328,51859456,135386624,51859456,135386624,83527168,0,0,1358954496,1
286,2,4,1,2,12,12,30,30,1,1,31547520,72000256,32629760,94202368,59564544,31547520,94202368,62654848,0,0,1019215872,1
287,2,5,1,2,12,12,30,30,1,1,45321344,139185920,59856896,236215808,155699200,45321344,236215808,190894464,0,0,1358954496,1
288,2,6,1,3,12,12,30,30,1,1,29385856,26809856,53640576,35953664,74181120,26809856,74181120,47371264,0,0,1019215872,1
289,2,7,1,3,12,12,30,30,1,1,49548928,44529152,151252480,96512000,267724800,44529152,267724800,223195648,0,0,1358954496,1
290,2,8,1,4,12,12,30,30,1,1,33010816,78131072,28158976,71460096,48685440,28158976,78131072,49972096,0,0,1019215872,1
291,2,9,1,4,12,12,30,30,1,1,58437760,196153344,48155648,213373440,147066368,48155648,213373440,165217792,0,0,1358954496,1
292,2,10,1,5,12,12,30,30,1,1,37056640,29558272,73413504,49949440,76049792,29558272,76049792,46491520,0,0,1019215872,1
293,2,11,1,5,12,12,30,30,1,1,73489536,54480384,193770496,166337024,223339008,54480384,223339008,168858624,0,0,1358954496,1
294,2,12,1,6,12,12,30,30,1,1,38101120,37750272,44646656,29079424,50931712,29079424,50931712,21852288,0,0,962592768,1
295,2,13,1,6,12,12,30,30,1,1,66455680,68520960,80260096,90517504,172073984,66455680,172073984,105618304,0,0,1642070016,1
296,2,14,1,7,12,12,30,30,1,1,31274112,35573248,42791424,31235072,43029248,31235072,43029248,11794176,0,0,962592768,1
297,2,15,1,7,12,12,30,30,1,1,52101248,66424320,107452416,128696320,156394496,52101248,156394496,104293248,0,0,1642070016,1
298,2,16,1,8,12,12,30,30,1,1,32153728,73238016,31832704,83680192,57466816,31832704,83680192,51847488,0,0,962592768,1
299,2,17,1,8,12,12,30,30,1,1,50843776,161676288,67024896,195449344,186347776,50843776,195449344,144605568,0,0,1642070016,1
300,2,18,1,9,12,12,30,30,1,1,31395968,35218944,60155648,63207296,76049792,31395968,76049792,44653824,0,0,962592768,1
301,2,19,1,9,12,12,30,30,1,1,56318080,71651840,176543232,183564288,223339008,56318080,223339008,167020928,0,0,1642070016,1
302,2,20,1,10,12,12,30,30,1,1,26038400,43679488,27546624,61959552,46653760,26038400,61959552,35921152,0,0,962592768,1
303,2,21,1,10,12,12,30,30,1,1,35942528,92433920,59603968,213270528,204738048,35942528,213270528,177328000,0,0,1642070016,1
304,2,22,1,11,12,12,30,30,1,1,28647552,27548160,46159872,43434368,74181120,27548160,74181120,46632960,0,0,962592768,1
305,2,23,1,11,12,12,30,30,1,1,46366848,47711232,106718208,141046272,267724800,46366848,267724800,221357952,0,0,1642070016,1
306,2,24,1,12,12,12,30,30,1,1,46925440,47366272,32969728,24537856,36595712,24537856,47366272,22828416,0,0,849346560,1
307,2,25,1,12,12,12,30,30,1,1,80269440,83534080,57834496,69287680,108821504,57834496,108821504,50987008,0,0,1415577600,1
308,2,26,1,13,12,12,30,30,1,1,45517184,24200704,72165760,17340416,46653760,17340416,72165760,54825344,0,0,849346560,1
309,2,27,1,13,12,12,30,30,1,1,94271616,34104832,223476736,49397760,204738048,34104832,223476736,189371904,0,0,1415577600,1
310,2,28,1,14,12,12,30,30,1,1,74565696,53828608,46950528,26519552,36868800,26519552,74565696,48046144,0,0,849346560,1
311,2,29,1,14,12,12,30,30,1,1,142830720,98248192,132850368,59725824,94676480,59725824,142830720,83104896,0,0,1415577600,1
312,2,30,1,15,12,12,30,30,1,1,79968768,31173120,81666304,17952768,48685440,17952768,81666304,63713536,0,0,849346560,1
313,2,31,1,15,12,12,30,30,1,1,197991040,56600064,223579648,37949440,147066368,37949440,223579648,185630208,0,0,1415577600,1
314,2,32,1,16,12,12,30,30,1,1,37410944,29436416,41441280,32585216,43029248,29436416,43029248,13592832,0,0,849346560,1
315,2,33,1,16,12,12,30,30,1,1,68262016,50263552,138902528,97246208,156394496,50263552,156394496,106130944,0,0,1415577600,1
316,2,34,1,17,12,12,30,30,1,1,39466624,39466624,31706112,31706112,44265472,31706112,44265472,12559360,0,0,849346560,1
317,2,35,1,17,12,12,30,30,1,1,77863040,80492544,62065664,81093120,135386624,62065664,135386624,73320960,0,0,1415577600,1
318,2,36,1,18,12,12,30,30,1,1,55666304,72728000,36725760,36744320,36868800,36725760,72728000,36002240,0,0,987365376,1
319,2,37,1,18,12,12,30,30,1,1,100085888,140993024,69932032,122644160,94676480,69932032,140993024,71060992,0,0,1210318848,1
320,2,38,1,19,12,12,30,30,1,1,75075712,30316032,93886400,21626496,57466816,21626496,93886400,72259904,0,0,987365376,1
321,2,39,1,19,12,12,30,30,1,1,163513984,49006080,205655552,56818688,186347776,49006080,205655552,156649472,0,0,1210318848,1
322,2,40,1,20,12,12,30,30,1,1,49203968,45087744,34744064,22763520,36595712,22763520,49203968,26440448,0,0,987365376,1
323,2,41,1,20,12,12,30,30,1,1,85371776,78431744,79493888,47628288,108821504,47628288,108821504,61193216,0,0,1210318848,1
324,2,42,1,21,12,12,30,30,1,1,73837952,29709824,104408576,22423552,59564544,22423552,104408576,81985024,0,0,987365376,1
325,2,43,1,21,12,12,30,30,1,1,141023616,43483648,246422016,49650688,155699200,43483648,246422016,202938368,0,0,1210318848,1
326,2,44,1,22,12,12,30,30,1,1,39587968,36263424,39285632,34440448,50931712,34440448,50931712,16491264,0,0,987365376,1
327,2,45,1,22,12,12,30,30,1,1,70358656,64617984,100723712,70053888,172073984,64617984,172073984,107456000,0,0,1210318848,1
328,2,46,1,23,12,12,30,30,1,1,42679168,53778304,44557312,65053696,53612544,42679168,65053696,22374528,0,0,987365376,1
329,2,47,1,23,12,12,30,30,1,1,70529408,97868032,100874240,160471552,125324288,70529408,160471552,89942144,0,0,1210318848,1
330,2,48,1,24,12,22,30,45,0,0,161186240,127993344,139565440,37949440,59918336,37949440,161186240,123236800,0,0,1274019840,1
331,2,49,1,24,12,22,30,45,0,0,528426560,413743104,484645376,224462848,368752640,224462848,528426560,303963712,0,0,2420637696,1
332,2,50,1,25,12,22,30,45,0,0,229696640,66775040,187162368,26040320,60780544,26040320,229696640,203656320,0,0,1274019840,1
333,2,51,1,25,12,22,30,45,0,0,790999168,196933120,743099392,147982336,399570944,147982336,790999168,643016832,0,0,2420637696,1
334,2,52,1,26,12,22,30,45,0,0,118199296,174759680,44816384,141403136,61967616,44816384,174759680,129943296,0,0,1274019840,1
335,2,53,1,26,12,22,30,45,0,0,373455104,582246656,201589760,528856576,423203840,201589760,582246656,380656896,0,0,2420637696,1
336,2,54,1,27,12,22,30,45,0,0,110645376,39290368,126007424,46636544,111352064,39290368,126007424,86717056,0,0,1274019840,1
337,2,55,1,27,12,22,30,45,0,0,421683328,109057536,641595904,217384960,590289408,109057536,641595904,532538368,0,0,2420637696,1
338,2,56,1,28,12,22,30,45,0,0,114155136,168599040,49961984,129022208,55236608,49961984,168599040,118637056,0,0,1274019840,1
339,2,57,1,28,12,22,30,45,0,0,366987392,570795520,282330112,533680128,426192384,282330112,570795520,288465408,0,0,2420637696,1
340,2,58,1,29,12,22,30,45,0,0,77983872,63997440,120133632,62914048,102725568,62914048,120133632,57219584,0,0,1274019840,1
341,2,59,1,29,12,22,30,45,0,0,273440896,219960832,582898688,335021568,548766208,219960832,582898688,362937856,0,0,2420637696,1
342,2,60,1,30,12,22,30,45,0,0,47103616,134158848,59530240,65567360,68443136,47103616,134158848,87055232,0,0,1189085184,1
343,2,61,1,30,12,22,30,45,0,0,118257792,427836928,179319808,367942400,347718656,118257792,427836928,309579136,0,0,1868562432,1
344,2,62,1,31,12,22,30,45,0,0,53774464,61906432,102619136,63361024,64013696,53774464,102619136,48844672,0,0,1189085184,1
345,2,63,1,31,12,22,30,45,0,0,156778624,188986880,398584832,361183232,350096384,156778624,398584832,241806208,0,0,1868562432,1
346,2,64,1,32,12,22,30,45,0,0,72444544,100984320,44862656,131086336,64472672,44862656,131086336,86223680,0,0,1189085184,1
347,2,65,1,32,12,22,30,45,0,0,203774080,321197568,178314880,525748224,389183744,178314880,525748224,347433344,0,0,1868562432,1
348,2,66,1,33,12,22,30,45,0,0,65835136,76146176,73120256,109927424,102725568,65835136,109927424,44092288,0,0,1189085184,1
349,2,67,1,33,12,22,30,45,0,0,221798528,271603200,345227776,572692480,548766208,221798528,572692480,350893952,0,0,1868562432,1
350,2,68,1,34,12,22,30,45,0,0,50664576,66139648,56841216,131319808,65192768,50664576,131319808,80655232,0,0,1189085184,1
351,2,69,1,34,12,22,30,45,0,0,138965120,212997632,265282560,571746304,418994176,138965120,571746304,432781184,0,0,1868562432,1
352,2,70,1,35,12,22,30,45,0,0,41128064,108807680,56842752,115801216,111352064,41128064,115801216,74673152,0,0,1189085184,1
353,2,71,1,35,12,22,30,45,0,0,110895232,419845632,227591168,631389696,590289408,110895232,631389696,520494464,0,0,1868562432,1
354,2,72,1,36,12,22,30,45,0,0,75982976,267415040,38303744,99915264,43965440,38303744,267415040,229111296,0,0,1019215872,1
355,2,73,1,36,12,22,30,45,0,0,177725568,725206528,142625792,513696768,272245760,142625792,725206528,582580736,0,0,1868562432,1
356,2,74,1,37,12,22,30,45,0,0,67977344,48826880,141526016,46635008,65192768,46635008,141526016,94891008,0,0,1019215872,1
357,2,75,1,37,12,22,30,45,0,0,214835328,137127424,581952512,255076352,418994176,137127424,581952512,444825088,0,0,1868562432,1
358,2,76,1,38,12,22,30,45,0,0,181175424,139081216,78513632,47336448,39782528,39782528,181175424,141392896,0,0,1019215872,1
359,2,77,1,38,12,22,30,45,0,0,476876928,360842752,346972288,277231616,254676736,254676736,476876928,222200192,0,0,1868562432,1
360,2,78,1,39,12,22,30,45,0,0,170436736,112317440,139228416,39755776,55236608,39755776,170436736,130680960,0,0,1019215872,1
