transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask,source_signature_flow_mass_x1e12,target_signature_flow_mass_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,undirected_stationary_flux_x1e12
7458,102,120,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7459,102,121,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7460,102,122,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7461,102,123,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7462,102,124,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7463,102,125,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7464,103,104,1,16,16,1216867285,1216867285,3367786576,3367786576,2966338
7465,103,105,1,16,16,1216867285,1216867285,3367786576,3367786576,2966338
7466,103,106,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7467,103,107,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7468,103,108,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7469,103,109,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7470,103,110,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7471,103,111,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7472,103,112,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7473,103,113,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7474,103,114,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7475,103,115,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7476,103,116,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7477,103,117,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7478,103,118,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7479,103,119,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7480,103,120,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7481,103,121,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7482,103,122,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7483,103,123,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7484,103,124,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7485,103,125,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7486,104,105,1,16,16,1216867285,1216867285,3367786576,3367786576,2966338
7487,104,106,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7488,104,107,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7489,104,108,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7490,104,109,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7491,104,110,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7492,104,111,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7493,104,112,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7494,104,113,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7495,104,114,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7496,104,115,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7497,104,116,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7498,104,117,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7499,104,118,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7500,104,119,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7501,104,120,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7502,104,121,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7503,104,122,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7504,104,123,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7505,104,124,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7506,104,125,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7507,105,106,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7508,105,107,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7509,105,108,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7510,105,109,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7511,105,110,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7512,105,111,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7513,105,112,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7514,105,113,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7515,105,114,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7516,105,115,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7517,105,116,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7518,105,117,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7519,105,118,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7520,105,119,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7521,105,120,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7522,105,121,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7523,105,122,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7524,105,123,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7525,105,124,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7526,105,125,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7527,106,107,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7528,106,108,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7529,106,109,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7530,106,110,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7531,106,111,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7532,106,112,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7533,106,113,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7534,106,114,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7535,106,115,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7536,106,116,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7537,106,117,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7538,106,118,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7539,106,119,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7540,106,120,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7541,106,121,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7542,106,122,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7543,106,123,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7544,106,124,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7545,106,125,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7546,106,126,2,524434,524416,6940911420,4603015247,5431539015,14296261049,128003860
7547,106,127,2,524434,524416,6940911420,4603015246,5431539013,14296261049,128003860
7548,106,128,2,524434,524416,6940911420,4603015246,5431539013,14296261049,128003860
7549,106,129,2,524434,524416,6940911420,4603015246,5431539013,14296261049,128003860
7550,106,130,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7551,106,131,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7552,106,132,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7553,106,133,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7554,106,134,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7555,106,135,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7556,106,136,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7557,106,137,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7558,106,138,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7559,106,139,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7560,106,140,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7561,106,141,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7562,106,142,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7563,106,143,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7564,106,144,1,524434,128,6940911420,2844766060,1678406111,14194183265,39554620
7565,106,151,2,524434,524416,6940911420,4603015246,5431539013,14296261049,128003860
7566,106,152,2,524434,524416,6940911420,4603015245,5431539012,14296261049,128003860
7567,106,153,2,524434,524416,6940911420,4603015245,5431539012,14296261049,128003860
7568,106,154,2,524434,524416,6940911420,4603015245,5431539012,14296261049,128003860
7569,106,155,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7570,106,156,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7571,106,157,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7572,106,158,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7573,106,159,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7574,106,160,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7575,106,161,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7576,106,162,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7577,106,163,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7578,106,164,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7579,106,165,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7580,106,166,2,524434,526464,6940911420,5739846884,6772995659,11043780981,159617668
7581,106,167,2,524434,526464,6940911420,5739846883,6772995658,11043780981,159617668
7582,106,168,2,524434,526464,6940911420,5739846883,6772995658,11043780981,159617668
7583,106,169,2,524434,526464,6940911420,5739846883,6772995658,11043780981,159617668
7584,106,170,2,524434,526464,6940911420,5739846883,6772995658,11043780981,159617668
7585,106,171,2,524434,526464,6940911420,5739846883,6772995658,11043780981,159617668
7586,106,172,2,524434,526464,6940911420,5739846883,6772995658,11043780981,159617668
7587,106,173,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7588,106,174,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7589,106,175,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7590,106,176,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7591,106,177,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7592,106,178,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7593,106,179,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7594,106,180,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7595,106,181,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7596,106,182,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7597,106,183,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7598,106,197,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7599,106,198,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7600,106,199,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7601,106,200,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7602,106,201,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7603,106,202,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7604,106,203,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7605,106,204,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7606,106,205,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7607,106,206,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7608,106,207,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7609,106,208,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7610,106,209,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7611,106,210,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7612,106,211,1,524434,524288,6940911420,1758249186,1037363395,14263606633,24447310
7613,106,212,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7614,106,213,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7615,106,214,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7616,106,215,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7617,106,216,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7618,106,217,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7619,106,218,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7620,106,219,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7621,106,220,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7622,106,221,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7623,106,222,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7624,106,223,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7625,106,224,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7626,106,225,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7627,106,226,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7628,106,227,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7629,106,228,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7630,106,229,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7631,106,230,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7632,106,231,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7633,106,232,1,524434,528384,6940911420,7460382652,4401610386,7825358461,103731764
7634,107,108,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7635,107,109,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7636,107,110,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7637,107,111,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7638,107,112,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7639,107,113,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7640,107,114,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7641,107,115,4,524434,524434,6940911420,6940911420,16380493720,16380493720,386035418
7642,107,116,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7643,107,117,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7644,107,118,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7645,107,119,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7646,107,120,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7647,107,121,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7648,107,122,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7649,107,123,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7650,107,124,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7651,107,125,4,524434,524434,6940911420,6940911419,16380493718,16380493720,386035418
7652,107,126,2,524434,524416,6940911420,4603015247,5431539015,14296261049,128003860
7653,107,127,2,524434,524416,6940911420,4603015246,5431539013,14296261049,128003860
7654,107,128,2,524434,524416,6940911420,4603015246,5431539013,14296261049,128003860
7655,107,129,2,524434,524416,6940911420,4603015246,5431539013,14296261049,128003860
7656,107,130,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
7657,107,131,1,524434,524288,6940911420,1758249186,1037363396,14263606633,24447310
