transition_id,reverse_transition_id,undirected_edge_id,source_state_id,target_state_id,source_grammar_cell_id,target_grammar_cell_id,edit_kind_code,edit_position,source_symbol_id,target_symbol_id,native_transition_flag,derived_transition_flag,derived_only_transition_flag,boundary_path_edge_flag,spectral_cut_edge_flag
421,420,210,51,49,51,49,0,13,5,3,0,1,1,0,0
422,423,211,49,73,49,73,2,6,2,-1,0,1,1,0,0
423,422,211,73,49,73,49,1,6,-1,2,0,1,1,0,0
424,425,212,49,94,49,94,2,3,3,-1,0,1,1,0,0
425,424,212,94,49,94,49,1,3,-1,3,0,1,1,0,0
426,427,213,50,51,50,51,2,12,4,-1,0,1,1,0,0
427,426,213,51,50,51,50,1,12,-1,4,0,1,1,0,0
428,429,214,50,53,50,53,0,13,4,5,0,1,1,0,0
429,428,214,53,50,53,50,0,13,5,4,0,1,1,0,0
430,431,215,50,74,50,74,2,6,2,-1,0,1,1,0,0
431,430,215,74,50,74,50,1,6,-1,2,0,1,1,0,0
432,433,216,51,52,51,52,1,14,-1,2,0,1,1,0,0
433,432,216,52,51,52,51,2,14,2,-1,0,1,1,0,0
434,435,217,51,53,51,53,1,13,-1,5,0,1,1,0,0
435,434,217,53,51,53,51,2,13,5,-1,0,1,1,0,0
436,437,218,51,54,51,54,2,12,4,-1,0,1,1,0,0
437,436,218,54,51,54,51,1,12,-1,4,0,1,1,0,0
438,439,219,51,55,51,55,0,12,4,5,0,1,1,0,0
439,438,219,55,51,55,51,0,12,5,4,0,1,1,0,0
440,441,220,51,56,51,56,1,10,-1,2,0,1,1,0,0
441,440,220,56,51,56,51,2,10,2,-1,0,1,1,0,0
442,443,221,51,57,51,57,1,11,-1,5,0,1,1,0,0
443,442,221,57,51,57,51,2,11,5,-1,0,1,1,0,0
444,445,222,51,58,51,58,0,10,2,5,0,1,1,0,0
445,444,222,58,51,58,51,0,10,5,2,0,1,1,0,0
446,447,223,51,59,51,59,1,8,-1,5,0,1,1,0,0
447,446,223,59,51,59,51,2,8,5,-1,0,1,1,0,0
448,449,224,51,65,51,65,1,7,-1,5,0,1,1,0,0
449,448,224,65,51,65,51,2,7,5,-1,0,1,1,0,0
450,451,225,51,75,51,75,2,6,2,-1,0,1,1,0,0
451,450,225,75,51,75,51,1,6,-1,2,0,1,1,0,0
452,453,226,51,83,51,83,0,7,2,5,0,1,1,0,0
453,452,226,83,51,83,51,0,7,5,2,0,1,1,0,0
454,455,227,52,53,52,53,0,14,2,5,0,1,1,0,0
455,454,227,53,52,53,52,0,14,5,2,0,1,1,0,0
456,457,228,52,76,52,76,2,6,2,-1,0,1,1,0,0
457,456,228,76,52,76,52,1,6,-1,2,0,1,1,0,0
458,459,229,53,55,53,55,2,12,4,-1,0,1,1,0,0
459,458,229,55,53,55,53,1,12,-1,4,0,1,1,0,0
460,461,230,53,77,53,77,2,6,2,-1,0,1,1,0,0
461,460,230,77,53,77,53,1,6,-1,2,0,1,1,0,0
462,463,231,54,55,54,55,1,12,-1,5,0,1,1,0,0
463,462,231,55,54,55,54,2,12,5,-1,0,1,1,0,0
464,465,232,54,78,54,78,2,6,2,-1,0,1,1,0,0
465,464,232,78,54,78,54,1,6,-1,2,0,1,1,0,0
466,467,233,55,79,55,79,2,6,2,-1,0,1,1,0,0
467,466,233,79,55,79,55,1,6,-1,2,0,1,1,0,0
468,469,234,56,57,56,57,0,11,2,5,0,1,1,0,0
469,468,234,57,56,57,56,0,11,5,2,0,1,1,0,0
470,471,235,56,59,56,59,0,10,2,5,0,1,1,0,0
471,470,235,59,56,59,56,0,10,5,2,0,1,1,0,0
472,473,236,56,80,56,80,2,6,2,-1,0,1,1,0,0
473,472,236,80,56,80,56,1,6,-1,2,0,1,1,0,0
474,475,237,57,58,57,58,2,10,2,-1,0,1,1,0,0
475,474,237,58,57,58,57,1,10,-1,2,0,1,1,0,0
476,477,238,57,81,57,81,2,6,2,-1,0,1,1,0,0
477,476,238,81,57,81,57,1,6,-1,2,0,1,1,0,0
478,479,239,58,59,58,59,1,11,-1,2,0,1,1,0,0
479,478,239,59,58,59,58,2,11,2,-1,0,1,1,0,0
480,481,240,58,82,58,82,2,6,2,-1,0,1,1,0,0
481,480,240,82,58,82,58,1,6,-1,2,0,1,1,0,0
482,483,241,59,83,59,83,2,6,2,-1,0,1,1,0,0
483,482,241,83,59,83,59,1,6,-1,2,0,1,1,0,0
484,485,242,60,62,60,62,2,8,1,-1,0,1,1,0,0
485,484,242,62,60,62,60,1,8,-1,1,0,1,1,0,0
486,487,243,60,63,60,63,0,8,1,2,0,1,1,0,0
487,486,243,63,60,63,60,0,8,2,1,0,1,1,0,0
488,489,244,60,67,60,67,1,7,-1,5,0,1,1,0,0
489,488,244,67,60,67,60,2,7,5,-1,0,1,1,0,0
490,491,245,60,75,60,75,0,8,1,5,0,1,1,0,0
491,490,245,75,60,75,60,0,8,5,1,0,1,1,0,0
492,493,246,61,65,61,65,2,8,1,-1,0,1,1,0,0
493,492,246,65,61,65,61,1,8,-1,1,0,1,1,0,0
494,495,247,62,63,62,63,1,8,-1,2,0,1,1,0,0
495,494,247,63,62,63,62,2,8,2,-1,0,1,1,0,0
496,497,248,62,68,62,68,0,8,2,5,0,1,1,0,0
497,496,248,68,62,68,62,0,8,5,2,0,1,1,0,0
498,499,249,62,75,62,75,1,7,-1,5,0,1,1,0,0
499,498,249,75,62,75,62,2,7,5,-1,0,1,1,0,0
500,501,250,63,64,63,64,1,9,-1,5,0,1,1,0,0
501,500,250,64,63,64,63,2,9,5,-1,0,1,1,0,0
502,503,251,63,75,63,75,0,8,2,5,0,1,1,0,0
503,502,251,75,63,75,63,0,8,5,2,0,1,1,0,0
504,505,252,63,80,63,80,1,7,-1,5,0,1,1,0,0
505,504,252,80,63,80,63,2,7,5,-1,0,1,1,0,0
506,507,253,64,65,64,65,1,9,-1,5,0,1,1,0,0
507,506,253,65,64,65,64,2,9,5,-1,0,1,1,0,0
508,509,254,64,75,64,75,2,8,2,-1,0,1,1,0,0
509,508,254,75,64,75,64,1,8,-1,2,0,1,1,0,0
510,511,255,64,83,64,83,0,8,2,5,0,1,1,0,0
511,510,255,83,64,83,64,0,8,5,2,0,1,1,0,0
512,513,256,65,83,65,83,2,8,2,-1,0,1,1,0,0
513,512,256,83,65,83,65,1,8,-1,2,0,1,1,0,0
514,515,257,66,67,66,67,1,10,-1,2,0,1,1,0,0
515,514,257,67,66,67,66,2,10,2,-1,0,1,1,0,0
516,517,258,66,68,66,68,2,9,1,-1,0,1,1,0,0
517,516,258,68,66,68,66,1,9,-1,1,0,1,1,0,0
518,519,259,66,69,66,69,1,9,-1,2,0,1,1,0,0
519,518,259,69,66,69,66,2,9,2,-1,0,1,1,0,0
520,521,260,66,75,66,75,0,9,1,2,0,1,1,0,0
521,520,260,75,66,75,66,0,9,2,1,0,1,1,0,0
522,523,261,66,82,66,82,0,9,1,5,0,1,1,0,0
523,522,261,82,66,82,66,0,9,5,1,0,1,1,0,0
524,525,262,67,75,67,75,2,9,1,-1,0,1,1,0,0
525,524,262,75,67,75,67,1,9,-1,1,0,1,1,0,0
526,527,263,67,80,67,80,0,9,1,2,0,1,1,0,0
527,526,263,80,67,80,67,0,9,2,1,0,1,1,0,0
528,529,264,67,83,67,83,0,9,1,5,0,1,1,0,0
529,528,264,83,67,83,67,0,9,5,1,0,1,1,0,0
530,531,265,68,75,68,75,1,9,-1,2,0,1,1,0,0
531,530,265,75,68,75,68,2,9,2,-1,0,1,1,0,0
532,533,266,68,82,68,82,1,7,-1,5,0,1,1,0,0
533,532,266,82,68,82,68,2,7,5,-1,0,1,1,0,0
534,535,267,69,70,69,70,2,12,4,-1,0,1,1,0,0
535,534,267,70,69,70,69,1,12,-1,4,0,1,1,0,0
536,537,268,69,72,69,72,0,11,1,3,0,1,1,0,0
537,536,268,72,69,72,69,0,11,3,1,0,1,1,0,0
538,539,269,69,74,69,74,0,11,1,4,0,1,1,0,0
539,538,269,74,69,74,69,0,11,4,1,0,1,1,0,0
540,541,270,69,75,69,75,2,10,1,-1,0,1,1,0,0
541,540,270,75,69,75,69,1,10,-1,1,0,1,1,0,0
542,543,271,69,80,69,80,0,10,1,2,0,1,1,0,0
543,542,271,80,69,80,69,0,10,2,1,0,1,1,0,0
544,545,272,69,81,69,81,0,10,1,5,0,1,1,0,0
545,544,272,81,69,81,69,0,10,5,1,0,1,1,0,0
546,547,273,70,71,70,71,0,11,1,2,0,1,1,0,0
547,546,273,71,70,71,70,0,11,2,1,0,1,1,0,0
548,549,274,70,75,70,75,0,11,1,4,0,1,1,0,0
549,548,274,75,70,75,70,0,11,4,1,0,1,1,0,0
550,551,275,70,78,70,78,2,10,1,-1,0,1,1,0,0
551,550,275,78,70,78,70,1,10,-1,1,0,1,1,0,0
552,553,276,70,79,70,79,0,11,1,5,0,1,1,0,0
553,552,276,79,70,79,70,0,11,5,1,0,1,1,0,0
554,555,277,71,75,71,75,0,11,2,4,0,1,1,0,0
555,554,277,75,71,75,71,0,11,4,2,0,1,1,0,0
556,557,278,71,78,71,78,2,11,2,-1,0,1,1,0,0
557,556,278,78,71,78,71,1,11,-1,2,0,1,1,0,0
558,559,279,71,79,71,79,0,11,2,5,0,1,1,0,0
559,558,279,79,71,79,71,0,11,5,2,0,1,1,0,0
560,561,280,72,74,72,74,0,11,3,4,0,1,1,0,0
561,560,280,74,72,74,72,0,11,4,3,0,1,1,0,0
562,563,281,72,75,72,75,2,11,3,-1,0,1,1,0,0
563,562,281,75,72,75,72,1,11,-1,3,0,1,1,0,0
564,565,282,72,95,72,95,2,3,3,-1,0,1,1,0,0
565,564,282,95,72,95,72,1,3,-1,3,0,1,1,0,0
566,567,283,73,75,73,75,0,12,3,5,0,1,1,0,0
567,566,283,75,73,75,73,0,12,5,3,0,1,1,0,0
568,569,284,73,96,73,96,2,3,3,-1,0,1,1,0,0
569,568,284,96,73,96,73,1,3,-1,3,0,1,1,0,0
570,571,285,74,75,74,75,2,11,4,-1,0,1,1,0,0
571,570,285,75,74,75,74,1,11,-1,4,0,1,1,0,0
572,573,286,74,77,74,77,0,12,4,5,0,1,1,0,0
573,572,286,77,74,77,74,0,12,5,4,0,1,1,0,0
574,575,287,75,76,75,76,1,13,-1,2,0,1,1,0,0
575,574,287,76,75,76,75,2,13,2,-1,0,1,1,0,0
576,577,288,75,77,75,77,1,12,-1,5,0,1,1,0,0
577,576,288,77,75,77,75,2,12,5,-1,0,1,1,0,0
578,579,289,75,78,75,78,2,11,4,-1,0,1,1,0,0
579,578,289,78,75,78,75,1,11,-1,4,0,1,1,0,0
580,581,290,75,79,75,79,0,11,4,5,0,1,1,0,0
581,580,290,79,75,79,75,0,11,5,4,0,1,1,0,0
582,583,291,75,80,75,80,1,9,-1,2,0,1,1,0,0
583,582,291,80,75,80,75,2,9,2,-1,0,1,1,0,0
584,585,292,75,81,75,81,1,10,-1,5,0,1,1,0,0
585,584,292,81,75,81,75,2,10,5,-1,0,1,1,0,0
586,587,293,75,82,75,82,0,9,2,5,0,1,1,0,0
587,586,293,82,75,82,75,0,9,5,2,0,1,1,0,0
588,589,294,75,83,75,83,1,7,-1,5,0,1,1,0,0
589,588,294,83,75,83,75,2,7,5,-1,0,1,1,0,0
590,591,295,76,77,76,77,0,13,2,5,0,1,1,0,0
591,590,295,77,76,77,76,0,13,5,2,0,1,1,0,0
592,593,296,77,79,77,79,2,11,4,-1,0,1,1,0,0
593,592,296,79,77,79,77,1,11,-1,4,0,1,1,0,0
594,595,297,78,79,78,79,1,11,-1,5,0,1,1,0,0
595,594,297,79,78,79,78,2,11,5,-1,0,1,1,0,0
596,597,298,80,81,80,81,0,10,2,5,0,1,1,0,0
597,596,298,81,80,81,80,0,10,5,2,0,1,1,0,0
598,599,299,80,83,80,83,0,9,2,5,0,1,1,0,0
599,598,299,83,80,83,80,0,9,5,2,0,1,1,0,0
600,601,300,81,82,81,82,2,9,2,-1,0,1,1,0,0
601,600,300,82,81,82,81,1,9,-1,2,0,1,1,0,0
602,603,301,82,83,82,83,1,10,-1,2,0,1,1,0,0
603,602,301,83,82,83,82,2,10,2,-1,0,1,1,0,0
604,605,302,84,837,84,837,0,2,1,5,0,1,0,0,0
605,604,302,837,84,837,84,0,2,5,1,0,1,0,0,0
606,607,303,85,838,85,838,0,2,1,5,0,1,0,0,0
607,606,303,838,85,838,85,0,2,5,1,0,1,0,0,0
608,609,304,86,90,86,90,0,8,1,4,0,1,1,0,0
609,608,304,90,86,90,86,0,8,4,1,0,1,1,0,0
610,611,305,86,839,86,839,0,2,1,5,0,1,0,0,0
611,610,305,839,86,839,86,0,2,5,1,0,1,0,0,0
612,613,306,87,88,87,88,1,10,-1,2,0,1,1,0,0
613,612,306,88,87,88,87,2,10,2,-1,0,1,1,0,0
614,615,307,87,538,87,538,2,1,1,-1,0,1,0,0,0
615,614,307,538,87,538,87,1,1,-1,1,0,1,0,0,0
616,617,308,87,840,87,840,0,2,1,5,0,1,0,0,0
617,616,308,840,87,840,87,0,2,5,1,0,1,0,0,0
618,619,309,88,89,88,89,1,10,-1,5,0,1,1,0,0
619,618,309,89,88,89,88,2,10,5,-1,0,1,1,0,0
620,621,310,88,550,88,550,2,1,1,-1,0,1,0,0,0
621,620,310,550,88,550,88,1,1,-1,1,0,1,0,0,0
622,623,311,88,841,88,841,0,2,1,5,0,1,0,0,0
623,622,311,841,88,841,88,0,2,5,1,0,1,0,0,0
624,625,312,89,90,89,90,0,9,1,4,0,1,1,0,0
625,624,312,90,89,90,89,0,9,4,1,0,1,1,0,0
626,627,313,89,566,89,566,2,1,1,-1,0,1,0,0,0
627,626,313,566,89,566,89,1,1,-1,1,0,1,0,0,0
628,629,314,89,842,89,842,0,2,1,5,0,1,0,0,0
629,628,314,842,89,842,89,0,2,5,1,0,1,0,0,0
630,631,315,90,607,90,607,2,1,1,-1,0,1,0,0,0
631,630,315,607,90,607,90,1,1,-1,1,0,1,0,0,0
632,633,316,90,843,90,843,0,2,1,5,0,1,0,0,0
633,632,316,843,90,843,90,0,2,5,1,0,1,0,0,0
634,635,317,91,93,91,93,2,6,1,-1,0,1,1,0,0
635,634,317,93,91,93,91,1,6,-1,1,0,1,1,0,0
636,637,318,91,716,91,716,0,2,1,4,0,1,1,0,0
637,636,318,716,91,716,91,0,2,4,1,0,1,1,0,0
638,639,319,92,94,92,94,2,6,1,-1,0,1,1,0,0
639,638,319,94,92,94,92,1,6,-1,1,0,1,1,0,0
640,641,320,92,717,92,717,0,2,1,4,0,1,1,0,0
641,640,320,717,92,717,92,0,2,4,1,0,1,1,0,0
642,643,321,93,95,93,95,2,5,2,-1,0,1,1,0,0
643,642,321,95,93,95,93,1,5,-1,2,0,1,1,0,0
644,645,322,93,748,93,748,0,2,1,4,0,1,1,0,0
645,644,322,748,93,748,93,0,2,4,1,0,1,1,0,0
646,647,323,94,96,94,96,2,5,2,-1,0,1,1,0,0
647,646,323,96,94,96,94,1,5,-1,2,0,1,1,0,0
648,649,324,94,749,94,749,0,2,1,4,0,1,1,0,0
649,648,324,749,94,749,94,0,2,4,1,0,1,1,0,0
650,651,325,95,772,95,772,0,2,1,4,0,1,1,0,0
651,650,325,772,95,772,95,0,2,4,1,0,1,1,0,0
652,653,326,96,773,96,773,0,2,1,4,0,1,1,0,0
653,652,326,773,96,773,96,0,2,4,1,0,1,1,0,0
654,655,327,97,98,97,98,1,10,-1,2,0,1,1,0,0
655,654,327,98,97,98,97,2,10,2,-1,0,1,1,0,0
656,657,328,97,128,97,128,2,4,1,-1,0,1,0,0,0
657,656,328,128,97,128,97,1,4,-1,1,0,1,0,0,0
658,659,329,97,242,97,242,0,4,1,5,0,1,0,0,0
659,658,329,242,97,242,97,0,4,5,1,0,1,0,0,0
660,661,330,98,99,98,99,1,10,-1,5,0,1,1,0,0
661,660,330,99,98,99,98,2,10,5,-1,0,1,1,0,0
662,663,331,98,129,98,129,2,4,1,-1,0,1,0,0,0
663,662,331,129,98,129,98,1,4,-1,1,0,1,0,0,0
664,665,332,98,254,98,254,0,4,1,5,0,1,0,0,0
665,664,332,254,98,254,98,0,4,5,1,0,1,0,0,0
666,667,333,99,100,99,100,0,9,1,4,0,1,1,0,0
667,666,333,100,99,100,99,0,9,4,1,0,1,1,0,0
668,669,334,99,131,99,131,2,4,1,-1,0,1,0,0,0
669,668,334,131,99,131,99,1,4,-1,1,0,1,0,0,0
670,671,335,99,270,99,270,0,4,1,5,0,1,0,0,0
671,670,335,270,99,270,99,0,4,5,1,0,1,0,0,0
672,673,336,100,132,100,132,2,4,1,-1,0,1,0,0,0
673,672,336,132,100,132,100,1,4,-1,1,0,1,0,0,0
674,675,337,100,311,100,311,0,4,1,5,0,1,0,0,0
675,674,337,311,100,311,100,0,4,5,1,0,1,0,0,0
676,677,338,101,102,101,102,2,6,4,-1,0,1,1,0,0
677,676,338,102,101,102,101,1,6,-1,4,0,1,1,0,0
678,679,339,102,103,102,103,1,8,-1,2,0,1,1,0,0
679,678,339,103,102,103,102,2,8,2,-1,0,1,1,0,0
680,681,340,102,395,102,395,0,4,1,5,0,1,0,0,0
681,680,340,395,102,395,102,0,4,5,1,0,1,0,0,0
682,683,341,102,690,102,690,0,2,3,4,0,1,1,0,0
683,682,341,690,102,690,102,0,2,4,3,0,1,1,0,0
684,685,342,103,104,103,104,1,9,-1,5,0,1,1,0,0
685,684,342,104,103,104,103,2,9,5,-1,0,1,1,0,0
686,687,343,103,408,103,408,0,4,1,5,0,1,0,0,0
687,686,343,408,103,408,103,0,4,5,1,0,1,0,0,0
688,689,344,104,105,104,105,1,9,-1,5,0,1,1,0,0
689,688,344,105,104,105,104,2,9,5,-1,0,1,1,0,0
690,691,345,104,426,104,426,0,4,1,5,0,1,0,0,0
691,690,345,426,104,426,104,0,4,5,1,0,1,0,0,0
692,693,346,105,443,105,443,0,4,1,5,0,1,0,0,0
693,692,346,443,105,443,105,0,4,5,1,0,1,0,0,0
694,695,347,106,107,106,107,1,9,-1,5,1,0,0,0,0
695,694,347,107,106,107,106,2,9,5,-1,1,0,0,0,0
696,697,348,106,109,106,109,0,8,1,2,1,0,0,0,0
697,696,348,109,106,109,106,0,8,2,1,1,0,0,0,0
698,699,349,106,115,106,115,0,8,1,4,1,0,0,0,0
699,698,349,115,106,115,106,0,8,4,1,1,0,0,0,0
700,701,350,106,119,106,119,0,7,1,2,1,0,0,0,0
701,700,350,119,106,119,106,0,7,2,1,1,0,0,0,0
702,703,351,106,131,106,131,0,7,1,4,1,0,0,0,0
703,702,351,131,106,131,106,0,7,4,1,1,0,0,0,0
704,705,352,106,171,106,171,1,4,-1,5,1,0,0,0,0
705,704,352,171,106,171,106,2,4,5,-1,1,0,0,0,0
706,707,353,107,111,107,111,0,8,1,2,1,0,0,0,0
707,706,353,111,107,111,107,0,8,2,1,1,0,0,0,0
708,709,354,107,116,107,116,0,8,1,4,1,0,0,0,0
709,708,354,116,107,116,107,0,8,4,1,1,0,0,0,0
710,711,355,107,174,107,174,1,4,-1,5,1,0,0,0,0
711,710,355,174,107,174,107,2,4,5,-1,1,0,0,0,0
712,713,356,108,109,108,109,1,10,-1,2,1,0,0,0,0
713,712,356,109,108,109,108,2,10,2,-1,1,0,0,0,0
714,715,357,108,120,108,120,0,7,1,2,1,0,0,0,0
715,714,357,120,108,120,108,0,7,2,1,1,0,0,0,0
716,717,358,108,123,108,123,2,7,1,-1,1,0,0,0,0
717,716,358,123,108,123,108,1,7,-1,1,1,0,0,0,0
718,719,359,108,133,108,133,1,6,-1,5,1,0,0,0,0
719,718,359,133,108,133,108,2,6,5,-1,1,0,0,0,0
720,721,360,108,140,108,140,0,7,1,5,1,0,0,0,0
721,720,360,140,108,140,108,0,7,5,1,1,0,0,0,0
722,723,361,108,176,108,176,1,4,-1,5,1,0,0,0,0
723,722,361,176,108,176,108,2,4,5,-1,1,0,0,0,0
724,725,362,108,693,108,693,0,2,3,4,0,1,0,0,0
725,724,362,693,108,693,108,0,2,4,3,0,1,0,0,0
726,727,363,109,111,109,111,1,9,-1,5,1,0,0,0,0
727,726,363,111,109,111,109,2,9,5,-1,1,0,0,0,0
728,729,364,109,115,109,115,0,8,2,4,1,0,0,0,0
729,728,364,115,109,115,109,0,8,4,2,1,0,0,0,0
730,731,365,109,121,109,121,0,7,1,2,1,0,0,0,0
731,730,365,121,109,121,109,0,7,2,1,1,0,0,0,0
732,733,366,109,124,109,124,2,7,1,-1,1,0,0,0,0
733,732,366,124,109,124,109,1,7,-1,1,1,0,0,0,0
734,735,367,109,142,109,142,0,7,1,5,1,0,0,0,0
735,734,367,142,109,142,109,0,7,5,1,1,0,0,0,0
736,737,368,109,178,109,178,1,4,-1,5,1,0,0,0,0
737,736,368,178,109,178,109,2,4,5,-1,1,0,0,0,0
738,739,369,110,111,110,111,2,10,2,-1,1,0,0,0,0
739,738,369,111,110,111,110,1,10,-1,2,1,0,0,0,0
740,741,370,111,112,111,112,1,15,-1,2,1,0,0,0,0
741,740,370,112,111,112,111,2,15,2,-1,1,0,0,0,0
742,743,371,111,113,111,113,1,12,-1,5,1,0,0,0,0
743,742,371,113,111,113,111,2,12,5,-1,1,0,0,0,0
744,745,372,111,116,111,116,0,8,2,4,1,0,0,0,0
745,744,372,116,111,116,111,0,8,4,2,1,0,0,0,0
746,747,373,111,122,111,122,0,7,1,2,1,0,0,0,0
747,746,373,122,111,122,111,0,7,2,1,1,0,0,0,0
748,749,374,111,127,111,127,2,7,1,-1,1,0,0,0,0
749,748,374,127,111,127,111,1,7,-1,1,1,0,0,0,0
750,751,375,111,130,111,130,1,7,-1,4,1,0,0,0,0
751,750,375,130,111,130,111,2,7,4,-1,1,0,0,0,0
752,753,376,111,134,111,134,1,6,-1,5,1,0,0,0,0
753,752,376,134,111,134,111,2,6,5,-1,1,0,0,0,0
754,755,377,111,146,111,146,0,7,1,5,1,0,0,0,0
755,754,377,146,111,146,111,0,7,5,1,1,0,0,0,0
756,757,378,111,185,111,185,1,4,-1,5,1,0,0,0,0
757,756,378,185,111,185,111,2,4,5,-1,1,0,0,0,0
758,759,379,114,117,114,117,1,7,-1,2,1,0,0,0,0
759,758,379,117,114,117,114,2,7,2,-1,1,0,0,0,0
760,761,380,114,188,114,188,1,4,-1,5,1,0,0,0,0
761,760,380,188,114,188,114,2,4,5,-1,1,0,0,0,0
762,763,381,114,694,114,694,0,2,3,4,0,1,0,0,0
763,762,381,694,114,694,114,0,2,4,3,0,1,0,0,0
764,765,382,115,116,115,116,1,9,-1,5,1,0,0,0,0
765,764,382,116,115,116,115,2,9,5,-1,1,0,0,0,0
766,767,383,115,132,115,132,0,7,1,4,1,0,0,0,0
767,766,383,132,115,132,115,0,7,4,1,1,0,0,0,0
768,769,384,115,197,115,197,1,4,-1,5,1,0,0,0,0
769,768,384,197,115,197,115,2,4,5,-1,1,0,0,0,0
770,771,385,115,695,115,695,0,2,3,4,0,1,0,0,0
771,770,385,695,115,695,115,0,2,4,3,0,1,0,0,0
772,773,386,117,118,117,118,1,11,-1,2,1,0,0,0,0
773,772,386,118,117,118,117,2,11,2,-1,1,0,0,0,0
774,775,387,117,123,117,123,1,8,-1,5,1,0,0,0,0
775,774,387,123,117,123,117,2,8,5,-1,1,0,0,0,0
776,777,388,117,135,117,135,1,6,-1,5,1,0,0,0,0
777,776,388,135,117,135,117,2,6,5,-1,1,0,0,0,0
778,779,389,117,204,117,204,1,4,-1,5,1,0,0,0,0
779,778,389,204,117,204,117,2,4,5,-1,1,0,0,0,0
780,781,390,118,136,118,136,1,6,-1,5,1,0,0,0,0
781,780,390,136,118,136,118,2,6,5,-1,1,0,0,0,0
782,783,391,118,205,118,205,1,4,-1,5,1,0,0,0,0
783,782,391,205,118,205,118,2,4,5,-1,1,0,0,0,0
784,785,392,119,121,119,121,0,8,1,2,1,0,0,0,0
785,784,392,121,119,121,119,0,8,2,1,1,0,0,0,0
786,787,393,119,124,119,124,2,8,1,-1,1,0,0,0,0
787,786,393,124,119,124,119,1,8,-1,1,1,0,0,0,0
788,789,394,119,127,119,127,0,8,1,5,1,0,0,0,0
789,788,394,127,119,127,119,0,8,5,1,1,0,0,0,0
790,791,395,119,131,119,131,0,7,2,4,1,0,0,0,0
791,790,395,131,119,131,119,0,7,4,2,1,0,0,0,0
792,793,396,119,209,119,209,1,4,-1,5,1,0,0,0,0
793,792,396,209,119,209,119,2,4,5,-1,1,0,0,0,0
794,795,397,120,121,120,121,1,10,-1,2,1,0,0,0,0
795,794,397,121,120,121,120,2,10,2,-1,1,0,0,0,0
796,797,398,120,123,120,123,2,7,2,-1,1,0,0,0,0
797,796,398,123,120,123,120,1,7,-1,2,1,0,0,0,0
798,799,399,120,126,120,126,1,8,-1,5,1,0,0,0,0
799,798,399,126,120,126,120,2,8,5,-1,1,0,0,0,0
800,801,400,120,139,120,139,1,6,-1,5,1,0,0,0,0
801,800,400,139,120,139,120,2,6,5,-1,1,0,0,0,0
802,803,401,120,140,120,140,0,7,2,5,1,0,0,0,0
803,802,401,140,120,140,120,0,7,5,2,1,0,0,0,0
804,805,402,120,211,120,211,1,4,-1,5,1,0,0,0,0
805,804,402,211,120,211,120,2,4,5,-1,1,0,0,0,0
806,807,403,121,122,121,122,1,9,-1,5,1,0,0,0,0
807,806,403,122,121,122,121,2,9,5,-1,1,0,0,0,0
808,809,404,121,124,121,124,2,7,2,-1,1,0,0,0,0
809,808,404,124,121,124,121,1,7,-1,2,1,0,0,0,0
810,811,405,121,127,121,127,0,8,2,5,1,0,0,0,0
811,810,405,127,121,127,121,0,8,5,2,1,0,0,0,0
812,813,406,121,142,121,142,0,7,2,5,1,0,0,0,0
813,812,406,142,121,142,121,0,7,5,2,1,0,0,0,0
814,815,407,121,149,121,149,0,5,2,5,0,1,0,0,0
815,814,407,149,121,149,121,0,5,5,2,0,1,0,0,0
816,817,408,121,213,121,213,1,4,-1,5,1,0,0,0,0
817,816,408,213,121,213,121,2,4,5,-1,1,0,0,0,0
818,819,409,122,127,122,127,2,7,2,-1,1,0,0,0,0
819,818,409,127,122,127,122,1,7,-1,2,1,0,0,0,0
820,821,410,122,146,122,146,0,7,2,5,1,0,0,0,0
821,820,410,146,122,146,122,0,7,5,2,1,0,0,0,0
822,823,411,122,217,122,217,1,4,-1,5,1,0,0,0,0
823,822,411,217,122,217,122,2,4,5,-1,1,0,0,0,0
824,825,412,123,124,123,124,1,9,-1,2,1,0,0,0,0
825,824,412,124,123,124,123,2,9,2,-1,1,0,0,0,0
826,827,413,123,140,123,140,1,6,-1,5,1,0,0,0,0
827,826,413,140,123,140,123,2,6,5,-1,1,0,0,0,0
828,829,414,123,150,123,150,0,5,2,5,0,1,0,0,0
829,828,414,150,123,150,123,0,5,5,2,0,1,0,0,0
830,831,415,123,219,123,219,1,4,-1,5,1,0,0,0,0
831,830,415,219,123,219,123,2,4,5,-1,1,0,0,0,0
832,833,416,124,125,124,125,1,13,-1,2,1,0,0,0,0
833,832,416,125,124,125,124,2,13,2,-1,1,0,0,0,0
834,835,417,124,126,124,126,1,10,-1,5,1,0,0,0,0
835,834,417,126,124,126,124,2,10,5,-1,1,0,0,0,0
836,837,418,124,127,124,127,1,8,-1,5,1,0,0,0,0
837,836,418,127,124,127,124,2,8,5,-1,1,0,0,0,0
838,839,419,124,135,124,135,2,7,2,-1,1,0,0,0,0
839,838,419,135,124,135,124,1,7,-1,2,1,0,0,0,0
840,841,420,124,142,124,142,1,6,-1,5,1,0,0,0,0
841,840,420,142,124,142,124,2,6,5,-1,1,0,0,0,0
842,843,421,124,151,124,151,0,5,2,5,0,1,0,0,0
843,842,421,151,124,151,124,0,5,5,2,0,1,0,0,0
844,845,422,124,221,124,221,1,4,-1,5,1,0,0,0,0
845,844,422,221,124,221,124,2,4,5,-1,1,0,0,0,0
