automaton_state_id,grammar_cell_id,repaired_recurrent_class_id,native_recurrent_class_id,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,degree,native_neighbor_count,derived_neighbor_count,native_transition_degree,derived_transition_degree,native_repair_flag,derived_repair_flag,derived_only_flag,trace_signature_total_variation,first_return_closed_path_count,normalized_tail_template_count,left_boundary_flag,right_boundary_flag,gate_word_flag,merged_recurrent_class_flag,spectral_side_code
710,710,0,-1,14,2,1,4,4,5,2,1,2,5,5,1,1,4,5,-1,-1,6,0,6,0,6,0,1,1,223,108,6,0,0,0,1,-1
711,711,0,-1,15,2,1,4,4,5,2,1,2,5,5,1,2,1,4,5,-1,6,0,6,0,6,0,1,1,223,54,1,0,0,0,1,-1
712,712,0,-1,13,2,1,4,4,5,2,1,2,5,5,1,4,5,-1,-1,-1,5,0,5,0,5,0,1,1,223,54,5,0,0,0,1,-1
713,713,0,-1,15,2,1,4,4,5,2,1,2,5,5,2,1,1,4,5,-1,8,0,8,0,8,0,1,1,223,372,6,0,0,0,1,-1
714,714,0,-1,14,2,1,4,4,5,2,1,2,5,5,2,1,1,5,-1,-1,6,0,6,0,6,0,1,1,223,438,21,0,0,0,1,-1
715,715,0,-1,14,2,1,4,4,5,2,1,2,5,5,2,1,2,5,-1,-1,5,0,5,0,5,0,1,1,223,252,12,0,0,0,1,-1
716,716,0,-1,15,2,1,4,4,5,2,1,2,5,5,2,1,3,4,5,-1,5,0,5,0,5,0,1,1,223,372,6,0,0,0,1,-1
717,717,0,-1,14,2,1,4,4,5,2,1,2,5,5,2,1,4,3,-1,-1,3,0,3,0,3,0,1,1,223,372,18,0,0,0,1,-1
718,718,0,-1,15,2,1,4,4,5,2,1,2,5,5,2,1,4,4,5,-1,5,0,5,0,5,0,1,1,223,558,9,0,0,0,1,-1
719,719,0,-1,14,2,1,4,4,5,2,1,2,5,5,2,1,4,5,-1,-1,36,0,36,0,36,0,1,1,223,186,9,0,0,0,1,-1
720,720,0,-1,15,2,1,4,4,5,2,1,2,5,5,2,1,4,5,2,-1,3,0,3,0,3,0,1,1,223,372,6,0,0,0,1,-1
721,721,0,-1,15,2,1,4,4,5,2,1,2,5,5,2,1,4,5,5,-1,5,0,5,0,5,0,1,1,223,558,9,0,0,0,1,-1
722,722,0,-1,13,2,1,4,4,5,2,1,2,5,5,2,1,5,-1,-1,-1,5,0,5,0,5,0,1,1,223,120,10,0,0,0,1,-1
723,723,0,-1,14,2,1,4,4,5,2,1,2,5,5,2,1,5,5,-1,-1,6,0,6,0,6,0,1,1,223,360,18,0,0,0,1,-1
724,724,0,-1,15,2,1,4,4,5,2,1,2,5,5,2,2,1,4,5,-1,7,0,7,0,7,0,1,1,223,534,9,0,0,0,1,-1
725,725,0,-1,15,2,1,4,4,5,2,1,2,5,5,2,5,1,4,5,-1,5,0,5,0,5,0,1,1,223,54,1,0,0,0,1,-1
726,726,0,-1,14,2,1,4,4,5,2,1,2,5,5,5,1,4,5,-1,-1,6,0,6,0,6,0,1,1,223,162,9,0,0,0,1,-1
727,727,0,-1,15,2,1,4,4,5,2,1,2,5,5,5,2,1,4,5,-1,9,0,9,0,9,0,1,1,223,462,9,0,0,0,1,-1
728,728,0,-1,14,2,1,4,4,5,2,1,4,5,5,2,1,4,5,-1,-1,4,0,4,0,4,0,1,1,223,108,6,0,0,0,1,-1
729,729,0,-1,12,2,1,4,4,5,2,1,5,2,1,4,5,-1,-1,-1,-1,8,0,8,0,8,0,1,1,223,24,2,0,0,0,1,-1
730,730,0,-1,15,2,1,4,4,5,2,1,5,2,5,5,2,1,4,5,-1,5,0,5,0,5,0,1,1,223,84,7,0,0,0,1,-1
731,731,0,-1,13,2,1,4,4,5,2,1,5,5,2,1,4,5,-1,-1,-1,10,0,10,0,10,0,1,1,223,84,7,0,0,0,1,-1
732,732,0,-1,14,2,1,4,4,5,2,1,5,5,5,2,1,4,5,-1,-1,8,0,8,0,8,0,1,1,223,240,9,0,0,0,1,-1
733,733,0,-1,15,2,1,4,4,5,2,2,1,2,5,5,2,1,4,5,-1,5,0,5,0,5,0,1,1,223,642,9,0,0,0,1,-1
734,734,0,-1,13,2,1,4,4,5,2,2,1,5,2,1,4,5,-1,-1,-1,7,0,7,0,7,0,1,1,223,48,2,0,0,0,1,-1
735,735,0,-1,14,2,1,4,4,5,2,2,1,5,5,2,1,4,5,-1,-1,8,0,8,0,8,0,1,1,223,168,7,0,0,0,1,-1
736,736,0,-1,13,2,1,4,4,5,2,2,2,5,2,1,4,5,-1,-1,-1,9,0,9,0,9,0,1,1,223,234,3,0,0,0,1,-1
737,737,0,-1,14,2,1,4,4,5,2,2,2,5,5,2,1,4,5,-1,-1,9,0,9,0,9,0,1,1,223,1170,9,0,0,0,1,-1
738,738,0,-1,13,2,1,4,4,5,2,2,5,1,2,1,4,5,-1,-1,-1,7,0,7,0,7,0,1,1,223,30,1,0,0,0,1,-1
739,739,0,-1,12,2,1,4,4,5,2,2,5,2,1,4,5,-1,-1,-1,-1,14,0,14,0,14,0,1,1,223,90,3,0,0,0,1,-1
740,740,0,-1,13,2,1,4,4,5,2,2,5,2,2,1,4,5,-1,-1,-1,8,0,8,0,8,0,1,1,223,270,9,0,0,0,1,-1
741,741,0,-1,14,2,1,4,4,5,2,2,5,2,5,2,1,4,5,-1,-1,7,0,7,0,7,0,1,1,223,90,3,0,0,0,1,-1
742,742,0,-1,13,2,1,4,4,5,2,2,5,5,1,1,4,5,-1,-1,-1,7,0,7,0,7,0,1,1,223,300,6,0,0,0,1,-1
743,743,0,-1,14,2,1,4,4,5,2,2,5,5,1,2,1,4,5,-1,-1,7,0,7,0,7,0,1,1,223,150,1,0,0,0,1,-1
744,744,0,-1,12,2,1,4,4,5,2,2,5,5,1,4,5,-1,-1,-1,-1,7,0,7,0,7,0,1,1,223,150,5,0,0,0,1,-1
745,745,0,-1,14,2,1,4,4,5,2,2,5,5,2,1,1,4,5,-1,-1,9,0,9,0,9,0,1,1,223,900,6,0,0,0,1,-1
746,746,0,-1,13,2,1,4,4,5,2,2,5,5,2,1,1,5,-1,-1,-1,7,0,7,0,7,0,1,1,223,1050,21,0,0,0,1,-1
747,747,0,-1,13,2,1,4,4,5,2,2,5,5,2,1,2,5,-1,-1,-1,6,0,6,0,6,0,1,1,223,600,12,0,0,0,1,-1
748,748,0,-1,14,2,1,4,4,5,2,2,5,5,2,1,3,4,5,-1,-1,6,0,6,0,6,0,1,1,223,900,6,0,0,0,1,-1
749,749,0,-1,13,2,1,4,4,5,2,2,5,5,2,1,4,3,-1,-1,-1,4,0,4,0,4,0,1,1,223,900,18,0,0,0,1,-1
750,750,0,-1,14,2,1,4,4,5,2,2,5,5,2,1,4,4,5,-1,-1,6,0,6,0,6,0,1,1,223,1350,9,0,0,0,1,-1
751,751,0,-1,13,2,1,4,4,5,2,2,5,5,2,1,4,5,-1,-1,-1,33,0,33,0,33,0,1,1,223,450,9,0,0,0,1,-1
752,752,0,-1,14,2,1,4,4,5,2,2,5,5,2,1,4,5,2,-1,-1,5,0,5,0,5,0,1,1,223,900,6,0,0,0,1,-1
753,753,0,-1,14,2,1,4,4,5,2,2,5,5,2,1,4,5,5,-1,-1,6,0,6,0,6,0,1,1,223,1350,9,0,0,0,1,-1
754,754,0,-1,12,2,1,4,4,5,2,2,5,5,2,1,5,-1,-1,-1,-1,6,0,6,0,6,0,1,1,223,300,10,0,0,0,1,-1
755,755,0,-1,13,2,1,4,4,5,2,2,5,5,2,1,5,5,-1,-1,-1,7,0,7,0,7,0,1,1,223,900,18,0,0,0,1,-1
756,756,0,-1,14,2,1,4,4,5,2,2,5,5,2,2,1,4,5,-1,-1,8,0,8,0,8,0,1,1,223,1350,9,0,0,0,1,-1
757,757,0,-1,14,2,1,4,4,5,2,2,5,5,2,5,1,4,5,-1,-1,6,0,6,0,6,0,1,1,223,150,1,0,0,0,1,-1
758,758,0,-1,13,2,1,4,4,5,2,2,5,5,5,1,4,5,-1,-1,-1,7,0,7,0,7,0,1,1,223,390,9,0,0,0,1,-1
759,759,0,-1,14,2,1,4,4,5,2,2,5,5,5,2,1,4,5,-1,-1,10,0,10,0,10,0,1,1,223,1170,9,0,0,0,1,-1
760,760,0,-1,12,2,1,4,4,5,2,5,1,2,1,4,5,-1,-1,-1,-1,5,0,5,0,5,0,1,1,223,6,1,0,0,0,1,-1
761,761,0,-1,15,2,1,4,4,5,2,5,1,2,5,5,2,1,4,5,-1,4,0,4,0,4,0,1,1,223,90,9,0,0,0,1,-1
762,762,0,-1,11,2,1,4,4,5,2,5,2,1,4,5,-1,-1,-1,-1,-1,9,0,9,0,9,0,1,1,223,18,3,0,0,0,1,-1
763,763,0,-1,12,2,1,4,4,5,2,5,2,2,1,4,5,-1,-1,-1,-1,6,0,6,0,6,0,1,1,223,54,9,0,0,0,1,-1
764,764,0,-1,13,2,1,4,4,5,2,5,2,5,2,1,4,5,-1,-1,-1,11,0,11,0,11,0,1,1,223,18,3,0,0,0,1,-1
765,765,0,-1,14,2,1,4,4,5,2,5,2,5,5,2,1,4,5,-1,-1,8,0,8,0,8,0,1,1,223,90,9,0,0,0,1,-1
766,766,0,-1,12,2,1,4,4,5,2,5,5,1,1,4,5,-1,-1,-1,-1,6,0,6,0,6,0,1,1,223,60,6,0,0,0,1,-1
767,767,0,-1,13,2,1,4,4,5,2,5,5,1,2,1,4,5,-1,-1,-1,7,0,7,0,7,0,1,1,223,30,1,0,0,0,1,-1
768,768,0,-1,11,2,1,4,4,5,2,5,5,1,4,5,-1,-1,-1,-1,-1,6,0,6,0,6,0,1,1,223,30,5,0,0,0,1,-1
769,769,0,-1,13,2,1,4,4,5,2,5,5,2,1,1,4,5,-1,-1,-1,8,0,8,0,8,0,1,1,223,180,6,0,0,0,1,-1
770,770,0,-1,12,2,1,4,4,5,2,5,5,2,1,1,5,-1,-1,-1,-1,6,0,6,0,6,0,1,1,223,210,21,0,0,0,1,-1
771,771,0,-1,12,2,1,4,4,5,2,5,5,2,1,2,5,-1,-1,-1,-1,5,0,5,0,5,0,1,1,223,120,12,0,0,0,1,-1
772,772,0,-1,13,2,1,4,4,5,2,5,5,2,1,3,4,5,-1,-1,-1,5,0,5,0,5,0,1,1,223,180,6,0,0,0,1,-1
773,773,0,-1,12,2,1,4,4,5,2,5,5,2,1,4,3,-1,-1,-1,-1,3,0,3,0,3,0,1,1,223,180,18,0,0,0,1,-1
774,774,0,-1,13,2,1,4,4,5,2,5,5,2,1,4,4,5,-1,-1,-1,5,0,5,0,5,0,1,1,223,270,9,0,0,0,1,-1
775,775,0,-1,12,2,1,4,4,5,2,5,5,2,1,4,5,-1,-1,-1,-1,27,0,27,0,27,0,1,1,223,90,9,0,0,0,1,-1
776,776,0,-1,13,2,1,4,4,5,2,5,5,2,1,4,5,2,-1,-1,-1,5,0,5,0,5,0,1,1,223,180,6,0,0,0,1,-1
777,777,0,-1,13,2,1,4,4,5,2,5,5,2,1,4,5,5,-1,-1,-1,5,0,5,0,5,0,1,1,223,270,9,0,0,0,1,-1
778,778,0,-1,11,2,1,4,4,5,2,5,5,2,1,5,-1,-1,-1,-1,-1,5,0,5,0,5,0,1,1,223,60,10,0,0,0,1,-1
779,779,0,-1,12,2,1,4,4,5,2,5,5,2,1,5,5,-1,-1,-1,-1,6,0,6,0,6,0,1,1,223,180,18,0,0,0,1,-1
780,780,0,-1,13,2,1,4,4,5,2,5,5,2,2,1,4,5,-1,-1,-1,8,0,8,0,8,0,1,1,223,270,9,0,0,0,1,-1
781,781,0,-1,13,2,1,4,4,5,2,5,5,2,5,1,4,5,-1,-1,-1,6,0,6,0,6,0,1,1,223,30,1,0,0,0,1,-1
782,782,0,-1,12,2,1,4,4,5,2,5,5,5,1,4,5,-1,-1,-1,-1,7,0,7,0,7,0,1,1,223,78,9,0,0,0,1,-1
783,783,0,-1,13,2,1,4,4,5,2,5,5,5,2,1,4,5,-1,-1,-1,10,0,10,0,10,0,1,1,223,234,9,0,0,0,1,-1
784,784,0,-1,14,2,1,4,4,5,5,1,1,5,5,2,1,4,5,-1,-1,2,0,2,0,2,0,1,1,223,252,7,0,0,0,1,-1
785,785,0,-1,10,2,1,4,4,5,5,2,1,4,5,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,1,1,223,36,6,0,0,0,1,-1
786,786,0,-1,13,2,1,4,4,5,5,2,1,5,2,1,4,5,-1,-1,-1,6,0,6,0,6,0,1,1,223,48,2,0,0,0,1,-1
787,787,0,-1,13,2,1,4,4,5,5,2,2,5,2,1,4,5,-1,-1,-1,8,0,8,0,8,0,1,1,223,180,3,0,0,0,1,-1
788,788,0,-1,14,2,1,4,4,5,5,2,2,5,5,2,1,4,5,-1,-1,5,0,5,0,5,0,1,1,223,900,9,0,0,0,1,-1
789,789,0,-1,12,2,1,4,4,5,5,2,5,2,1,4,5,-1,-1,-1,-1,7,0,7,0,7,0,1,1,223,36,3,0,0,0,1,-1
790,790,0,-1,14,2,1,4,4,5,5,2,5,2,5,2,1,4,5,-1,-1,5,0,5,0,5,0,1,1,223,36,3,0,0,0,1,-1
791,791,0,-1,13,2,1,4,4,5,5,2,5,5,2,1,4,5,-1,-1,-1,10,0,10,0,10,0,1,1,223,180,9,0,0,0,1,-1
792,792,0,-1,14,2,1,4,4,5,5,2,5,5,2,1,4,5,2,-1,-1,4,0,4,0,4,0,1,1,223,360,6,0,0,0,1,-1
793,793,0,-1,11,2,1,4,5,1,1,5,2,1,4,5,-1,-1,-1,-1,-1,3,1,2,0,3,0,1,1,187,12,2,0,0,0,1,1
794,794,0,-1,12,2,1,4,5,1,1,5,5,2,1,4,5,-1,-1,-1,-1,7,1,6,0,7,0,1,1,187,42,7,0,0,0,1,1
795,795,0,-1,13,2,1,4,5,1,1,5,5,2,1,4,5,2,-1,-1,-1,5,1,4,0,5,0,1,1,187,84,6,0,0,0,1,1
796,796,0,-1,14,2,1,4,5,1,2,5,1,1,5,2,1,4,5,-1,-1,5,2,3,0,5,0,1,1,187,12,2,0,0,0,1,1
797,797,0,-1,14,2,1,4,5,1,2,5,1,2,5,2,1,4,5,-1,-1,6,2,4,0,6,0,1,1,185,6,3,0,0,0,1,1
798,798,0,-1,11,2,1,4,5,1,2,5,2,1,4,5,-1,-1,-1,-1,-1,7,2,5,0,7,0,1,1,185,6,3,0,0,0,1,1
799,799,0,-1,12,2,1,4,5,1,2,5,2,1,4,5,2,-1,-1,-1,-1,5,2,3,0,5,0,1,1,185,12,6,0,0,0,1,1
800,800,0,-1,14,2,1,4,5,1,2,5,2,1,5,2,1,4,5,-1,-1,7,2,5,0,7,0,1,1,185,8,2,0,0,0,1,1
801,801,0,-1,14,2,1,4,5,1,2,5,2,2,5,2,1,4,5,-1,-1,7,2,5,0,7,0,1,1,185,30,3,0,0,0,1,1
802,802,0,-1,13,2,1,4,5,1,2,5,2,5,2,1,4,5,-1,-1,-1,10,2,8,0,10,0,1,1,185,6,3,0,0,0,1,1
803,803,0,-1,14,2,1,4,5,1,2,5,2,5,2,1,4,5,2,-1,-1,4,2,2,0,4,0,1,1,185,12,6,0,0,0,1,1
804,804,0,-1,14,2,1,4,5,1,2,5,2,5,5,2,1,4,5,-1,-1,5,2,3,0,5,0,1,1,185,30,9,0,0,0,1,1
805,805,0,-1,12,2,1,4,5,1,2,5,4,1,1,4,5,-1,-1,-1,-1,3,2,1,0,3,0,1,1,143,12,3,0,0,0,1,1
806,806,0,-1,13,2,1,4,5,1,2,5,4,1,2,1,4,5,-1,-1,-1,4,2,2,0,4,0,1,1,143,8,2,0,0,0,1,1
807,807,0,-1,14,2,1,4,5,1,2,5,4,1,5,2,1,4,5,-1,-1,6,2,4,0,6,0,1,1,143,8,2,0,0,0,1,1
808,808,0,-1,14,2,1,4,5,1,2,5,4,4,5,2,1,4,5,-1,-1,3,2,1,0,3,0,1,1,143,48,3,0,0,0,1,1
809,809,0,-1,11,2,1,4,5,1,2,5,5,1,4,5,-1,-1,-1,-1,-1,6,2,4,0,6,0,1,1,187,10,5,0,0,0,1,1
810,810,0,-1,12,2,1,4,5,1,2,5,5,1,4,5,2,-1,-1,-1,-1,5,2,3,0,5,0,1,1,187,20,6,0,0,0,1,1
811,811,0,-1,12,2,1,4,5,1,2,5,5,2,1,4,5,-1,-1,-1,-1,9,2,7,0,9,0,1,1,185,30,9,0,0,1,1,1
812,812,0,-1,13,2,1,4,5,1,2,5,5,2,1,4,5,2,-1,-1,-1,11,2,9,0,11,0,1,1,185,60,6,0,0,0,1,1
813,813,0,-1,14,2,1,4,5,1,2,5,5,2,1,4,5,2,2,-1,-1,4,2,2,0,4,0,1,1,185,180,12,0,0,0,1,1
814,814,0,-1,14,2,1,4,5,1,2,5,5,2,1,4,5,2,5,-1,-1,4,2,2,0,4,0,1,1,185,60,4,0,0,0,1,1
815,815,0,-1,14,2,1,4,5,1,2,5,5,2,5,2,1,4,5,-1,-1,6,2,4,0,6,0,1,1,185,30,3,0,0,0,1,1
816,816,10,-1,13,2,1,4,5,1,2,5,5,2,5,4,1,5,-1,-1,-1,1,0,1,0,1,0,1,1,185,20,2,0,0,0,0,0
817,817,19,-1,12,2,1,4,5,1,2,5,5,2,5,4,3,-1,-1,-1,-1,0,0,0,0,0,0,1,1,185,60,18,0,0,0,0,0
818,818,10,-1,13,2,1,4,5,1,2,5,5,2,5,4,4,5,-1,-1,-1,1,0,1,0,1,0,1,1,185,80,8,0,0,0,0,0
819,819,0,-1,14,2,1,4,5,1,2,5,5,2,5,5,1,4,5,-1,-1,3,2,1,0,3,0,1,1,187,50,5,0,0,0,1,1
820,820,20,9,15,2,1,4,5,1,3,4,1,2,5,5,2,1,4,5,-1,0,0,0,0,0,1,1,0,221,92,9,0,0,0,0,0
821,821,0,-1,15,2,1,4,5,1,4,5,1,2,5,5,2,1,4,5,-1,1,1,0,0,1,0,1,1,185,30,9,0,0,0,1,1
822,822,0,-1,12,2,1,4,5,1,4,5,5,2,1,4,5,-1,-1,-1,-1,5,1,4,0,5,0,1,1,213,12,6,0,0,0,1,1
823,823,0,-1,13,2,1,4,5,1,4,5,5,2,1,4,5,2,-1,-1,-1,4,1,3,0,4,0,1,1,213,24,6,0,0,0,1,1
824,824,0,-1,13,2,1,4,5,1,4,5,5,2,5,1,4,5,-1,-1,-1,2,1,1,0,2,0,1,1,213,4,1,0,0,0,1,1
825,825,0,-1,13,2,1,4,5,5,1,1,5,5,2,1,4,5,-1,-1,-1,2,0,2,0,2,0,1,1,213,84,7,0,0,0,1,-1
826,826,0,-1,9,2,1,4,5,5,2,1,4,5,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,1,0,1,1,213,12,6,0,0,0,1,-1
827,827,0,-1,12,2,1,4,5,5,2,1,5,2,1,4,5,-1,-1,-1,-1,5,0,5,0,5,0,1,1,213,16,2,0,0,0,1,-1
828,828,0,-1,12,2,1,4,5,5,2,2,5,2,1,4,5,-1,-1,-1,-1,7,0,7,0,7,0,1,1,213,60,3,0,0,0,1,-1
829,829,0,-1,13,2,1,4,5,5,2,2,5,5,2,1,4,5,-1,-1,-1,4,0,4,0,4,0,1,1,213,300,9,0,0,0,1,-1
830,830,0,-1,11,2,1,4,5,5,2,5,2,1,4,5,-1,-1,-1,-1,-1,7,0,7,0,7,0,1,1,213,12,3,0,0,0,1,-1
831,831,0,-1,13,2,1,4,5,5,2,5,2,5,2,1,4,5,-1,-1,-1,5,0,5,0,5,0,1,1,213,12,3,0,0,0,1,-1
832,832,0,-1,11,2,1,4,5,5,2,5,5,1,4,5,-1,-1,-1,-1,-1,4,0,4,0,4,0,1,1,215,20,5,0,0,0,1,-1
833,833,0,-1,12,2,1,4,5,5,2,5,5,2,1,4,5,-1,-1,-1,-1,11,0,11,0,11,0,1,1,213,60,9,0,0,0,1,-1
834,834,0,-1,13,2,1,4,5,5,2,5,5,2,1,4,5,2,-1,-1,-1,4,0,4,0,4,0,1,1,213,120,6,0,0,0,1,-1
835,835,0,-1,13,2,1,4,5,5,2,5,5,2,5,1,4,5,-1,-1,-1,2,0,2,0,2,0,1,1,213,20,1,0,0,0,1,-1
836,836,21,10,15,2,1,5,2,1,4,3,1,2,5,5,2,1,4,5,-1,0,0,0,0,0,1,1,0,215,92,9,0,0,0,0,0
837,837,5,11,14,2,1,5,4,3,1,2,5,1,2,5,1,4,5,-1,-1,1,0,1,0,1,1,1,0,199,4,1,0,0,0,0,0
838,838,6,12,11,2,1,5,4,3,1,2,5,1,4,5,-1,-1,-1,-1,-1,1,0,1,0,1,1,1,0,199,4,2,0,0,0,0,0
839,839,0,1,15,2,1,5,4,3,1,2,5,1,4,5,2,1,4,5,-1,2,1,1,1,1,1,1,0,199,12,3,0,0,0,1,1
840,840,0,1,13,2,1,5,4,3,1,2,5,4,1,1,4,5,-1,-1,-1,3,2,1,2,1,1,1,0,199,18,3,0,0,0,1,1
841,841,0,1,14,2,1,5,4,3,1,2,5,4,1,2,1,4,5,-1,-1,4,3,1,3,1,1,1,0,199,12,2,0,0,0,1,1
842,842,0,1,15,2,1,5,4,3,1,2,5,4,1,5,2,1,4,5,-1,4,3,1,3,1,1,1,0,199,12,2,0,0,0,1,1
843,843,0,1,15,2,1,5,4,3,1,2,5,4,4,5,2,1,4,5,-1,4,3,1,3,1,1,1,0,199,72,3,0,0,0,1,1
844,844,0,1,11,2,1,5,4,3,1,5,2,1,4,5,-1,-1,-1,-1,-1,1,1,0,1,0,1,1,0,201,4,2,0,0,0,1,1
845,845,0,1,14,2,1,5,4,3,1,5,2,1,5,2,1,4,5,-1,-1,1,1,0,1,0,1,1,0,201,4,2,0,0,0,1,1
