mask,basis_cycle_ids,basis_active_count,lambda_support,lambda_coefficient_sum,lambda_abs_sum,lambda_vector_sha256
1568,5 9 10,3,297,289408,289408,a1c2a996962b91fd45735cc07b64dcd056eb8a4575dfb0be3f009ffae17e0be8
1569,0 5 9 10,4,297,482144,482144,08c242d636630c2ef95ce3735e490cddace1964624dcb774c01ad373d049a8cf
1570,1 5 9 10,4,297,516544,516544,3ddf1a3802287e751c1c1151e4568f8704752fce385926ceaab916751370e99a
1571,0 1 5 9 10,5,297,709280,709280,b4807303ae795c5f2ebc5b7171d926dba4638026a49da8a0a6569151389f8efc
1572,2 5 9 10,4,297,391360,391360,922c73e2fd6e8f33cdbaa1e2e5f29840d3c0322424404024914ae07eeb100c8d
1573,0 2 5 9 10,5,297,584096,584096,809a6a13a0b32ca4f4cdf4e75f3d7ebb29bdf14fa79eaf192121fdb115e3a6df
1574,1 2 5 9 10,5,297,618496,618496,571faa159748c2ae23b6cd05349bc7b72d7827f849c7570380190f7776962d7d
1575,0 1 2 5 9 10,6,297,811232,811232,5fcd528d6e57297180480a594308eca1a34eee7d8f8097d7179e4fa92376bc3f
1576,3 5 9 10,4,297,540832,540832,560dca7d56e874fb905129114ac3535730b3da901996226bc73f65890b3548a2
1577,0 3 5 9 10,5,297,733568,733568,008a982b5baa52f4fda7df68ecc5e4eecf3baf85bb12440437b68fcf2f8e940c
1578,1 3 5 9 10,5,297,767968,767968,15066dbbd835ee45581c56f08b21589d554391d405f56c50cdc21d41ba8b7c93
1579,0 1 3 5 9 10,6,297,960704,960704,e52b37e5d70b4b17a217a1b56c15246813a43f5421df2dffb17e2bc3b727ce20
1580,2 3 5 9 10,5,297,642784,642784,60e72393747f38327ec488bc2876c70bcfdc6ce1149ea9466a5377fe03179916
1581,0 2 3 5 9 10,6,297,835520,835520,c8c14a607c13870056811c9a415dd80bcd11c72d60b824c852d453fd049241fd
1582,1 2 3 5 9 10,6,297,869920,869920,56b709b4a3342e606edc173b2aaf0ba5a89b66055191f9269f0790deb2a35d86
1583,0 1 2 3 5 9 10,7,297,1062656,1062656,de928254ee09929305d70b9267fce1775e88f3322ce2f6a341038b2c1de0090d
1584,4 5 9 10,4,297,470240,470240,17c558519ba58f6815350f2ef22378fc2b8bab843118ca9351eb1b598235dd82
1585,0 4 5 9 10,5,297,662976,662976,7d069c0953578dfed8d1f0aba8e4ce34a8d568a022a968a76c1df5ec33c0c29f
1586,1 4 5 9 10,5,297,697376,697376,aa3534c23056003163532aaacd7bcce0eac08ec70727fc288022009d561c9ebc
1587,0 1 4 5 9 10,6,297,890112,890112,ec3f8bbdb17129027d55b41b0431bfe0601964ddecc7de931772776537ec3a18
1588,2 4 5 9 10,5,297,572192,572192,a2a01481ab811b7fb6e403ac8074ab21310b23c132a359393cf234ffefcfad01
1589,0 2 4 5 9 10,6,297,764928,764928,5df69d72141ec84aff693c8a12c66220faa1e12c55861d96f969281fb0503b53
1590,1 2 4 5 9 10,6,297,799328,799328,2cf5ad6d29ef482a9008701603e90b355c6662baa114c0e913b9a81d26658534
1591,0 1 2 4 5 9 10,7,297,992064,992064,55f6d39dfe5c3d77ca04f80de0270fd6058c90f519cffa6d27ab23207e18a088
1592,3 4 5 9 10,5,297,721664,721664,e7774e5872ab7730144361a33dbc89a7e40e59c35b0b79a63478b6d7a296b566
1593,0 3 4 5 9 10,6,297,914400,914400,4a2bfbdd517bcd57f3bcc9d8ebb28a9e3f5ac2ec6562742386b66f4aa6df7615
1594,1 3 4 5 9 10,6,297,948800,948800,9b6b09796fcc6891110f1de6c6e0548aa58fbb9631fe3349853d526ff6bf780d
1595,0 1 3 4 5 9 10,7,297,1141536,1141536,6e9ee20ec3e5a3e94ccafe729afec71b14d62e86417c6d40d12f21cb4ed498e9
1596,2 3 4 5 9 10,6,297,823616,823616,58aa9bd4d2926c9f9bceb7335a24f2e45dab02daa3d1871486fb218767ee8a03
1597,0 2 3 4 5 9 10,7,297,1016352,1016352,3db62b9812a3e4d9a16bc7870adabcf4eb67cd1bfec32029af5271062037b767
1598,1 2 3 4 5 9 10,7,297,1050752,1050752,c814ea0382fab5728e5628f07130f410a5c083b935e8c9353b1edd1b73354b28
1599,0 1 2 3 4 5 9 10,8,297,1243488,1243488,9ccdbba926730b935a86105c1b1c03852ae036c45861cfb5023b1117f8346b2f
1600,6 9 10,3,297,308128,308128,bda7a44cb7b43f4e32206a2c2713e86a3c204040b14c9207d363dd9dffa0345a
1601,0 6 9 10,4,297,500864,500864,1da91d3d25d1c115036f7a183d98434fdc6feb445cfaca83cf6f483ad617487c
1602,1 6 9 10,4,297,535264,535264,97b87b7a275af7868b0001b74f50a2fe76228138662455f624ee6d824da1999c
1603,0 1 6 9 10,5,297,728000,728000,fba6acaa6dd45323b691f7ee806311f050f00f1981c5c9702a75c20af049b7bc
1604,2 6 9 10,4,297,410080,410080,b34ffb0f6991928c7a58b241b1f13cd51e6c0cd7a9839361307f0d73f14b0ae8
1605,0 2 6 9 10,5,297,602816,602816,1522fc7a4aab6b8ae3032a8e17265e747152ccf18781effe06f97143b0b665d6
1606,1 2 6 9 10,5,297,637216,637216,2ad61520e0c2913cca027d1dff00f1e73db88dd830914ee8fe6fed718da6280d
1607,0 1 2 6 9 10,6,297,829952,829952,4361d30a73690495177242a040082495a1b3a7a3a46c7170bdafd8ed3dc5e70e
1608,3 6 9 10,4,297,559552,559552,52a01427f3fb5ef24c8d4c48dca1209f8417ddacb3c23858fea8eceb37b3f867
1609,0 3 6 9 10,5,297,752288,752288,d4667d8eb8783723c3d1fa2529a335c6a411d8f4a7d01fee27d0de3def2da8d3
1610,1 3 6 9 10,5,297,786688,786688,2cd31c4f6a99d2b1fe5e42ed864d3e487bf896af7e9b864f7d4e0810d07e3bda
1611,0 1 3 6 9 10,6,297,979424,979424,94dfa390592b9c1266ebabc73f378b7073c889546ce0a1966d6ab086a9c7e46c
1612,2 3 6 9 10,5,297,661504,661504,e198b40a8f1ac319efd613dc04fe2b755f14e6e42d1fe4ec535384d19ffd0218
1613,0 2 3 6 9 10,6,297,854240,854240,33223c251c333e70400037a7bbb005e83536ec80a118206a8413bd73f9dc1178
1614,1 2 3 6 9 10,6,297,888640,888640,5638cfe30b31664afe999946a8a78f7a00e9e049404d9c133b9b0ce4bdc5f0b7
1615,0 1 2 3 6 9 10,7,297,1081376,1081376,57663c0b778264b90d6511ed310e6c115562b3229e665e5452cc58cb9cd15b42
1616,4 6 9 10,4,297,488960,488960,b1cd1eb2c57c5e9949c1389f11dc9ec76efd0cf6558f420b75226a8921a778ed
1617,0 4 6 9 10,5,297,681696,681696,04f54e85c2ae786ecbdfeeb11f06e0d00af95e3a0860385fa35306d3d7f0d1b3
1618,1 4 6 9 10,5,297,716096,716096,0e4bf5816ad981710b812d9c7dd3a730a53bca149b9e20c7640d2fdb10c4d5f9
1619,0 1 4 6 9 10,6,297,908832,908832,c7885e2fd35289830977e5d186dcbe98948d197b020d916b3e639aaf319348e5
1620,2 4 6 9 10,5,297,590912,590912,17181257405f59cb9f4702370f108156737fc16c4d61f96f3b2b886a16efd63a
1621,0 2 4 6 9 10,6,297,783648,783648,b22d01db948b4b5bae3c789ac910807ff567535ea00db6357c1dc736629a93c4
1622,1 2 4 6 9 10,6,297,818048,818048,a54fa53c2ea3d0614b7bc3fc50c8c1324740fceb2ad87c7427438762553c025d
1623,0 1 2 4 6 9 10,7,297,1010784,1010784,d8ecd88dcdfd823b3fe98be088856c497f49d40d5efdea85f846775029ba50f4
1624,3 4 6 9 10,5,297,740384,740384,8a4ae4a467acd4b64bfdea1797c8abd25059900923948955536838a6329e4a16
1625,0 3 4 6 9 10,6,297,933120,933120,8dc8379614416f0ffe39c79be2809fd741ec77328ec0c7e388fef00455f95f76
1626,1 3 4 6 9 10,6,297,967520,967520,a43b0f0f536533d6fcbe562578a5799b7759385a8b33ed20dd6e65ad94ed448f
1627,0 1 3 4 6 9 10,7,297,1160256,1160256,c9e1bad1b346ce49c5cb844a86e3223ba36bbbcedaf5cbfa3b612a1924f2251b
1628,2 3 4 6 9 10,6,297,842336,842336,4ea37dcb30de9fa3f4d2e508c20f63583a9d0246489417694d3208f0263972c9
1629,0 2 3 4 6 9 10,7,297,1035072,1035072,0c0130c73a50bfb76fe41fb8056f6205d6ae8d25ddd82eb4b0d51c7c3d22cc3b
1630,1 2 3 4 6 9 10,7,297,1069472,1069472,0228dda1f104030d1ceb6225595b9ad642b634d4ef2a2e194dd5638902e7ff91
1631,0 1 2 3 4 6 9 10,8,297,1262208,1262208,fc50aec7b3666cd12536212ec40ed18c8d69c81b8e772e32b69c05e98eb948a3
1632,5 6 9 10,4,297,360448,360448,c50f8a66fb532d7186c1e73934a1d065ced6944fe53ff0530faaa171445df639
1633,0 5 6 9 10,5,297,553184,553184,89a4269d6c377b0f9dae4a3fa54d58d3773c3f6844f466771e37ac542f2c04a0
1634,1 5 6 9 10,5,297,587584,587584,9344f0fa5de96b7ad07fc60bc59eb4bd672b83d702c28d214a01343f6d99a96b
1635,0 1 5 6 9 10,6,297,780320,780320,668970f5659f00018ea2736b6c4bbce02170833316eb3917541c62818433edb4
1636,2 5 6 9 10,5,297,462400,462400,c1c4e06cab978c78e981327868680e3eada9d47d0e7fc53f6922f2520766c751
1637,0 2 5 6 9 10,6,297,655136,655136,7d5248b47807b1913ca706e68e39659c085c2fd06ce905c9ab01acb3a7789f2f
1638,1 2 5 6 9 10,6,297,689536,689536,4e2071975cac644b20f9e087b1c7d264b755bfd1d8a985ce2643b0e12e32a0e3
1639,0 1 2 5 6 9 10,7,297,882272,882272,49a8902da7e3412a4936dcc08c5cc144ffba7f053af15d5c64bfdbc38404d601
1640,3 5 6 9 10,5,297,611872,611872,a89c84939602877002f6fd40ca8ba29a06bd2149ac8b76a9254bc9b6eaf00276
1641,0 3 5 6 9 10,6,297,804608,804608,b6cc8940de49a549832a0cd663ab8126b0853e7fd4c0bd7855570f36593fb308
1642,1 3 5 6 9 10,6,297,839008,839008,19cec0245836e58b6fce9ec6c6812c80b93e127b9319511a3758e93fbd9bc54b
1643,0 1 3 5 6 9 10,7,297,1031744,1031744,89aa0bf5c174386db1cea53bf129e69a18b0073c4664fdcc95c905d3ecf9722f
1644,2 3 5 6 9 10,6,297,713824,713824,11cae61e637bc7d7d7d5fc9b333a49e30a0f4cfc13c4370b1232c0b59786b4db
1645,0 2 3 5 6 9 10,7,297,906560,906560,1f9442ab09e4957f6ddfea459aa0b6a49aefa169112e4fc471ba3294fa865096
1646,1 2 3 5 6 9 10,7,297,940960,940960,cc2fb66610a30ab82488b177487d96d2ea7efff8e7bcbf0f2ad32ff1915de707
1647,0 1 2 3 5 6 9 10,8,297,1133696,1133696,b79d280ffbb53f6b38a2ab0b1d44ab24102d76aa1d05e1fe9ab1f016a7965fc5
1648,4 5 6 9 10,5,297,541280,541280,17033042ff649165eccade58c044b907d7e00ae480a7ba9099450978fb1c8653
1649,0 4 5 6 9 10,6,297,734016,734016,46dc7ac22d1d1db30a80069b1a3892da1c34848e7ebf21a4fa10eef61f07fd97
1650,1 4 5 6 9 10,6,297,768416,768416,368ac1e041720d0bc783cd784ba49ceb5f56be05475cc272040ee35f16ae5f3f
1651,0 1 4 5 6 9 10,7,297,961152,961152,18252102b8e7f487be6789a3d7ec79b36e1ce2c1259f5ac16210a44608a23dbf
1652,2 4 5 6 9 10,6,297,643232,643232,6c77f18c35a5c87a3c9cdbd335bf1384fd03e75839bcc8692fabc59bffe92eaf
1653,0 2 4 5 6 9 10,7,297,835968,835968,49b024db4fa12d857e46277ef7007f358de01754f0f1ec596e2af3bb39fddeee
1654,1 2 4 5 6 9 10,7,297,870368,870368,e01c0f9c400a604b6849284219c7fc2141c174595226901038a9f794731415bb
1655,0 1 2 4 5 6 9 10,8,297,1063104,1063104,8a575276ccb77632f86216d233bb91241c0ef4e59c9df0adc6ac746ebb15cb33
1656,3 4 5 6 9 10,6,297,792704,792704,2efdf1234df633017f0947de716540d4a492e70a1b21e1d7a92daf8a7b5b73ba
1657,0 3 4 5 6 9 10,7,297,985440,985440,3c783340d3e2af364c86b9a289518615e5e0be1ac043c3c5b35a965ad5e8e59a
1658,1 3 4 5 6 9 10,7,297,1019840,1019840,0a546ee3c9ae2865cf4c3749ae318fdd7e7fead52e4b2849e096958550c86b48
1659,0 1 3 4 5 6 9 10,8,297,1212576,1212576,ce31f2c1bdbe88a663c3d1b8c1747354d87d843e1ef83e803dc1331270c735c4
1660,2 3 4 5 6 9 10,7,297,894656,894656,0021d2e0e11906862d021e60ccf9f9efa4b954eee4de4de4b1db96af769a0263
1661,0 2 3 4 5 6 9 10,8,297,1087392,1087392,4904c2147fb17f68b96ad8a3430b6c88715b23983d723bc90162c811ece40c4f
1662,1 2 3 4 5 6 9 10,8,297,1121792,1121792,4027d3aa32fea3231459ed46bdc07edf449657137bea61de3b30f97c8084aad2
1663,0 1 2 3 4 5 6 9 10,9,297,1314528,1314528,eea81d690378e804498d046505dee927b2677be82af3f4738bd0045138241c41
1664,7 9 10,3,297,380960,380960,2b34bca2dc29c94c2e40c4bc56b35129e11a8f8e5bd0cd0972c1d147aca1256a
1665,0 7 9 10,4,297,573696,573696,452994b21b82299410b4473558e4b106c1b7b5cba6beb8cc18410d1f4034ec88
1666,1 7 9 10,4,297,608096,608096,24e527be0a43827d8cdc19b56b2f275a01d1c6f2c251359e1dd131113cfc0687
1667,0 1 7 9 10,5,297,800832,800832,2650e78baaad7f1fc8ca6488cd572d4f7232509b7223011ac684b3da237a6fbb
1668,2 7 9 10,4,297,482912,482912,4866b2ea2d9364476507c3dfef6dc065529a2ec663d88810ff036fe5fd5bb8d7
1669,0 2 7 9 10,5,297,675648,675648,2bbe29a61604e6b4c3d6bccadec791727048ea9cd59e773540a0b13f31df70d9
1670,1 2 7 9 10,5,297,710048,710048,adb9e8bcb8676e10d934ac8f45ed45ce315dbc1d7ef6574349235d8404d48615
1671,0 1 2 7 9 10,6,297,902784,902784,49d8595b38b840bcbb87bb3788e09b256f374dac3946d6d0b73a1b159a7a1f80
1672,3 7 9 10,4,297,632384,632384,175a89c0c4212ab1c80a40639f81cac7b7920cfe6b5c2cec7e7cce43618ed499
1673,0 3 7 9 10,5,297,825120,825120,957d11595732acdaf2a46bb223324cfeff1d74c62b7a78a208272939156c0d06
1674,1 3 7 9 10,5,297,859520,859520,2059f616cd65391c85aca9c5fff484d024774bf0e72c11b79a9bd0ff542b5fb6
1675,0 1 3 7 9 10,6,297,1052256,1052256,f67557876866a1af1440ac5f8fb6d7850de9db395dcc6f9822e4246b2221bfbe
1676,2 3 7 9 10,5,297,734336,734336,d3b4a9a34cc561b67eeedf1ea1fcf26dce3c3a56758db243575521f4b7af0e3a
1677,0 2 3 7 9 10,6,297,927072,927072,c482902c7c2fec8ee2357bc11a984b36896e0379b9ecffa5a4e82548b053d3b6
1678,1 2 3 7 9 10,6,297,961472,961472,932947d908ffc4d81485619f07a195c179186d8724e7a9402ab4528e8dee776e
1679,0 1 2 3 7 9 10,7,297,1154208,1154208,3821837fe0271f6c9c6c26a40294d8e9120c25291c053ff87ff83630b0b3adc9
1680,4 7 9 10,4,297,561792,561792,015cbc336eb8240a71ecd7bb16e95c1e91daa633d980001d39e771eada29077d
1681,0 4 7 9 10,5,297,754528,754528,8854aff1b14852e1936dac3b5426dd3e7f78f2f1057e61c7e2dc416a00c8f666
1682,1 4 7 9 10,5,297,788928,788928,0802fbe863e72f057319e4a2dbc23d3e0b3818da52fe1b24202e7c8051e25990
1683,0 1 4 7 9 10,6,297,981664,981664,f0065e266b2af16de8b754d460b0cf781032241d4f50a4fb4a97e11bb050a650
1684,2 4 7 9 10,5,297,663744,663744,0cce4c11449fe30d487b632ac656bd6071590fdddff228ae3f98a85e1340ed36
1685,0 2 4 7 9 10,6,297,856480,856480,16f798740294b536e8668a86d9a13f66b33ff30d7423ad65b260039e2995c7b0
1686,1 2 4 7 9 10,6,297,890880,890880,8afad615cbc4fa2cc27b17b351571bbdc6778f09539e2d1df29ec31688335100
1687,0 1 2 4 7 9 10,7,297,1083616,1083616,ca56c4cde5a8ffb794ea75157543b838ed1f13797e0591565b40063cade249a2
1688,3 4 7 9 10,5,297,813216,813216,e2cf20c4b8fb9e0ea71655d12f1db086b9369260afa5a91d6bb52bb41efdd946
1689,0 3 4 7 9 10,6,297,1005952,1005952,ad0aa926b037e205cdce085c2649586208ff5d8fa585cf50976c9379dde9b725
1690,1 3 4 7 9 10,6,297,1040352,1040352,6b972317354441a245324c59fe71a6d3fbb2c2df47b6fd84004ce722a455bf23
1691,0 1 3 4 7 9 10,7,297,1233088,1233088,09fb89872f84332fd31c503d93eaab4ae6dfb085bd531d3bd5c9e28f2a99d604
1692,2 3 4 7 9 10,6,297,915168,915168,22ccea94483e9728e7a3d57ae3be2c6d42b3d7c8017d70e822de4a070ee2c101
1693,0 2 3 4 7 9 10,7,297,1107904,1107904,e90c219bc33307be8e5dbd44a035c789ff0778d6975a8b7bddc2f06c7dad21a0
1694,1 2 3 4 7 9 10,7,297,1142304,1142304,33cde7e4383edaea85b1d6131b75226f8f00ec89d4ece8e09b1d1f056d14b897
1695,0 1 2 3 4 7 9 10,8,297,1335040,1335040,3fab8a238742e7dfa709f09c7eae56be3200453e1b461ffd7545bfab6281fd2a
1696,5 7 9 10,4,297,433280,433280,511baa59b72c95e067c08c9e8ea1a6a592ed9dee714ad95404ab929b1c93c10a
1697,0 5 7 9 10,5,297,626016,626016,c8a66077f06d39d4e6eec002cb38a833dfe8973189af9a6a2dec6d0a2cd1bdc7
1698,1 5 7 9 10,5,297,660416,660416,dd3091310f552b94beab799cb12342eb182e38818b43d1cf2fa6c4ed6b76e282
1699,0 1 5 7 9 10,6,297,853152,853152,867530710f1eaf967c4727c850a66bfe9a9452ba9b5f7f17268d538df47cf826
1700,2 5 7 9 10,5,297,535232,535232,453d776824ca230b4622f9c52ab127dbeb24e89f22af765804af32cf3e840100
1701,0 2 5 7 9 10,6,297,727968,727968,c4009242db0e598071d5716456cb9ef01f525a2369827d6a7df8832fc2deeb6d
1702,1 2 5 7 9 10,6,297,762368,762368,8949781866f41a0548d1f77f572439ee3f44b1c007576a3c05e6e8fd3834bbba
1703,0 1 2 5 7 9 10,7,297,955104,955104,159cc61cc0dd08c7e18a3ec9769f968798a89a4060495f6224574a22ff662dfa
1704,3 5 7 9 10,5,297,684704,684704,214a6e6d2e35d10936dfda13683a558519a33e9d02cddf0324a41e2dd079e8a9
1705,0 3 5 7 9 10,6,297,877440,877440,93715e2185b2f50fa38d12a14c0a7baa35906a16385709545d812dc8b2ddf826
1706,1 3 5 7 9 10,6,297,911840,911840,c56fa7daa3fa243d16eb57df3ad152ed0fbbeffe3ba02f04f038b1ba09262644
1707,0 1 3 5 7 9 10,7,297,1104576,1104576,01240ec9752771731e74e6ad92b123f53f36db58d9301bd7540a53a0aa36fce8
1708,2 3 5 7 9 10,6,297,786656,786656,cc07acdb1f4729e75025bf9838561c7419bdfd65de4e0f6386874a0d18736346
1709,0 2 3 5 7 9 10,7,297,979392,979392,c9cad41bbf3c6a9933f11f96148b548986e8e738e8a1fc97e3b7ec4603a3028d
1710,1 2 3 5 7 9 10,7,297,1013792,1013792,bfa3d6f9d8a78114e05488b8679410f9143fe44d5046c85d930d3d61602e6401
1711,0 1 2 3 5 7 9 10,8,297,1206528,1206528,24661bc08c075a755f28d1630afbf4217a7e2a8e679c605c9d4b8b1a030b9c87
1712,4 5 7 9 10,5,297,614112,614112,735a0ab0372fc553f774747bf8cec79a4d1ac7f238000b134011b5c1c0de2bd2
1713,0 4 5 7 9 10,6,297,806848,806848,0a7d7efdc1de5a167e38daadb7ea6acb7806307965389bea530806334b43368f
1714,1 4 5 7 9 10,6,297,841248,841248,099b57808ec3a9bdf1e1338ff6315cb49253a812b9a58da440cb862919f3a25b
1715,0 1 4 5 7 9 10,7,297,1033984,1033984,5eae01128072587acc2483997a3c7f27b4fa641093786f3742d1fedb4ae93a3b
1716,2 4 5 7 9 10,6,297,716064,716064,898901a33549be5c42d2ece1f104b0906c5bb8bf9e6997df7e3d5421e1c9567a
1717,0 2 4 5 7 9 10,7,297,908800,908800,32915892b89167337d1cb1eca982a44c48f2ca5ad29aab6f9c000f998c955ea2
1718,1 2 4 5 7 9 10,7,297,943200,943200,f28aada0bb0bcf9a14871b0b88caa5290326f15e24b7603b26a9c462d4366322
1719,0 1 2 4 5 7 9 10,8,297,1135936,1135936,71673c1d794f6bcdce89fe0fb3b599c989cd8c4b85f18f213a602978bd4b47c5
1720,3 4 5 7 9 10,6,297,865536,865536,0d60db7e535716099238bd03b06f13dddf49aac9429e6aec0cf1403f4e1fb728
1721,0 3 4 5 7 9 10,7,297,1058272,1058272,5f3125859b2e0d23c2b4350b1f1c06d033be2f6bf1c2d4888d1cda288fac6a67
1722,1 3 4 5 7 9 10,7,297,1092672,1092672,db101475471eb98cfab0d5b8772adad0367eb8cd28630f689e0108a5c4b6e695
1723,0 1 3 4 5 7 9 10,8,297,1285408,1285408,a49906fc8092c78e8043e288c9bfb8b6d97bf7ed3c566819ec67bd09d5dc9f7c
1724,2 3 4 5 7 9 10,7,297,967488,967488,7c15fd226eeb6b3b4f3bf21eeb8d0e99be95818e05f35a02149d44528d5036d2
1725,0 2 3 4 5 7 9 10,8,297,1160224,1160224,34cf6ed14b8bbfdf2d51941e03ad8e63872481d19e2b057b09b5100373c9595d
1726,1 2 3 4 5 7 9 10,8,297,1194624,1194624,9658ac157c697af789e5e3b7208eed1d3fb8d7c53d1714f44f408093734d0751
1727,0 1 2 3 4 5 7 9 10,9,297,1387360,1387360,1cb153d01f55803354c741b0ec02084330f1711594b788621a919ffe6f540d84
1728,6 7 9 10,4,297,452000,452000,a306cbe7792a2e35dcabbceded56a21392486d5bea3cb348d0e548d3ed2b63a6
1729,0 6 7 9 10,5,297,644736,644736,807426405f1899ae6843b0e209074b3435201cf044bc380a2bd1553dc97c7f6b
1730,1 6 7 9 10,5,297,679136,679136,21357d258a5c4820367d100d60c1b03210472b2101fc5f9546fc0f7726246030
1731,0 1 6 7 9 10,6,297,871872,871872,adb9b2216e8cb1b118e6e0b540a3aa8535a2f5d8277aa7e792e37171c5d35122
1732,2 6 7 9 10,5,297,553952,553952,007053011b5977c18d812fdf7d97712255b004b7692f73f6dd811edd7d2419be
1733,0 2 6 7 9 10,6,297,746688,746688,a7de9ce4f6b4766777d4ddbe2337ffd4891df4d61102ad8081a34f2fc1a57d7a
1734,1 2 6 7 9 10,6,297,781088,781088,558ac2d29cc12c24b8f7c5a59ec1820b8c04f7a12d944dba38d1d7f7d9273456
1735,0 1 2 6 7 9 10,7,297,973824,973824,2a37f73a8df2afe484a09283f39d3e7a52005c3de4e3c7a84f183438cfed3541
1736,3 6 7 9 10,5,297,703424,703424,36de6c479b382df40b6b7648b569aff4f92eeace2814b0f2762be5a5631d9a35
1737,0 3 6 7 9 10,6,297,896160,896160,671d0bdea34befe879316e4ac57c2767322e76f5c4e1e997caa64ba790016f84
1738,1 3 6 7 9 10,6,297,930560,930560,36f1292d30595cedaa50a9e2abe73334f57dc6c0468e1ca1d43838fe28a79762
1739,0 1 3 6 7 9 10,7,297,1123296,1123296,f829581c6e1e816c662acda132042687fa9bd50334310c9943164e7c7d786f66
1740,2 3 6 7 9 10,6,297,805376,805376,bcd7ad03d8816c31018080a4ea5e8c76ce7f7d7e69e4d7ee786d2c223a9b59ee
1741,0 2 3 6 7 9 10,7,297,998112,998112,430a54201b51514643444997682ce4198dbfad086d2bfc31107c049eca9458d8
1742,1 2 3 6 7 9 10,7,297,1032512,1032512,a7a76eb2bb8c48b98a7bd9c4d5beb33ceba6cc5579adcc7bb430ce53a44058cc
1743,0 1 2 3 6 7 9 10,8,297,1225248,1225248,d95cee668bf2fa733947c11e7065cd5a59c7b5d63c6e861e51174f50aedd673f
1744,4 6 7 9 10,5,297,632832,632832,7128ed08c9c69bb06fd5666dceed9db63ab56ff0759101cfced2229076b2dd43
1745,0 4 6 7 9 10,6,297,825568,825568,37f8bcd9d862d9796421dd90db4940e43b0dac4c65c2d74b760bd086b4879bfd
1746,1 4 6 7 9 10,6,297,859968,859968,d4d6f9ad3eb64bce87290bb9fe2bc7a83f0d364ae506a929f262c7fe0aba2c65
1747,0 1 4 6 7 9 10,7,297,1052704,1052704,c5ff7c7ebc7b9038511b4a01390b0d74de004781faad6183b9a43e7683670a3d
1748,2 4 6 7 9 10,6,297,734784,734784,50cbae23ccecb49dbfaa038ce22d897a1f736cfc8503ad70c0fa22eb0d409bfb
1749,0 2 4 6 7 9 10,7,297,927520,927520,d599f1a62001b3e132bfb934e40578f65e1519315408f31c6ecddd8a67db403b
1750,1 2 4 6 7 9 10,7,297,961920,961920,f31b3998c2a2269af3a9b0ef96f525711d9e64f4a8edb0a9552ac79456a82e97
1751,0 1 2 4 6 7 9 10,8,297,1154656,1154656,2103583d8a8f4a9672c60249fd87fccb1a227cc60c8fe1fdffbeb046b95b70e7
1752,3 4 6 7 9 10,6,297,884256,884256,1e318cb744dd4ab10143db9a73a27a9db76d4734152d54435d92a15a9b044472
1753,0 3 4 6 7 9 10,7,297,1076992,1076992,bd9233437a6ee8ce41404e679d90f6456e84b387f8ae96ff86f135a0c47454a1
1754,1 3 4 6 7 9 10,7,297,1111392,1111392,e3d7e44344011fe887c3c9ef58fd22d99c65f2143eec6943487471869c4cfa1f
1755,0 1 3 4 6 7 9 10,8,297,1304128,1304128,7b03ef1e950577342229e9167003cdf7c12125038c3a648f5f8ee556dacf290c
1756,2 3 4 6 7 9 10,7,297,986208,986208,bfad376716892fdd92e07223582c78a974679315cb0652257e4bd1e638eabe31
1757,0 2 3 4 6 7 9 10,8,297,1178944,1178944,390cb425b6aa855db9ac5493f170d5f5798ce0d4425c0987103fd994d3442abe
1758,1 2 3 4 6 7 9 10,8,297,1213344,1213344,2a65bfee850bb3305a6155f67756383bf255d36cfa28e381acf06f547cef8bc1
1759,0 1 2 3 4 6 7 9 10,9,297,1406080,1406080,fd82d5e5fc73e788011db3a96a31a02f4ab2e8ade9e5bc26dfb887cd3aa143a5
1760,5 6 7 9 10,5,297,504320,504320,cd0b5bad63245c3940f6e756611ea82ea519202b2074af298ffb599315e48556
1761,0 5 6 7 9 10,6,297,697056,697056,7ad6cbf9b8a3f89b4d8f08619b39807c1767ca872fcabc93fcdf03d71a0eaaba
1762,1 5 6 7 9 10,6,297,731456,731456,813b9a4af63d49ce145c44fc6b1c518154574937fd2802f9a9623c2df781acc2
1763,0 1 5 6 7 9 10,7,297,924192,924192,cc576ba068dc1823993f7e3eddc55c2becb7f5f45e77ce137427d7fd2d117607
1764,2 5 6 7 9 10,6,297,606272,606272,e0c6ecdcbb309b6c3fc0899749d7a126561b1ad8102a6ca445af0e1fe7aab775
1765,0 2 5 6 7 9 10,7,297,799008,799008,26e169868f9edac49e0560a05399d84f28c9ae841bb416b9b9411fc3aacbee59
1766,1 2 5 6 7 9 10,7,297,833408,833408,386cec474f2089fc1dbfdb32b0db36bd653c029978783df486873b9d91b4fb6b
1767,0 1 2 5 6 7 9 10,8,297,1026144,1026144,b297b33f1fe2878bb81084b847f7da11ba5c775bcd323e3c707555fe2d29b1e3
1768,3 5 6 7 9 10,6,297,755744,755744,ac31a99450048d2483c41a9b1809db639db88dc01249b42e6935f9a8ed612d2c
1769,0 3 5 6 7 9 10,7,297,948480,948480,88df895ae34c4a09c90fd6b6be4d995db700549e7a3287d5cad94c02d3c80011
1770,1 3 5 6 7 9 10,7,297,982880,982880,f15bc5a0413ebe1d284f78292e20d5b2736a2846ceebf03af0a9d31f20dc906b
