signature_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask
8395,114,161,2,524434,526464
8396,114,162,2,524434,526464
8397,114,163,2,524434,526464
8398,114,164,2,524434,526464
8399,114,165,2,524434,526464
8400,114,166,2,524434,526464
8401,114,167,2,524434,526464
8402,114,168,2,524434,526464
8403,114,169,2,524434,526464
8404,114,170,2,524434,526464
8405,114,171,2,524434,526464
8406,114,172,2,524434,526464
8407,114,173,1,524434,524288
8408,114,174,1,524434,524288
8409,114,175,1,524434,524288
8410,114,176,1,524434,524288
8411,114,177,1,524434,524288
8412,114,178,1,524434,524288
8413,114,179,1,524434,524288
8414,114,180,1,524434,524288
8415,114,181,1,524434,524288
8416,114,182,1,524434,524288
8417,114,183,1,524434,524288
8418,114,197,1,524434,524288
8419,114,198,1,524434,524288
8420,114,199,1,524434,524288
8421,114,200,1,524434,524288
8422,114,201,1,524434,524288
8423,114,202,1,524434,524288
8424,114,203,1,524434,524288
8425,114,204,1,524434,524288
8426,114,205,1,524434,524288
8427,114,206,1,524434,524288
8428,114,207,1,524434,524288
8429,114,208,1,524434,524288
8430,114,209,1,524434,524288
8431,114,210,1,524434,524288
8432,114,211,1,524434,524288
8433,114,212,1,524434,528384
8434,114,213,1,524434,528384
8435,114,214,1,524434,528384
8436,114,215,1,524434,528384
8437,114,216,1,524434,528384
8438,114,217,1,524434,528384
8439,114,218,1,524434,528384
8440,114,219,1,524434,528384
8441,114,220,1,524434,528384
8442,114,221,1,524434,528384
8443,114,222,1,524434,528384
8444,114,223,1,524434,528384
8445,114,224,1,524434,528384
8446,114,225,1,524434,528384
8447,114,226,1,524434,528384
8448,114,227,1,524434,528384
8449,114,228,1,524434,528384
8450,114,229,1,524434,528384
8451,114,230,1,524434,528384
8452,114,231,1,524434,528384
8453,114,232,1,524434,528384
8454,115,116,4,524434,524434
8455,115,117,4,524434,524434
8456,115,118,4,524434,524434
8457,115,119,4,524434,524434
8458,115,120,4,524434,524434
8459,115,121,4,524434,524434
8460,115,122,4,524434,524434
8461,115,123,4,524434,524434
8462,115,124,4,524434,524434
8463,115,125,4,524434,524434
8464,115,126,2,524434,524416
8465,115,127,2,524434,524416
8466,115,128,2,524434,524416
8467,115,129,2,524434,524416
8468,115,130,1,524434,524288
8469,115,131,1,524434,524288
8470,115,132,1,524434,524288
8471,115,133,1,524434,524288
8472,115,134,1,524434,128
8473,115,135,1,524434,128
8474,115,136,1,524434,128
8475,115,137,1,524434,128
8476,115,138,1,524434,128
8477,115,139,1,524434,128
8478,115,140,1,524434,128
8479,115,141,1,524434,128
8480,115,142,1,524434,128
8481,115,143,1,524434,128
8482,115,144,1,524434,128
8483,115,151,2,524434,524416
8484,115,152,2,524434,524416
8485,115,153,2,524434,524416
8486,115,154,2,524434,524416
8487,115,155,2,524434,526464
8488,115,156,2,524434,526464
8489,115,157,2,524434,526464
8490,115,158,2,524434,526464
8491,115,159,2,524434,526464
8492,115,160,2,524434,526464
8493,115,161,2,524434,526464
8494,115,162,2,524434,526464
8495,115,163,2,524434,526464
8496,115,164,2,524434,526464
8497,115,165,2,524434,526464
8498,115,166,2,524434,526464
8499,115,167,2,524434,526464
8500,115,168,2,524434,526464
8501,115,169,2,524434,526464
8502,115,170,2,524434,526464
8503,115,171,2,524434,526464
8504,115,172,2,524434,526464
8505,115,173,1,524434,524288
8506,115,174,1,524434,524288
8507,115,175,1,524434,524288
8508,115,176,1,524434,524288
8509,115,177,1,524434,524288
8510,115,178,1,524434,524288
8511,115,179,1,524434,524288
8512,115,180,1,524434,524288
8513,115,181,1,524434,524288
8514,115,182,1,524434,524288
8515,115,183,1,524434,524288
8516,115,197,1,524434,524288
8517,115,198,1,524434,524288
8518,115,199,1,524434,524288
8519,115,200,1,524434,524288
8520,115,201,1,524434,524288
8521,115,202,1,524434,524288
8522,115,203,1,524434,524288
8523,115,204,1,524434,524288
8524,115,205,1,524434,524288
8525,115,206,1,524434,524288
8526,115,207,1,524434,524288
8527,115,208,1,524434,524288
8528,115,209,1,524434,524288
8529,115,210,1,524434,524288
8530,115,211,1,524434,524288
8531,115,212,1,524434,528384
8532,115,213,1,524434,528384
8533,115,214,1,524434,528384
8534,115,215,1,524434,528384
8535,115,216,1,524434,528384
8536,115,217,1,524434,528384
8537,115,218,1,524434,528384
8538,115,219,1,524434,528384
8539,115,220,1,524434,528384
8540,115,221,1,524434,528384
8541,115,222,1,524434,528384
8542,115,223,1,524434,528384
8543,115,224,1,524434,528384
8544,115,225,1,524434,528384
8545,115,226,1,524434,528384
8546,115,227,1,524434,528384
8547,115,228,1,524434,528384
8548,115,229,1,524434,528384
8549,115,230,1,524434,528384
8550,115,231,1,524434,528384
8551,115,232,1,524434,528384
8552,116,117,4,524434,524434
8553,116,118,4,524434,524434
8554,116,119,4,524434,524434
8555,116,120,4,524434,524434
8556,116,121,4,524434,524434
8557,116,122,4,524434,524434
8558,116,123,4,524434,524434
8559,116,124,4,524434,524434
8560,116,125,4,524434,524434
8561,116,126,2,524434,524416
8562,116,127,2,524434,524416
8563,116,128,2,524434,524416
8564,116,129,2,524434,524416
8565,116,130,1,524434,524288
8566,116,131,1,524434,524288
8567,116,132,1,524434,524288
8568,116,133,1,524434,524288
8569,116,134,1,524434,128
8570,116,135,1,524434,128
8571,116,136,1,524434,128
8572,116,137,1,524434,128
8573,116,138,1,524434,128
8574,116,139,1,524434,128
8575,116,140,1,524434,128
8576,116,141,1,524434,128
8577,116,142,1,524434,128
8578,116,143,1,524434,128
8579,116,144,1,524434,128
8580,116,151,2,524434,524416
8581,116,152,2,524434,524416
8582,116,153,2,524434,524416
8583,116,154,2,524434,524416
8584,116,155,2,524434,526464
8585,116,156,2,524434,526464
8586,116,157,2,524434,526464
8587,116,158,2,524434,526464
8588,116,159,2,524434,526464
8589,116,160,2,524434,526464
8590,116,161,2,524434,526464
8591,116,162,2,524434,526464
8592,116,163,2,524434,526464
8593,116,164,2,524434,526464
8594,116,165,2,524434,526464
8595,116,166,2,524434,526464
8596,116,167,2,524434,526464
8597,116,168,2,524434,526464
8598,116,169,2,524434,526464
8599,116,170,2,524434,526464
8600,116,171,2,524434,526464
8601,116,172,2,524434,526464
8602,116,173,1,524434,524288
8603,116,174,1,524434,524288
8604,116,175,1,524434,524288
8605,116,176,1,524434,524288
8606,116,177,1,524434,524288
8607,116,178,1,524434,524288
8608,116,179,1,524434,524288
8609,116,180,1,524434,524288
8610,116,181,1,524434,524288
8611,116,182,1,524434,524288
8612,116,183,1,524434,524288
8613,116,197,1,524434,524288
8614,116,198,1,524434,524288
8615,116,199,1,524434,524288
8616,116,200,1,524434,524288
8617,116,201,1,524434,524288
8618,116,202,1,524434,524288
8619,116,203,1,524434,524288
8620,116,204,1,524434,524288
8621,116,205,1,524434,524288
8622,116,206,1,524434,524288
8623,116,207,1,524434,524288
8624,116,208,1,524434,524288
8625,116,209,1,524434,524288
8626,116,210,1,524434,524288
8627,116,211,1,524434,524288
8628,116,212,1,524434,528384
8629,116,213,1,524434,528384
8630,116,214,1,524434,528384
8631,116,215,1,524434,528384
8632,116,216,1,524434,528384
8633,116,217,1,524434,528384
8634,116,218,1,524434,528384
8635,116,219,1,524434,528384
8636,116,220,1,524434,528384
8637,116,221,1,524434,528384
8638,116,222,1,524434,528384
8639,116,223,1,524434,528384
8640,116,224,1,524434,528384
8641,116,225,1,524434,528384
8642,116,226,1,524434,528384
8643,116,227,1,524434,528384
8644,116,228,1,524434,528384
8645,116,229,1,524434,528384
8646,116,230,1,524434,528384
8647,116,231,1,524434,528384
8648,116,232,1,524434,528384
8649,117,118,4,524434,524434
8650,117,119,4,524434,524434
8651,117,120,4,524434,524434
8652,117,121,4,524434,524434
8653,117,122,4,524434,524434
8654,117,123,4,524434,524434
8655,117,124,4,524434,524434
8656,117,125,4,524434,524434
8657,117,126,2,524434,524416
8658,117,127,2,524434,524416
8659,117,128,2,524434,524416
8660,117,129,2,524434,524416
8661,117,130,1,524434,524288
8662,117,131,1,524434,524288
8663,117,132,1,524434,524288
8664,117,133,1,524434,524288
8665,117,134,1,524434,128
8666,117,135,1,524434,128
8667,117,136,1,524434,128
8668,117,137,1,524434,128
8669,117,138,1,524434,128
8670,117,139,1,524434,128
8671,117,140,1,524434,128
8672,117,141,1,524434,128
8673,117,142,1,524434,128
8674,117,143,1,524434,128
8675,117,144,1,524434,128
8676,117,151,2,524434,524416
8677,117,152,2,524434,524416
8678,117,153,2,524434,524416
8679,117,154,2,524434,524416
8680,117,155,2,524434,526464
8681,117,156,2,524434,526464
8682,117,157,2,524434,526464
8683,117,158,2,524434,526464
8684,117,159,2,524434,526464
8685,117,160,2,524434,526464
8686,117,161,2,524434,526464
8687,117,162,2,524434,526464
8688,117,163,2,524434,526464
8689,117,164,2,524434,526464
8690,117,165,2,524434,526464
8691,117,166,2,524434,526464
8692,117,167,2,524434,526464
8693,117,168,2,524434,526464
8694,117,169,2,524434,526464
8695,117,170,2,524434,526464
8696,117,171,2,524434,526464
8697,117,172,2,524434,526464
8698,117,173,1,524434,524288
8699,117,174,1,524434,524288
8700,117,175,1,524434,524288
8701,117,176,1,524434,524288
8702,117,177,1,524434,524288
8703,117,178,1,524434,524288
8704,117,179,1,524434,524288
8705,117,180,1,524434,524288
8706,117,181,1,524434,524288
8707,117,182,1,524434,524288
8708,117,183,1,524434,524288
8709,117,197,1,524434,524288
8710,117,198,1,524434,524288
8711,117,199,1,524434,524288
8712,117,200,1,524434,524288
8713,117,201,1,524434,524288
8714,117,202,1,524434,524288
8715,117,203,1,524434,524288
8716,117,204,1,524434,524288
8717,117,205,1,524434,524288
8718,117,206,1,524434,524288
8719,117,207,1,524434,524288
8720,117,208,1,524434,524288
8721,117,209,1,524434,524288
8722,117,210,1,524434,524288
8723,117,211,1,524434,524288
8724,117,212,1,524434,528384
8725,117,213,1,524434,528384
8726,117,214,1,524434,528384
8727,117,215,1,524434,528384
8728,117,216,1,524434,528384
8729,117,217,1,524434,528384
8730,117,218,1,524434,528384
8731,117,219,1,524434,528384
8732,117,220,1,524434,528384
8733,117,221,1,524434,528384
8734,117,222,1,524434,528384
8735,117,223,1,524434,528384
8736,117,224,1,524434,528384
8737,117,225,1,524434,528384
8738,117,226,1,524434,528384
8739,117,227,1,524434,528384
8740,117,228,1,524434,528384
8741,117,229,1,524434,528384
8742,117,230,1,524434,528384
8743,117,231,1,524434,528384
8744,117,232,1,524434,528384
8745,118,119,4,524434,524434
8746,118,120,4,524434,524434
8747,118,121,4,524434,524434
8748,118,122,4,524434,524434
8749,118,123,4,524434,524434
8750,118,124,4,524434,524434
8751,118,125,4,524434,524434
8752,118,126,2,524434,524416
8753,118,127,2,524434,524416
8754,118,128,2,524434,524416
8755,118,129,2,524434,524416
8756,118,130,1,524434,524288
8757,118,131,1,524434,524288
8758,118,132,1,524434,524288
8759,118,133,1,524434,524288
8760,118,134,1,524434,128
8761,118,135,1,524434,128
8762,118,136,1,524434,128
8763,118,137,1,524434,128
8764,118,138,1,524434,128
8765,118,139,1,524434,128
8766,118,140,1,524434,128
8767,118,141,1,524434,128
8768,118,142,1,524434,128
8769,118,143,1,524434,128
8770,118,144,1,524434,128
8771,118,151,2,524434,524416
8772,118,152,2,524434,524416
8773,118,153,2,524434,524416
8774,118,154,2,524434,524416
8775,118,155,2,524434,526464
8776,118,156,2,524434,526464
8777,118,157,2,524434,526464
8778,118,158,2,524434,526464
8779,118,159,2,524434,526464
8780,118,160,2,524434,526464
8781,118,161,2,524434,526464
8782,118,162,2,524434,526464
8783,118,163,2,524434,526464
8784,118,164,2,524434,526464
8785,118,165,2,524434,526464
8786,118,166,2,524434,526464
8787,118,167,2,524434,526464
8788,118,168,2,524434,526464
8789,118,169,2,524434,526464
8790,118,170,2,524434,526464
8791,118,171,2,524434,526464
8792,118,172,2,524434,526464
8793,118,173,1,524434,524288
8794,118,174,1,524434,524288
8795,118,175,1,524434,524288
8796,118,176,1,524434,524288
8797,118,177,1,524434,524288
8798,118,178,1,524434,524288
8799,118,179,1,524434,524288
8800,118,180,1,524434,524288
8801,118,181,1,524434,524288
8802,118,182,1,524434,524288
8803,118,183,1,524434,524288
8804,118,197,1,524434,524288
8805,118,198,1,524434,524288
8806,118,199,1,524434,524288
8807,118,200,1,524434,524288
8808,118,201,1,524434,524288
8809,118,202,1,524434,524288
8810,118,203,1,524434,524288
8811,118,204,1,524434,524288
8812,118,205,1,524434,524288
8813,118,206,1,524434,524288
8814,118,207,1,524434,524288
8815,118,208,1,524434,524288
8816,118,209,1,524434,524288
8817,118,210,1,524434,524288
8818,118,211,1,524434,524288
8819,118,212,1,524434,528384
8820,118,213,1,524434,528384
8821,118,214,1,524434,528384
8822,118,215,1,524434,528384
8823,118,216,1,524434,528384
8824,118,217,1,524434,528384
8825,118,218,1,524434,528384
8826,118,219,1,524434,528384
8827,118,220,1,524434,528384
8828,118,221,1,524434,528384
8829,118,222,1,524434,528384
8830,118,223,1,524434,528384
8831,118,224,1,524434,528384
8832,118,225,1,524434,528384
8833,118,226,1,524434,528384
8834,118,227,1,524434,528384
8835,118,228,1,524434,528384
8836,118,229,1,524434,528384
8837,118,230,1,524434,528384
8838,118,231,1,524434,528384
8839,118,232,1,524434,528384
8840,119,120,4,524434,524434
8841,119,121,4,524434,524434
8842,119,122,4,524434,524434
8843,119,123,4,524434,524434
8844,119,124,4,524434,524434
8845,119,125,4,524434,524434
8846,119,126,2,524434,524416
8847,119,127,2,524434,524416
8848,119,128,2,524434,524416
8849,119,129,2,524434,524416
8850,119,130,1,524434,524288
8851,119,131,1,524434,524288
8852,119,132,1,524434,524288
8853,119,133,1,524434,524288
8854,119,134,1,524434,128
8855,119,135,1,524434,128
8856,119,136,1,524434,128
8857,119,137,1,524434,128
8858,119,138,1,524434,128
8859,119,139,1,524434,128
8860,119,140,1,524434,128
8861,119,141,1,524434,128
8862,119,142,1,524434,128
8863,119,143,1,524434,128
8864,119,144,1,524434,128
8865,119,151,2,524434,524416
8866,119,152,2,524434,524416
8867,119,153,2,524434,524416
8868,119,154,2,524434,524416
8869,119,155,2,524434,526464
8870,119,156,2,524434,526464
8871,119,157,2,524434,526464
8872,119,158,2,524434,526464
8873,119,159,2,524434,526464
8874,119,160,2,524434,526464
8875,119,161,2,524434,526464
8876,119,162,2,524434,526464
8877,119,163,2,524434,526464
8878,119,164,2,524434,526464
8879,119,165,2,524434,526464
8880,119,166,2,524434,526464
8881,119,167,2,524434,526464
8882,119,168,2,524434,526464
8883,119,169,2,524434,526464
8884,119,170,2,524434,526464
8885,119,171,2,524434,526464
8886,119,172,2,524434,526464
8887,119,173,1,524434,524288
8888,119,174,1,524434,524288
8889,119,175,1,524434,524288
8890,119,176,1,524434,524288
8891,119,177,1,524434,524288
8892,119,178,1,524434,524288
8893,119,179,1,524434,524288
8894,119,180,1,524434,524288
8895,119,181,1,524434,524288
8896,119,182,1,524434,524288
8897,119,183,1,524434,524288
8898,119,197,1,524434,524288
8899,119,198,1,524434,524288
8900,119,199,1,524434,524288
8901,119,200,1,524434,524288
8902,119,201,1,524434,524288
8903,119,202,1,524434,524288
8904,119,203,1,524434,524288
8905,119,204,1,524434,524288
8906,119,205,1,524434,524288
8907,119,206,1,524434,524288
8908,119,207,1,524434,524288
8909,119,208,1,524434,524288
8910,119,209,1,524434,524288
8911,119,210,1,524434,524288
8912,119,211,1,524434,524288
8913,119,212,1,524434,528384
8914,119,213,1,524434,528384
8915,119,214,1,524434,528384
8916,119,215,1,524434,528384
8917,119,216,1,524434,528384
8918,119,217,1,524434,528384
8919,119,218,1,524434,528384
8920,119,219,1,524434,528384
8921,119,220,1,524434,528384
8922,119,221,1,524434,528384
8923,119,222,1,524434,528384
8924,119,223,1,524434,528384
8925,119,224,1,524434,528384
8926,119,225,1,524434,528384
8927,119,226,1,524434,528384
8928,119,227,1,524434,528384
8929,119,228,1,524434,528384
8930,119,229,1,524434,528384
8931,119,230,1,524434,528384
8932,119,231,1,524434,528384
8933,119,232,1,524434,528384
8934,120,121,4,524434,524434
8935,120,122,4,524434,524434
8936,120,123,4,524434,524434
8937,120,124,4,524434,524434
8938,120,125,4,524434,524434
8939,120,126,2,524434,524416
8940,120,127,2,524434,524416
8941,120,128,2,524434,524416
8942,120,129,2,524434,524416
8943,120,130,1,524434,524288
8944,120,131,1,524434,524288
8945,120,132,1,524434,524288
8946,120,133,1,524434,524288
8947,120,134,1,524434,128
8948,120,135,1,524434,128
8949,120,136,1,524434,128
8950,120,137,1,524434,128
8951,120,138,1,524434,128
8952,120,139,1,524434,128
8953,120,140,1,524434,128
8954,120,141,1,524434,128
8955,120,142,1,524434,128
8956,120,143,1,524434,128
8957,120,144,1,524434,128
8958,120,151,2,524434,524416
8959,120,152,2,524434,524416
8960,120,153,2,524434,524416
8961,120,154,2,524434,524416
8962,120,155,2,524434,526464
8963,120,156,2,524434,526464
8964,120,157,2,524434,526464
8965,120,158,2,524434,526464
8966,120,159,2,524434,526464
8967,120,160,2,524434,526464
8968,120,161,2,524434,526464
8969,120,162,2,524434,526464
8970,120,163,2,524434,526464
8971,120,164,2,524434,526464
8972,120,165,2,524434,526464
8973,120,166,2,524434,526464
8974,120,167,2,524434,526464
8975,120,168,2,524434,526464
8976,120,169,2,524434,526464
8977,120,170,2,524434,526464
8978,120,171,2,524434,526464
8979,120,172,2,524434,526464
8980,120,173,1,524434,524288
8981,120,174,1,524434,524288
8982,120,175,1,524434,524288
8983,120,176,1,524434,524288
8984,120,177,1,524434,524288
8985,120,178,1,524434,524288
8986,120,179,1,524434,524288
8987,120,180,1,524434,524288
8988,120,181,1,524434,524288
8989,120,182,1,524434,524288
8990,120,183,1,524434,524288
8991,120,197,1,524434,524288
8992,120,198,1,524434,524288
8993,120,199,1,524434,524288
8994,120,200,1,524434,524288
8995,120,201,1,524434,524288
8996,120,202,1,524434,524288
8997,120,203,1,524434,524288
8998,120,204,1,524434,524288
8999,120,205,1,524434,524288
9000,120,206,1,524434,524288
9001,120,207,1,524434,524288
9002,120,208,1,524434,524288
9003,120,209,1,524434,524288
9004,120,210,1,524434,524288
9005,120,211,1,524434,524288
9006,120,212,1,524434,528384
9007,120,213,1,524434,528384
9008,120,214,1,524434,528384
9009,120,215,1,524434,528384
9010,120,216,1,524434,528384
9011,120,217,1,524434,528384
9012,120,218,1,524434,528384
9013,120,219,1,524434,528384
9014,120,220,1,524434,528384
9015,120,221,1,524434,528384
9016,120,222,1,524434,528384
9017,120,223,1,524434,528384
9018,120,224,1,524434,528384
9019,120,225,1,524434,528384
9020,120,226,1,524434,528384
9021,120,227,1,524434,528384
9022,120,228,1,524434,528384
9023,120,229,1,524434,528384
9024,120,230,1,524434,528384
9025,120,231,1,524434,528384
9026,120,232,1,524434,528384
9027,121,122,4,524434,524434
9028,121,123,4,524434,524434
9029,121,124,4,524434,524434
9030,121,125,4,524434,524434
9031,121,126,2,524434,524416
9032,121,127,2,524434,524416
9033,121,128,2,524434,524416
