boundary_bridge_cell_id,component_id,left_edit_radius,right_edit_radius,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,trace_node_count,trace_node_0_id,trace_node_1_id,trace_node_2_id,trace_node_3_id,trace_node_4_id,trace_node_5_id,trace_node_6_id,trace_node_7_id,trace_node_8_id,trace_node_9_id,trace_node_10_id,trace_node_11_id,trace_node_12_id,trace_node_13_id,trace_node_14_id,trace_node_15_id,trace_node_16_id,trace_node_17_id,trace_node_18_id,trace_node_19_id,metric_gromov_delta_twice,trace_signature_total_variation,first_return_closed_path_count,normalized_tail_template_count,template_lift_count_min,template_lift_count_max,all_four_lift_flag,tail_entry_9_path_count,tail_entry_10_path_count,tail_entry_11_path_count,tail_entry_13_path_count,clear_flag,exact24_six_all_four_flag,left_boundary_flag,right_boundary_flag,left_neighbor_flag,right_neighbor_flag
405,0,3,99,16,2,1,3,4,5,1,2,5,5,2,5,2,5,1,4,5,13,48,42,27,31,50,34,29,45,39,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,2,195,20,1,20,20,0,0,0,20,0,0,0,0,0,0,0
406,0,3,99,16,2,1,3,4,5,1,2,5,5,2,5,5,2,1,4,5,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,300,9,20,40,0,120,20,40,120,0,0,0,0,0,0
407,0,3,99,16,2,1,3,4,5,1,4,5,1,2,5,5,2,1,4,5,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,60,9,4,8,0,24,4,8,24,0,0,0,0,0,0
408,0,3,99,13,2,1,3,4,5,1,1,5,2,1,4,5,2,-1,-1,-1,11,48,42,27,31,50,34,25,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,48,4,12,12,0,0,48,0,0,0,0,0,0,0,0
409,0,3,99,13,2,1,3,4,5,1,1,5,5,1,4,5,2,-1,-1,-1,10,48,42,27,31,50,34,25,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,72,6,12,12,0,24,24,0,24,0,0,0,0,0,0
410,4,3,99,14,2,1,3,4,5,1,2,5,5,1,2,5,4,3,-1,-1,11,48,42,27,31,50,34,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,120,6,20,20,0,0,0,120,0,0,0,0,0,0,0
411,0,3,99,14,2,1,3,4,5,1,2,5,5,1,4,5,2,2,-1,-1,11,48,42,27,31,50,34,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,120,6,20,20,0,0,0,120,0,0,0,0,0,0,0
412,0,3,99,14,2,1,3,4,5,1,2,5,5,1,4,5,2,5,-1,-1,11,48,42,27,31,50,34,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,2,20,20,0,0,0,40,0,0,0,0,0,0,0
413,0,3,99,15,2,1,3,4,5,1,1,5,2,1,5,2,1,4,5,-1,11,48,42,27,31,50,34,25,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,24,2,12,12,0,0,0,24,0,0,0,0,0,0,0
414,0,3,99,15,2,1,3,4,5,1,1,5,5,1,2,5,1,4,5,-1,11,48,42,27,31,50,34,25,35,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,36,1,36,36,0,0,0,0,0,0,0,0,0,0,0
415,0,3,99,15,2,1,3,4,5,1,1,5,5,2,1,4,5,2,2,-1,13,48,42,27,31,50,34,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,197,504,12,24,60,0,0,0,144,0,0,0,0,0,0,0
416,0,3,99,15,2,1,3,4,5,1,1,5,5,2,1,4,5,2,5,-1,13,48,42,27,31,50,34,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,197,168,4,24,60,0,0,0,48,0,0,0,0,0,0,0
417,0,3,99,15,2,1,3,4,5,1,1,5,5,2,2,5,1,4,5,-1,13,48,42,27,31,50,34,25,35,45,39,29,34,44,-1,-1,-1,-1,-1,-1,-1,2,197,144,3,24,60,0,0,0,24,0,0,0,0,0,0,0
418,0,3,99,15,2,1,3,4,5,1,1,5,5,2,5,1,4,5,2,-1,12,48,42,27,31,50,34,25,35,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,197,72,2,36,36,0,0,72,0,0,0,0,0,0,0,0
419,0,3,99,15,2,1,3,4,5,1,1,5,5,2,5,2,1,4,5,-1,14,48,42,27,31,50,34,25,35,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,197,84,3,24,36,0,0,36,48,0,0,0,0,0,0,0
420,0,3,99,15,2,1,3,4,5,1,2,5,1,1,5,5,1,4,5,-1,11,48,42,27,31,50,34,29,25,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,36,3,12,12,0,0,0,36,0,0,0,0,0,0,0
421,0,3,99,15,2,1,3,4,5,1,2,5,1,2,5,5,1,4,5,-1,11,48,42,27,31,50,34,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,20,5,4,4,1,0,8,12,0,0,0,0,0,0,0
422,0,3,99,15,2,1,3,4,5,1,2,5,2,2,5,5,1,4,5,-1,12,48,42,27,31,50,34,29,39,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,197,100,5,20,20,0,0,40,60,0,0,0,0,0,0,0
423,0,3,99,15,2,1,3,4,5,1,2,5,2,5,5,1,4,5,2,-1,12,48,42,27,31,50,34,29,39,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,6,4,8,0,16,8,0,16,0,0,0,0,0,0
424,0,3,99,15,2,1,3,4,5,1,2,5,5,1,2,5,4,1,5,-1,11,48,42,27,31,50,34,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,2,20,20,0,0,0,0,0,0,0,0,0,0,0
425,0,3,99,15,2,1,3,4,5,1,2,5,5,1,2,5,4,4,5,-1,11,48,42,27,31,50,34,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,160,8,20,20,0,0,0,0,0,0,0,0,0,0,0
426,0,3,99,15,2,1,3,4,5,1,2,5,5,1,4,5,1,4,5,-1,11,48,42,27,31,50,34,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,20,1,20,20,0,0,0,0,0,0,0,0,0,0,0
427,0,3,99,15,2,1,3,4,5,1,4,5,1,1,5,2,1,4,5,-1,11,48,42,27,31,50,34,25,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,24,2,12,12,0,0,0,24,0,0,0,0,0,0,0
428,0,3,99,16,2,1,3,4,5,1,1,5,5,2,5,5,2,1,4,5,13,48,42,27,31,50,34,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,197,456,9,24,60,0,180,24,72,180,0,0,0,0,0,0
429,0,3,99,16,2,1,3,4,5,1,2,5,1,1,5,2,1,4,5,2,12,48,42,27,31,50,34,29,25,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,197,48,4,12,12,0,0,48,0,0,0,0,0,0,0,0
430,0,3,99,16,2,1,3,4,5,1,2,5,1,1,5,5,2,1,4,5,14,48,42,27,31,50,34,29,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,197,84,7,12,12,0,36,12,0,36,0,0,0,0,0,0
431,0,3,99,16,2,1,3,4,5,1,2,5,2,5,2,5,5,1,4,5,14,48,42,27,31,50,34,29,39,45,39,45,35,34,44,-1,-1,-1,-1,-1,-1,2,197,20,5,4,4,1,0,8,12,0,0,0,0,0,0,0
432,0,3,99,16,2,1,3,4,5,1,2,5,5,1,1,5,2,1,4,5,14,48,42,27,31,50,34,29,45,35,25,29,28,34,44,-1,-1,-1,-1,-1,-1,2,197,120,2,60,60,0,0,0,120,0,0,0,0,0,0,0
433,0,3,99,16,2,1,3,4,5,1,2,5,5,1,2,5,1,4,5,2,12,48,42,27,31,50,34,29,45,35,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,2,20,20,0,0,40,0,0,0,0,0,0,0,0
434,0,3,99,16,2,1,3,4,5,1,2,5,5,1,4,5,2,1,4,5,11,48,42,27,31,50,34,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,60,3,20,20,0,0,0,0,60,0,0,0,0,0,0
435,0,3,99,16,2,1,3,4,5,1,2,5,5,2,2,5,5,1,4,5,13,48,42,27,31,50,34,29,45,39,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,2,197,500,5,100,100,0,0,200,300,0,0,0,0,0,0,0
436,0,3,99,16,2,1,3,4,5,1,2,5,5,2,5,5,1,4,5,2,11,48,42,27,31,50,34,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,200,6,20,40,0,80,40,0,80,0,0,0,0,0,0
437,7,99,3,11,2,1,5,4,3,1,2,5,1,4,5,-1,-1,-1,-1,-1,11,48,42,27,29,34,50,31,27,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,4,2,2,2,0,0,0,2,0,0,0,0,0,0,0
438,0,3,99,12,2,1,3,4,5,1,3,4,5,1,4,5,-1,-1,-1,-1,11,48,42,27,31,50,34,32,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,8,2,4,4,1,0,0,0,0,0,0,0,0,0,0
439,0,3,99,12,2,1,3,4,5,1,3,4,5,2,1,5,-1,-1,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,16,4,4,4,1,0,0,0,0,0,0,0,0,0,0
440,0,3,99,13,2,1,3,4,5,1,3,4,5,2,1,1,5,-1,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,56,7,8,8,0,0,0,0,56,0,0,0,0,0,0
441,0,3,99,13,2,1,3,4,5,1,3,4,5,2,1,2,5,-1,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,32,4,8,8,0,0,0,0,32,0,0,0,0,0,0
442,0,3,99,13,2,1,3,4,5,1,3,4,5,2,1,4,3,-1,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,48,6,8,8,0,0,0,0,48,0,0,0,0,0,0
443,0,3,99,13,2,1,3,4,5,1,3,4,5,2,1,5,5,-1,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,48,6,8,8,0,0,0,0,48,0,0,0,0,0,0
444,1,99,3,13,2,1,5,4,3,1,2,5,4,1,1,4,5,-1,-1,-1,10,48,42,27,29,34,50,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,18,3,6,6,0,0,0,0,18,0,0,0,0,0,0
445,0,3,99,14,2,1,3,4,5,1,3,4,5,2,1,1,4,5,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,48,6,8,8,0,0,32,16,0,0,0,0,0,0,0
446,0,3,99,14,2,1,3,4,5,1,3,4,5,2,1,3,4,5,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,48,6,8,8,0,0,32,16,0,0,0,0,0,0,0
447,0,3,99,14,2,1,3,4,5,1,3,4,5,2,1,4,4,5,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,72,9,8,8,0,0,48,24,0,0,0,0,0,0,0
448,0,3,99,14,2,1,3,4,5,1,3,4,5,2,1,4,5,2,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,48,6,8,8,0,0,32,16,0,0,0,0,0,0,0
449,0,3,99,14,2,1,3,4,5,1,3,4,5,2,1,4,5,5,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,72,9,8,8,0,0,48,24,0,0,0,0,0,0,0
450,0,3,99,14,2,1,3,4,5,1,3,4,5,2,2,1,4,5,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,72,9,8,8,0,0,32,40,0,0,0,0,0,0,0
451,0,3,99,14,2,1,3,4,5,1,3,4,5,2,5,1,4,5,-1,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,8,1,8,8,0,0,0,8,0,0,0,0,0,0,0
452,8,99,3,14,2,1,5,4,3,1,2,5,1,2,5,1,4,5,-1,-1,11,48,42,27,29,34,50,31,27,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,4,1,4,4,1,0,0,0,0,0,0,0,0,0,0
453,1,99,3,14,2,1,5,4,3,1,2,5,4,1,2,1,4,5,-1,-1,10,48,42,27,29,34,50,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,12,2,6,6,0,0,0,0,0,0,0,0,0,0,0
454,0,3,99,15,2,1,3,4,5,1,1,5,5,2,5,5,1,4,5,-1,12,48,42,27,31,50,34,25,35,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,199,144,5,24,36,0,0,72,72,0,0,0,0,0,0,0
455,0,3,99,15,2,1,3,4,5,1,3,4,5,2,5,2,1,4,5,-1,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,24,3,8,8,0,0,8,16,0,0,0,0,0,0,0
456,1,99,3,15,2,1,5,4,3,1,2,5,1,4,5,2,1,4,5,-1,11,48,42,27,29,34,50,31,27,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,12,3,4,4,1,0,0,0,12,0,0,0,0,0,0
457,1,99,3,15,2,1,5,4,3,1,2,5,4,1,5,2,1,4,5,-1,10,48,42,27,29,34,50,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,12,2,6,6,0,0,0,12,0,0,0,0,0,0,0
458,1,99,3,15,2,1,5,4,3,1,2,5,4,4,5,2,1,4,5,-1,10,48,42,27,29,34,50,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,72,3,24,24,0,0,0,0,72,0,0,0,0,0,0
459,0,3,99,16,2,1,3,4,5,1,3,4,5,2,5,5,2,1,4,5,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,120,9,8,16,0,48,8,16,48,0,0,0,0,0,0
460,1,99,3,11,2,1,5,4,3,1,5,2,1,4,5,-1,-1,-1,-1,-1,12,48,42,27,29,34,50,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,201,4,2,2,2,0,0,0,4,0,0,0,0,0,0,0
461,9,3,99,14,2,1,3,4,5,1,4,3,1,5,2,1,4,5,-1,-1,12,48,42,27,31,50,34,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,201,16,2,8,8,0,0,0,16,0,0,0,0,0,0,0
462,1,99,3,14,2,1,5,4,3,1,5,2,1,5,2,1,4,5,-1,-1,12,48,42,27,29,34,50,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,201,4,2,2,2,0,0,0,4,0,0,0,0,0,0,0
463,0,3,99,14,2,1,3,4,5,1,3,4,1,5,2,1,4,5,-1,-1,13,48,42,27,31,50,34,32,31,34,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,205,16,2,8,8,0,0,0,16,0,0,0,0,0,0,0
464,0,3,99,12,2,1,3,4,5,1,2,5,1,3,4,5,-1,-1,-1,-1,11,48,42,27,31,50,34,29,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,211,8,2,4,4,1,0,8,0,0,0,0,0,0,0,0
465,0,3,99,15,2,1,3,4,5,1,2,5,1,2,5,1,3,4,5,-1,11,48,42,27,31,50,34,29,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,211,8,2,4,4,1,0,8,0,0,0,0,0,0,0,0
466,0,3,99,16,2,1,3,4,5,1,2,5,1,3,4,5,2,1,4,5,11,48,42,27,31,50,34,29,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,211,24,3,8,8,0,0,0,0,24,0,0,0,0,0,0
467,0,3,99,15,2,1,3,4,1,2,5,1,4,5,5,2,1,4,5,-1,13,48,42,27,31,28,29,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,213,48,6,8,8,0,24,8,16,0,0,0,0,0,0,0
468,0,3,99,15,2,1,3,4,5,1,1,5,4,1,5,2,1,4,5,-1,12,48,42,27,31,50,34,25,34,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,213,24,2,12,12,0,0,0,24,0,0,0,0,0,0,0
469,0,3,99,16,2,1,3,4,1,2,5,5,1,2,5,5,2,1,4,5,14,48,42,27,31,28,29,45,35,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,213,420,9,28,56,0,168,28,56,168,0,0,0,0,0,0
470,3,99,3,11,2,1,4,3,1,2,5,2,5,4,3,-1,-1,-1,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,36,6,4,8,0,0,24,12,0,0,0,0,0,0,0
471,2,99,3,12,2,1,4,3,1,2,5,2,5,4,1,5,-1,-1,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,12,2,4,8,0,0,4,8,0,0,0,0,0,0,0
472,2,99,3,12,2,1,4,3,1,2,5,2,5,4,4,5,-1,-1,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,48,8,4,8,0,0,16,32,0,0,0,0,0,0,0
473,1,99,3,13,2,1,4,3,1,2,5,2,1,4,5,2,2,-1,-1,-1,12,48,42,27,28,31,27,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,96,12,4,12,0,0,0,24,0,0,0,0,0,0,0
474,1,99,3,13,2,1,4,3,1,2,5,2,1,4,5,2,5,-1,-1,-1,12,48,42,27,28,31,27,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,32,4,4,12,0,0,0,8,0,0,0,0,0,0,0
475,10,99,3,13,2,1,4,3,1,2,5,2,5,2,5,4,3,-1,-1,-1,12,48,42,27,28,31,27,29,39,45,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,36,6,4,8,0,0,24,12,0,0,0,0,0,0,0
476,2,99,3,13,2,1,4,3,1,2,5,2,5,4,1,1,5,-1,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,24,4,4,8,0,0,16,8,0,0,0,0,0,0,0
477,2,99,3,13,2,1,4,3,1,2,5,2,5,4,1,2,5,-1,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,36,6,4,8,0,0,24,12,0,0,0,0,0,0,0
478,2,99,3,13,2,1,4,3,1,2,5,2,5,4,1,5,5,-1,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,36,6,4,8,0,0,24,12,0,0,0,0,0,0,0
479,2,99,3,13,2,1,4,3,1,2,5,2,5,4,3,4,5,-1,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,72,12,4,8,0,0,48,24,0,0,0,0,0,0,0
480,2,99,3,13,2,1,4,3,1,2,5,2,5,4,4,4,5,-1,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,144,24,4,8,0,0,96,48,0,0,0,0,0,0,0
481,3,99,3,13,2,1,4,3,1,2,5,5,2,2,5,4,3,-1,-1,-1,10,48,42,27,28,31,27,29,45,39,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,900,30,28,32,0,0,480,420,0,0,0,0,0,0,0
482,5,99,3,14,2,1,4,3,1,2,5,2,5,2,5,4,1,5,-1,-1,12,48,42,27,28,31,27,29,39,45,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,12,2,4,8,0,0,4,8,0,0,0,0,0,0,0
483,5,99,3,14,2,1,4,3,1,2,5,2,5,2,5,4,4,5,-1,-1,12,48,42,27,28,31,27,29,39,45,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,48,8,4,8,0,0,16,32,0,0,0,0,0,0,0
484,2,99,3,14,2,1,4,3,1,2,5,2,5,4,1,1,4,5,-1,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,36,3,12,12,0,0,0,0,36,0,0,0,0,0,0
485,2,99,3,14,2,1,4,3,1,2,5,5,2,2,5,4,1,5,-1,-1,10,48,42,27,28,31,27,29,45,39,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,300,6,28,60,0,0,28,32,0,0,0,0,0,0,0
486,2,99,3,14,2,1,4,3,1,2,5,5,2,2,5,4,4,5,-1,-1,10,48,42,27,28,31,27,29,45,39,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1200,24,28,60,0,0,112,128,0,0,0,0,0,0,0
487,1,99,3,15,2,1,4,3,1,2,5,1,2,5,2,1,4,5,2,-1,12,48,42,27,28,31,27,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,48,6,8,8,0,0,32,16,0,0,0,0,0,0,0
488,1,3,3,15,2,1,4,3,1,2,5,1,2,5,5,2,1,4,5,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,120,9,8,16,0,48,8,16,48,0,0,0,0,0,0
489,1,99,3,15,2,1,4,3,1,2,5,2,1,4,5,2,1,4,5,-1,12,48,42,27,28,31,27,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,48,3,16,16,0,0,0,0,48,0,0,0,0,0,0
490,1,99,3,15,2,1,4,3,1,2,5,2,1,5,2,1,4,5,2,-1,12,48,42,27,28,31,27,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,48,4,12,12,0,0,48,0,0,0,0,0,0,0,0
491,1,99,3,15,2,1,4,3,1,2,5,2,2,5,2,1,4,5,2,-1,12,48,42,27,28,31,27,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,184,6,28,32,0,0,128,56,0,0,0,0,0,0,0
492,1,99,3,15,2,1,4,3,1,2,5,2,2,5,5,2,1,4,5,-1,13,48,42,27,28,31,27,29,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,215,448,9,28,60,0,180,32,56,180,0,0,0,0,0,0
493,1,99,3,15,2,1,4,3,1,2,5,2,5,2,1,4,5,2,2,-1,14,48,42,27,28,31,27,29,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,215,96,12,4,12,0,0,0,24,0,0,0,0,0,0,0
494,1,99,3,15,2,1,4,3,1,2,5,2,5,2,1,4,5,2,5,-1,14,48,42,27,28,31,27,29,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,215,32,4,4,12,0,0,0,8,0,0,0,0,0,0,0
495,1,99,3,15,2,1,4,3,1,2,5,2,5,2,5,2,1,4,5,-1,16,48,42,27,28,31,27,29,39,45,39,45,39,29,28,34,44,-1,-1,-1,-1,2,215,16,3,4,8,0,0,8,8,0,0,0,0,0,0,0
496,2,99,3,15,2,1,4,3,1,2,5,2,5,4,1,2,1,4,5,-1,10,48,42,27,28,31,27,29,39,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,24,2,12,12,0,0,0,0,0,0,0,0,0,0,0
497,1,99,3,15,2,1,4,3,1,2,5,2,5,5,2,1,4,5,2,-1,13,48,42,27,28,31,27,29,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,215,184,6,28,32,0,0,128,56,0,0,0,0,0,0,0
498,1,99,3,15,2,1,4,3,1,2,5,5,2,1,4,5,1,4,5,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,92,1,92,92,0,0,0,0,0,0,0,0,0,0,0
499,1,99,3,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,2,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,276,3,92,92,0,0,0,0,0,0,0,0,0,0,0
500,1,99,3,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,3,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,276,3,92,92,0,0,0,0,0,0,0,0,0,0,0
501,1,99,3,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,5,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,184,2,92,92,0,0,0,0,0,0,0,0,0,0,0
502,1,99,3,15,2,1,4,3,1,2,5,5,2,1,4,5,2,2,2,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1656,18,92,92,0,0,0,0,0,0,0,0,0,0,0
503,1,99,3,15,2,1,4,3,1,2,5,5,2,1,4,5,2,2,5,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,920,10,92,92,0,0,0,0,0,0,0,0,0,0,0
504,1,99,3,15,2,1,4,3,1,2,5,5,2,1,4,5,2,5,2,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,184,2,92,92,0,0,0,0,0,0,0,0,0,0,0
505,1,99,3,15,2,1,4,3,1,2,5,5,2,1,4,5,2,5,5,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,552,6,92,92,0,0,0,0,0,0,0,0,0,0,0
506,1,99,3,15,2,1,4,3,1,2,5,5,2,1,5,2,1,4,5,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,120,2,60,60,0,0,0,120,0,0,0,0,0,0,0
507,1,99,3,15,2,1,4,3,1,2,5,5,2,2,5,2,1,4,5,-1,13,48,42,27,28,31,27,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,215,448,3,148,152,0,0,152,296,0,0,0,0,0,0,0
508,1,99,3,15,2,1,4,3,1,2,5,5,2,5,2,1,4,5,2,-1,13,48,42,27,28,31,27,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,215,184,6,28,32,0,0,128,56,0,0,0,0,0,0,0
